,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-09,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,67500000.000,59500000.000,78900000.000,86400000.000,77200000.000,71200000.000,64800000.000,56200000.000,94100000.000,91900000.000,72800000.000,83000000.000,90400000.000,,81300000.000,81900000.000,78800000.000,69900000.000,73300000.000,70700000.000,96800000.000,91500000.000,95700000.000,96000000.000,102000000.000,93200000.000
AccountsReceivableGross,,,,41600000.000,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNet,,,,80200000.000,83700000.000,83900000.000,56600000.000,62700000.000,62200000.000,61500000.000,60600000.000,62200000.000,41500000.000,,39900000.000,37800000.000,,,,,,,,,,
AccountsReceivableNetCurrent,459700000.000,474200000.000,476500000.000,488900000.000,505300000.000,505900000.000,475000000.000,480900000.000,448600000.000,467600000.000,456500000.000,479600000.000,452600000.000,,443300000.000,455200000.000,436500000.000,453700000.000,441900000.000,445100000.000,458100000.000,467200000.000,455800000.000,477300000.000,450000000.000,476700000.000
AccountsReceivableRelatedPartiesCurrent,,,,37400000.000,,,,39400000.000,,,,39100000.000,,,,39500000.000,,,,,,,,,,
AccruedIncomeTaxesCurrent,9700000.000,1000000.000,28200000.000,8400000.000,16200000.000,5700000.000,9600000.000,10700000.000,9800000.000,9100000.000,8800000.000,64200000.000,16400000.000,,24300000.000,4400000.000,5900000.000,52000000.000,44100000.000,23000000.000,7900000.000,17900000.000,20900000.000,17300000.000,15300000.000,9600000.000
AccruedLiabilitiesCurrent,123100000.000,299500000.000,289500000.000,380400000.000,320200000.000,263900000.000,224100000.000,242900000.000,219700000.000,223800000.000,208200000.000,294000000.000,323000000.000,,402600000.000,287700000.000,229000000.000,613500000.000,780700000.000,730000000.000,623000000.000,656700000.000,588200000.000,809500000.000,715000000.000,762700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,287400000.000,301800000.000,313400000.000,272100000.000,282300000.000,273900000.000,287500000.000,272600000.000,284900000.000,284200000.000,295100000.000,276300000.000,291200000.000,,315200000.000,301500000.000,309200000.000,324700000.000,342200000.000,335400000.000,357100000.000,372200000.000,390000000.000,357600000.000,370600000.000,388900000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,900000.000,600000.000,700000.000,-700000.000,2500000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,104600000.000,102900000.000,101100000.000,113100000.000,110900000.000,,,,,,,,,,,,,,,,,
