,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,450000.000,,,,450000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,2800000.000
BusinessCombinationConsiderationTransferred1,,,,,,62200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-155000.000,,,,-7000.000
EarningsPerShareBasicAndDiluted,-0.020,-0.010,-0.010,-0.030,-0.440,-0.040
GeneralAndAdministrativeExpense,149000.000,138000.000,121000.000,227000.000,2171000.000,314000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-153000.000
IncomeTaxExpenseBenefit,,,,,,50000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,2000.000,,,,-801000.000
IncreaseDecreaseInPrepaidExpense,,19000.000,,,,24000.000
InterestAndOtherIncome,,100000.000,65000.000,93000.000,72000.000,
InterestExpenseRelatedParty,,,,,,18000.000
InterestIncomeOther,,,,,,179000.000
InterestPaid,,,,,,18000.000
InterestPaidNet,,50000.000,,,,50000.000
NetCashProvidedByUsedInOperatingActivities,,-155000.000,,,,-1207000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-155000.000,,,,-1207000.000
NetIncomeLoss,-149000.000,-38000.000,-56000.000,-134000.000,-2099000.000,-203000.000
OperatingIncomeLoss,-149000.000,-138000.000,-121000.000,-227000.000,-2171000.000,-314000.000
PaymentsForUnderwritingExpense,,9315000.000,,,,9315000.000
ProceedsFromIssuanceInitialPublicOffering,,,,,,155250000.000
ProceedsFromIssuanceOfPrivatePlacement,,6408000.000,,,,6408000.000
ProceedsFromRelatedPartyDebt,,,,,,1200000.000
ProfessionalAndContractServicesExpense,,,,,,905000.000
SponsorFees,,,,,,1218000.000
StockIssuedDuringPeriodSharesAcquisitions,,,,,,4500000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6811000.000,4748000.000,4752000.000,4763000.000,-9476000.000,4986000.000
