,2015-05-31,2015-08-31,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-19813.000,,,,
CostOfRevenue,,1500.000,,,,,
CostOfServices,,1500.000,,,,,
EarningsPerShareBasic,0.000,,,,,,
EarningsPerShareBasicAndDiluted,,0.000,0.000,-0.000,0.000,-0.010,-0.000
GeneralAndAdministrativeExpense,1735.000,,,7622.000,1500.000,,6295.000
GrossProfit,,500.000,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,-6295.000
LegalFees,,,,14819.000,5988.000,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,-19813.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-19813.000,,,,
NetIncomeLoss,-1735.000,-1000.000,-19813.000,-22441.000,-7488.000,-10195.000,-6295.000
OperatingExpenses,1735.000,1500.000,19813.000,22441.000,7488.000,10195.000,6295.000
OperatingIncomeLoss,-1735.000,-1000.000,-19813.000,-22441.000,-7488.000,-10195.000,-6295.000
OtherNonrecurringIncomeExpense,,1000.000,19813.000,,,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,,,15320.000,,
ProfitLoss,,,-19813.000,,,,
Revenues,,2000.000,,,,,
SalesRevenueNet,,2000.000,,,,,
SalesRevenueServicesNet,,2000.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,8580000.000,8580000.000,,8580000.000
WeightedAverageNumberOfSharesOutstandingBasic,6000000.000,6005434.000,8580000.000,,,,
