,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,504000.000,,-735000.000,,,,-903000.000,,,,-834000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,15000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,110000.000,,225000.000,,,,370000.000,,,,319000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,558000.000,305000.000,476000.000,640000.000,527000.000,693000.000,94000.000,255000.000,47000.000,415000.000,53000.000
AllowanceForLoanAndLeaseLossesWriteOffs,-248000.000,-62000.000,-132000.000,-2000.000,-655000.000,-441000.000,-2000.000,-191000.000,-4000.000,-67000.000,-26000.000
AmortizationOfDeferredLoanOriginationFeesNet,-577000.000,,716000.000,,,,122000.000,,,,251000.000
AmortizationOfIntangibleAssets,,,86000.000,,,,,,,,
AmortizationOfMortgageServicingRightsMSRs,472000.000,431000.000,460000.000,485000.000,515000.000,526000.000,532000.000,541000.000,586000.000,653000.000,669000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1000.000,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,1330000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,213000.000,471000.000,-29000.000,1017000.000,34000.000,417000.000,113000.000,111000.000,65000.000,185000.000
AvailableForSaleSecuritiesGrossRealizedGains,,340000.000,474000.000,105000.000,1026000.000,34000.000,534000.000,113000.000,111000.000,245000.000,373000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,27604000.000,27151000.000,34658000.000,32829000.000,11202000.000,34478000.000,16325000.000,19024000.000,29286000.000,37697000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,-127000.000,-3000.000,-134000.000,-9000.000,0.000,-117000.000,,,,-188000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,316000.000,,,,,,,,,,
