,2011-03-31,2011-06-30,2011-09-30,2011-12-31
AccountsAndOtherReceivablesNetCurrent,,14834372.000,15143045.000,14802604.000
AccountsPayableCurrent,10135230.000,12712104.000,13570087.000,14389505.000
AccountsPayableOther,,1176020.000,1110619.000,1115383.000
AccountsReceivableNet,13816063.000,,,
AccountsReceivableNetNoncurrent,151919.000,151623.000,215715.000,688157.000
AccruedLiabilitiesCurrent,284429.000,442987.000,461633.000,465590.000
AccruedSalariesCurrent,22721.000,20454.000,27997.000,33380.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-1798118.000,-2052467.000,2332701.000,2590692.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3128523.000,3835349.000,4465800.000,5146802.000
AdditionalPaidInCapital,242891.000,242891.000,20242491.000,20242491.000
Assets,96817500.000,111075767.000,107994748.000,109044715.000
AssetsCurrent,39314802.000,52805790.000,48514248.000,48850064.000
AssetsNoncurrent,57502698.000,58269977.000,59480500.000,60194651.000
CashAndCashEquivalentsAtCarryingValue,3601657.000,6258158.000,222912.000,181102.000
CashEquivalentsAtCarryingValue,3601657.000,,,
CommonStockParOrStatedValuePerShare,0.000,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,32000000.000,32000000.000,36000000.000,36000000.000
CommonStockSharesOutstanding,32000000.000,32000000.000,36000000.000,36000000.000
CommonStockValue,3200.000,,3600.000,3600.000
ConstructionInProgressGross,42225532.000,42778830.000,43564411.000,43937767.000
ConvertibleNotesPayable,20377036.000,20644045.000,0.000,0.000
ConvertiblePreferredStockSharesAuthorized,1000000.000,1000000.000,,1000000.000
CustomerAdvancesCurrent,4225681.000,1973021.000,1492044.000,1034816.000
DebtInstrumentUnamortizedDiscount,-1427683.000,-1374371.000,0.000,0.000
DepositAssetsOrLiabilitiesPresentValueOfExpectedRecoveries,279831.000,283497.000,288704.000,
DueToOtherRelatedPartiesCurrent,937259.000,1083690.000,1388684.000,1388682.000
EstimatedInsuranceRecoveries,,,,291178.000
InventoryNet,11411998.000,13169203.000,11753110.000,11019516.000
Liabilities,44399607.000,53689334.000,29519240.000,29547959.000
LiabilitiesAndStockholdersEquity,96817500.000,111075767.000,107994748.000,109044715.000
LiabilitiesCurrent,44399607.000,53689334.000,29519240.000,29547959.000
NontradeReceivablesNoncurrent,934.000,112033.000,187735.000,211963.000
OtherAssetsNoncurrent,194800.000,100315.000,182681.000,115961.000
OtherLiabilitiesCurrent,186963.000,,,
OtherPrepaidExpenseCurrent,8860462.000,15903074.000,18382485.000,19894008.000
OtherReceivables,461747.000,1209821.000,1575946.000,1428432.000
PreferredStockSharesAuthorized,,,1000000.000,
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PreferredStockValue,,3200.000,,
PrepaidExpense,883044.000,1147665.000,1148046.000,1233224.000
PrepaidExpenseNoncurrent,442433.000,293590.000,424869.000,453303.000
PropertyPlantAndEquipmentNet,14487080.000,14833586.000,14905089.000,14787500.000
PropertyPlantAndEquipmentOther,16285198.000,16886053.000,17237790.000,17378192.000
RetainedEarningsAccumulatedDeficit,48898397.000,53160111.000,53618735.000,53958981.000
RetainedEarningsAppropriated,144882.000,144882.000,144882.000,144882.000
ShortTermNonBankLoansAndNotesPayable,,5898742.000,,
StockholdersEquity,52417893.000,57386433.000,78475508.000,79496756.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,52417893.000,57386433.000,78475508.000,79496756.000
TaxesPayableCurrent,8400243.000,10009052.000,10057147.000,9994800.000
WarrantsAndRightsOutstanding,1257728.000,1103590.000,1411029.000,1125803.000
