,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,24628000.000,24993000.000,17879000.000,13183000.000,10534000.000,13479000.000,33029000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,13779000.000,2701000.000,8117000.000,123000.000,994000.000,687000.000,510000.000
AdvertisingExpense,,99000000.000,101300000.000,98600000.000,97500000.000,91500000.000,92300000.000
AllocatedShareBasedCompensationExpense,,,17900000.000,13200000.000,10500000.000,13500000.000,33000000.000
AssetImpairmentCharges,18000.000,2242000.000,984000.000,21091000.000,3532000.000,386000.000,100000.000
CapitalExpendituresIncurredButNotYetPaid,9449000.000,8711000.000,6824000.000,5296000.000,10974000.000,9808000.000,9295000.000
CapitalLeaseObligationsIncurred,0.000,2925000.000,392000.000,0.000,20982000.000,10180000.000,286000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-106194000.000,-108992000.000,-7966000.000,8048000.000,-16368000.000,1883000.000,-2980000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,0.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,0.000,,,,-2846000.000,-448000.000
CommonStockDividendsPerShareDeclared,,,,,0.510,0.760,0.840
ComprehensiveIncomeNetOfTax,225189000.000,202015000.000,179310000.000,125114000.000,113131000.000,141552000.000,168805000.000
CostOfGoodsSold,2939793000.000,3131862000.000,3282469000.000,3236606000.000,3133124000.000,3123396000.000,3101020000.000
CurrentFederalTaxExpenseBenefit,,107410000.000,91361000.000,81159000.000,74235000.000,73421000.000,87522000.000
CurrentForeignTaxExpenseBenefit,,0.000,0.000,0.000,,,
CurrentIncomeTaxExpenseBenefit,,124201000.000,104663000.000,95237000.000,87075000.000,84081000.000,100646000.000
CurrentStateAndLocalTaxExpenseBenefit,,16791000.000,13302000.000,14078000.000,12840000.000,10660000.000,13124000.000
DeferredFederalIncomeTaxExpenseBenefit,,9203000.000,10418000.000,-31754000.000,-2022000.000,56000.000,-7979000.000
DeferredForeignIncomeTaxExpenseBenefit,,0.000,0.000,0.000,,,
DeferredIncomeTaxExpenseBenefit,20485000.000,10456000.000,12485000.000,-34119000.000,-1836000.000,-239000.000,-9188000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,1253000.000,2067000.000,-2365000.000,186000.000,-295000.000,-1209000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,4123000.000,5969000.000,1379000.000,5685000.000,-3025000.000,2393000.000
DefinedBenefitPlanActuarialGainLoss,,,1242000.000,5424000.000,-15780000.000,-7712000.000,-974000.000
DefinedBenefitPlanActuarialNetGainsLosses,,8203000.000,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,-1796000.000,-2345000.000,-1692000.000,-1497000.000,-1817000.000,-2241000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,-34000.000,-34000.000,-34000.000,-34000.000,4000.000,0.000
DefinedBenefitPlanAmortizationOfTransitionObligationsAssets,,13000.000,13000.000,12000.000,0.000,0.000,
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,1200000.000,2000000.000,2500000.000,
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,,2700000.000,2000000.000,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.057,0.050,0.046,0.050,0.033,0.012
