,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,,,,,,,3185000.000,,2631000.000,3685000.000,2101000.000,1907000.000,1972000.000,2802000.000,3183000.000,2336000.000,1172000.000,3044000.000,2341000.000,3426000.000,2042000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,,2066000.000,,1653000.000,2298000.000,1306000.000,1214000.000,1234000.000,1776000.000,1948000.000,1496000.000,803000.000,1948000.000,1529000.000,1549000.000,1417000.000
AmortizationOfDeferredCharges,5392000.000,4773000.000,5155000.000,5307000.000,5917000.000,7107000.000,6688000.000,7614000.000,7556000.000,8628000.000,8582000.000,5864000.000,13175000.000,9931000.000,10810000.000,10233000.000,7486000.000,6314000.000,6392000.000,6271000.000,6279000.000,5816000.000,4580000.000,3810000.000,3724000.000
AmortizationOfFinancingCosts,3959000.000,,,,4136000.000,,,,6679000.000,,,,1956000.000,,,,2444000.000,,,,2647000.000,,,,3263000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,0.000,0.000,,337.000,326.000,317.000,-658.000,939.000,992000.000,988000.000,-1979964.000,978000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,9540000.000,,,,95766000.000,,,,137596000.000,,,,-89951000.000,,,,94335000.000,,,,-3960000.000,,,,-7966000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,1288000.000,,,,0.000,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,826000.000,,,,0.000,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,6687000.000,11537000.000,7342000.000,11272000.000,6047000.000,23395000.000,59169000.000,22245000.000,11862000.000,31362000.000,26174000.000,19020000.000,35551000.000,19263000.000,11558000.000,-2725000.000,2647000.000,-10069000.000,-17411000.000,-24692000.000,-26129000.000
CostsAndExpenses,72087000.000,77004000.000,92174000.000,86886000.000,91334000.000,97815000.000,101914000.000,100642000.000,100110000.000,103759000.000,95730000.000,79030000.000,111626000.000,114435000.000,116656000.000,123478000.000,100782000.000,97091000.000,94476000.000,84237000.000,77555000.000,75183000.000,66453000.000,69381000.000,70578000.000
DebtIssuanceCosts,,,,,,,,,,,,,,,,,19000000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-5050000.000,,,,3727000.000,,,,1580000.000,,,,6084000.000,,,,21450000.000,,,,-1821000.000,,,,-14432000.000
Depreciation,15209000.000,15320000.000,15230000.000,15201000.000,15082000.000,15171000.000,15124000.000,15105000.000,15310000.000,15413000.000,13854000.000,10755000.000,16185000.000,17612000.000,18201000.000,19303000.000,19984000.000,20172000.000,20958000.000,21452000.000,22173000.000,22658000.000,23467000.000,24773000.000,24677000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,60046000.000,,655000.000,0.000,0.000,212000.000,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,643000.000,13000.000,-318000.000,628000.000,,,,,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,,,,,,,,,,,231000.000,5000.000,-114000.000,226000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,65181000.000,,643000.000,13000.000,-318000.000,217000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,11383.000,,12000.000,0.000,0.000,0.000,,,,,,,,,
EarningsPerShareBasic,-0.340,-0.260,-0.030,0.540,0.180,0.340,0.210,0.320,0.170,0.660,1.640,0.630,0.330,0.860,0.720,0.540,1.010,0.540,0.400,-0.080,-0.210,-0.570,-0.450,-0.530,-0.760
EarningsPerShareDiluted,-0.340,-0.260,-0.030,0.540,0.180,0.330,0.200,0.320,0.170,0.650,1.610,0.620,0.320,0.850,0.710,0.530,0.990,0.530,0.400,-0.080,-0.210,-0.570,-0.450,-0.530,-0.760
EffectOfExchangeRateOnCashAndCashEquivalents,17000.000,,,,380000.000,,,,112000.000,,,,96000.000,,,,-302000.000,,,,641000.000,,,,-227000.000
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,0.000,0.000,,100000.000,100000.000,100000.000,-200000.000,,,,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,248000.000,,,,0.000,,,,,,,,
GainLossOnDispositionOfAssets,559000.000,,976000.000,,8000.000,-11000.000,267000.000,10000.000,,1599000.000,3000.000,,69000.000,92000.000,0.000,661000.000,33056000.000,0.000,11004000.000,,-45000.000,0.000,81000.000,18000.000,18000.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,400000.000,,,,,,,,,,53000.000,,
GainLossOnSaleOfOtherAssets,,,,,,,,,,,,,700000.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,-5193000.000,-855000.000,,,-24319000.000,-1457000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
GeneralAndAdministrativeExpense,9864000.000,8497000.000,9045000.000,7957000.000,11126000.000,12081000.000,12943000.000,12349000.000,13879000.000,13819000.000,14114000.000,11616000.000,13685000.000,15487000.000,11220000.000,13853000.000,11892000.000,13063000.000,12188000.000,11154000.000,8674000.000,12379000.000,9031000.000,13274000.000,14242000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,17796000.000,,11354000.000,31225000.000,26559000.000,18769000.000,35853000.000,19215000.000,14424000.000,-2671000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,-10963000.000,-32176000.000,-25272000.000,-40941000.000,-40212000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-14002000.000,-10864000.000,-296000.000,21799000.000,10180000.000,19307000.000,12114000.000,18142000.000,9835000.000,38225000.000,26024000.000,26314000.000,18083000.000,50063000.000,42711000.000,29417000.000,57290000.000,30309000.000,23572000.000,-4593000.000,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,0.490,,0.320,0.860,0.730,0.520,1.010,0.540,0.400,-0.080,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,0.490,,0.310,0.850,0.720,0.520,0.990,0.530,0.400,-0.080,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,41368000.000,,412000.000,8000.000,-204000.000,402000.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,1.150,,0.010,0.000,-0.010,0.020,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,1.120,,0.010,0.000,-0.010,0.010,0.000,0.000,0.000,0.000,,,,,
IncomeTaxExpenseBenefit,-4966000.000,-3839000.000,445000.000,7558000.000,3873000.000,7293000.000,4713000.000,6847000.000,3676000.000,14395000.000,8228000.000,10021000.000,6729000.000,18838000.000,16152000.000,10648000.000,21437000.000,11094000.000,9148000.000,-1922000.000,-3449000.000,-11590000.000,-8769000.000,-21698000.000,-12314000.000
IncomeTaxesPaid,376000.000,,,,532000.000,,,,553000.000,,,,937000.000,,,,1373000.000,,,,1752000.000,,,,349000.000
IncreaseDecreaseInAccountsPayable,2726000.000,,,,539000.000,,,,-3421000.000,,,,12497000.000,,,,-6767000.000,,,,-3369000.000,,,,1195000.000
IncreaseDecreaseInAccountsReceivable,-8460000.000,,,,5567000.000,,,,15148000.000,,,,-5843000.000,,,,-19704000.000,,,,-31458000.000,,,,-4769000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,2354000.000,,,,-422000.000,,,,-12904000.000,,,,1403000.000,,,,-6468000.000,,,,2147000.000
IncreaseDecreaseInDeferredCharges,5202000.000,,,,8159000.000,,,,7434000.000,,,,9915000.000,,,,2553000.000,,,,1207000.000,,,,3129000.000
IncreaseDecreaseInInterestPayableNet,603000.000,,,,-3492000.000,,,,-1211000.000,,,,-1250000.000,,,,-1400000.000,,,,-1245000.000,,,,-1248000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,,,,,,,,,2794000.000,,,,2459000.000
InterestCostsCapitalized,,0.000,0.000,,1500000.000,2000000.000,2900000.000,4600000.000,6000000.000,7400000.000,8800000.000,9000000.000,8700000.000,9000000.000,8200000.000,7300000.000,5800000.000,6100000.000,6300000.000,6500000.000,5000000.000,5100000.000,4200000.000,2400000.000,2400000.000
InterestExpense,14916000.000,14998000.000,15062000.000,14673000.000,13932000.000,14342000.000,14697000.000,14898000.000,13722000.000,13242000.000,11708000.000,8680000.000,7232000.000,7016000.000,7808000.000,8677000.000,10262000.000,9921000.000,9712000.000,9601000.000,11064000.000,11004000.000,12820000.000,13787000.000,13809000.000
InterestPaid,10318000.000,,,,14756000.000,,,,14265000.000,,,,13882000.000,,,,14032000.000,,,,13787000.000,,,,13756000.000
InvestmentIncomeInterest,179000.000,240000.000,156000.000,254000.000,553000.000,461000.000,524000.000,629000.000,577000.000,668000.000,681000.000,589000.000,364000.000,283000.000,233000.000,206000.000,214000.000,393000.000,381000.000,537000.000,377000.000,386000.000,401000.000,326000.000,401000.000
NetCashProvidedByUsedInDiscontinuedOperations,,,,,,,,,,,,,2114000.000,,,,0.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,42000.000,,,,113815000.000,,,,193247000.000,,,,338000.000,,,,-1953000.000,,,,0.000,,,,-573000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,42000.000,,,,113815000.000,,,,193247000.000,,,,338000.000,,,,-1953000.000,,,,0.000,,,,-573000.000
NetCashProvidedByUsedInInvestingActivities,-5900000.000,,,,-44865000.000,,,,-96000000.000,,,,-129203000.000,,,,35152000.000,,,,-43854000.000,,,,-3547000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5900000.000,,,,-44865000.000,,,,-96000000.000,,,,-129203000.000,,,,35152000.000,,,,-43854000.000,,,,-3547000.000
NetCashProvidedByUsedInOperatingActivities,15381000.000,,,,26436000.000,,,,40237000.000,,,,36704000.000,,,,61438000.000,,,,39253000.000,,,,-3619000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,15381000.000,,,,26436000.000,,,,40237000.000,,,,36704000.000,,,,61438000.000,,,,39253000.000,,,,-3619000.000
NetIncomeLoss,-9036000.000,-7025000.000,-741000.000,14241000.000,6307000.000,12014000.000,7401000.000,11295000.000,6159000.000,23830000.000,59164000.000,22240000.000,11766000.000,31233000.000,26355000.000,19171000.000,35853000.000,19215000.000,14424000.000,-2671000.000,-7514000.000,-20586000.000,-16503000.000,-19243000.000,-27898000.000
NonoperatingIncomeExpense,-14741000.000,-14677000.000,-14925000.000,-14035000.000,-18467000.000,-14512000.000,-14178000.000,-14407000.000,-37571000.000,-13938000.000,-11164000.000,-8032000.000,-6945000.000,-6693000.000,-7523000.000,-7985000.000,-9608000.000,-9046000.000,-9237000.000,-9075000.000,-10183000.000,-10666000.000,-10827000.000,-13457000.000,-13731000.000
OperatingCostsAndExpenses,,,,,59209000.000,63456000.000,67159000.000,65574000.000,63365000.000,65899000.000,59180000.000,50795000.000,68581000.000,71405000.000,76425000.000,80089000.000,61420000.000,57542000.000,54938000.000,45360000.000,40429000.000,34330000.000,29375000.000,27524000.000,27935000.000
OperatingExpenses,41622000.000,48414000.000,62744000.000,58421000.000,,,,,,,,,,,,,,,,,,,,,
OperatingIncomeLoss,739000.000,3813000.000,14629000.000,35834000.000,28647000.000,33819000.000,26292000.000,32549000.000,47406000.000,52163000.000,37188000.000,34346000.000,25028000.000,56756000.000,50234000.000,37402000.000,66898000.000,39355000.000,32809000.000,4482000.000,-780000.000,-21510000.000,-14445000.000,-27484000.000,-26481000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,380000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,,,,,,,129000.000,-181000.000,,-302000.000,48000.000,-2866000.000,,10161000.000,10517000.000,-908000.000,,1769000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-477000.000,-59000.000,,-112000.000,-435000.000,5000.000,5000.000,96000.000,,,,,,,,10161000.000,10517000.000,-908000.000,-5449000.000,1769000.000
OtherNonoperatingIncomeExpense,-4000.000,81000.000,-19000.000,384000.000,105000.000,224000.000,-5000.000,-138000.000,-107000.000,93000.000,-137000.000,59000.000,-77000.000,40000.000,52000.000,486000.000,440000.000,482000.000,94000.000,-11000.000,504000.000,-48000.000,1592000.000,4000.000,-323000.000
OtherSalesRevenueNet,,,,,,,,,,,,,,,,,,,,,,8389000.000,8257000.000,,8230000.000
PaymentsOfFinancingCosts,455000.000,,,,6861000.000,,,,7256000.000,,,,0.000,,,,1953000.000,,,,0.000,,,,
PaymentsOfStockIssuanceCosts,,,,,179000.000,,,,,,,,,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,573000.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,357000.000,,,,501000.000,,,,479000.000,,,,556000.000,,,,4388000.000,,,,266000.000,,,,130000.000
PaymentsToAcquireProductiveAssets,,4937000.000,11076000.000,,44873000.000,47359000.000,77452000.000,94415000.000,96000000.000,159611000.000,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,7598000.000,,,,5864000.000,,,,6914000.000,,,,14656000.000,,,,21843000.000,,,,10348000.000,,,,161000.000
ProceedsFromIssuanceOfSeniorLongTermDebt,,,,,375000000.000,,,,450000000.000,,,,0.000,,,,,,,,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,497000.000,,,,1264000.000,,,,1828000.000,,,,90000.000,,,,0.000,,,,,,,,
ProceedsFromSaleOfOtherPropertyPlantAndEquipment,,,,,,,,,,,,,1300000.000,,,,,,,,,,100000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,2055000.000,,,,8000.000,,,,,,,,76000.000,,,,114000000.000,,,,420000.000,,,,32000.000
ProfitLoss,,,,,,,,,,,,,,,,,,,,,-7514000.000,-20586000.000,-16503000.000,-19243000.000,-27898000.000
ProvisionForDoubtfulAccounts,1848000.000,,,,,,,,,,,,,,,,,,,,-103000.000,,,,3748000.000
RepaymentsOfSeniorDebt,,,,,252205000.000,,,,234620000.000,,,,0.000,,,,,,,,,,,,
Revenues,72267000.000,80817000.000,105827000.000,122716000.000,119973000.000,131645000.000,127939000.000,133181000.000,147516000.000,154323000.000,132915000.000,113391000.000,136585000.000,171099000.000,166890000.000,160219000.000,134624000.000,136446000.000,116281000.000,88719000.000,76820000.000,53673000.000,51927000.000,41879000.000,44079000.000
SalesRevenueNet,72267000.000,80817000.000,105827000.000,122716000.000,119973000.000,131645000.000,127939000.000,133181000.000,147516000.000,154323000.000,132915000.000,113391000.000,136585000.000,171099000.000,166890000.000,160219000.000,134624000.000,136446000.000,116281000.000,88719000.000,76820000.000,53673000.000,51927000.000,41879000.000,44079000.000
SalesRevenueServicesNet,,,,,,,,,,,,,,,,,,,,,,45284000.000,43670000.000,,35849000.000
ShareBasedCompensation,2201000.000,,,,2250000.000,,,,3322000.000,,,,2631000.000,,,,1972000.000,,,,1172000.000,,,,2042000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,,,,,,,,,,,,3.700,,,,4037017.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,,,,283127.000,,,,306564.000,,,,151840.000,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,877000.000,742000.000,746000.000,-1596000.000,728000.000,635000.000,625000.000,-1335000.000,548000.000,521000.000,539000.000,-1088000.000,486000.000,547000.000,551000.000,-1037000.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,26719000.000,26875000.000,26919000.000,-52637000.000,36009000.000,36050000.000,36130000.000,-72109000.000,36346000.000,36499000.000,36663000.000,-72960000.000,36717000.000,36775000.000,36857000.000,-73657000.000,36116000.000,36253000.000,36383000.000,-72450000.000,36085000.000,36191000.000,36338000.000,-72366000.000,36596000.000
WeightedAverageNumberOfSharesOutstandingBasic,26719000.000,26875000.000,26919000.000,-52637000.000,35132000.000,35308000.000,35384000.000,-70513000.000,35618000.000,35864000.000,36038000.000,-71625000.000,36169000.000,36254000.000,36318000.000,-72569000.000,35630000.000,35706000.000,35832000.000,-71413000.000,36085000.000,36191000.000,36338000.000,-72366000.000,36596000.000
