,2011-09-30,2011-12-31,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-43997.000,,
ComprehensiveIncomeNetOfTax,610696.000,549021.000,469125.000
CostOfGoodsSold,2206258.000,2230426.000,2121209.000
DepreciationAndAmortization,65100.000,,
EarningsPerShareBasic,0.033,0.030,0.020
EarningsPerShareDiluted,0.032,0.030,0.020
EffectOfExchangeRateOnCashAndCashEquivalents,41779.000,,
GeneralAndAdministrativeExpense,422308.000,525975.000,428038.000
GrossProfit,1564975.000,1489425.000,1275953.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,765188.000,601655.000,441297.000
IncomeTaxExpenseBenefit,226366.000,178488.000,134911.000
IncomeTaxesPaidNet,250140.000,,
IncreaseDecreaseInAccountsPayableTrade,-20841.000,,
IncreaseDecreaseInAccountsReceivable,-222443.000,,
IncreaseDecreaseInAccruedTaxesPayable,-137853.000,,
IncreaseDecreaseInCustomerAdvances,30.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,33714.000,,
IncreaseDecreaseInInventories,710710.000,,
IncreaseDecreaseInOtherAccountsPayable,-717.000,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-982.000,,
IncreaseDecreaseInOtherCurrentAssets,1850.000,,
IncreaseDecreaseInOtherReceivables,517.000,,
IncreaseDecreaseInPrepaidExpense,199931.000,,
InterestIncomeExpenseNonoperatingNet,-5184.000,-4182.000,6001.000
NetCashProvidedByUsedInInvestingActivities,-208.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-208.000,,
NetCashProvidedByUsedInOperatingActivities,-85568.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-85568.000,,
NetIncomeLoss,538822.000,423167.000,306386.000
NonoperatingIncomeExpense,-5247.000,-4182.000,6001.000
OperatingExpenses,805033.000,891952.000,840657.000
OperatingIncomeLoss,759941.000,597473.000,435296.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,71874.000,125854.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,162739.000
OtherCostAndExpenseOperating,108202.000,106533.000,108324.000
OtherNonoperatingIncomeExpense,-62.000,,
PaymentsToAcquirePropertyPlantAndEquipment,208.000,,
ProductWarrantyAccrualPeriodIncreaseDecrease,24600.000,,
ResearchAndDevelopmentExpense,139760.000,100053.000,133335.000
Revenues,3771232.000,3719851.000,3397162.000
SalesRevenueNet,3771232.000,3719851.000,3397162.000
SellingExpense,134764.000,159391.000,170960.000
ShareBasedCompensation,103125.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,16671628.000,15885462.000,15678752.000
WeightedAverageNumberOfSharesOutstandingBasic,16443144.000,15609811.000,15609811.000
