,2011-12-21,2012-07-04,2012-12-19,2013-07-03,2013-12-18,2014-07-02,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingRevenue,,,,,,,5438000.000,6608000.000,5704000.000,,2448000.000,2673000.000,1446000.000,,1619000.000
AmortizationOfIntangibleAssets,,169000.000,169000.000,169000.000,170000.000,169000.000,142000.000,,,,141000.000,,,,142000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,705.000,705.000,705.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,3177.000,,1497.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,0.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,227000.000,1000.000,0.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,0.000,0.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,40386000.000,,3000.000,,,,20000.000,,,,5000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,0.000,,-677000.000,,,,-1505000.000,,,,-25000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16434000.000,,-28229000.000,,-16166000.000,,-16882000.000,,,,58000.000,,,,-7248000.000
ComprehensiveIncomeNetOfTax,20552000.000,,-1328000.000,48871000.000,20372000.000,9646000.000,9783000.000,47000.000,7410000.000,,51238000.000,38124000.000,-60050000.000,,-15512000.000
CostOfGoodsSold,45424000.000,49812000.000,47954000.000,53041000.000,49645000.000,54186000.000,154761000.000,159005000.000,160079000.000,,155737000.000,160801000.000,162139000.000,,157298000.000
CostsAndExpenses,151678000.000,167884000.000,159181000.000,178137000.000,167843000.000,190429000.000,206144000.000,213172000.000,209493000.000,,201271000.000,207655000.000,207135000.000,,198918000.000
CurrentIncomeTaxExpenseBenefit,,,,,396000.000,-1050000.000,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,698000.000,,-443000.000,,6623000.000,,7673000.000,,,,26307000.000,,,,-10281000.000
DepreciationDepletionAndAmortization,6301000.000,6031000.000,5943000.000,5761000.000,5646000.000,5940000.000,6544000.000,6226000.000,6106000.000,,6047000.000,5349000.000,5875000.000,,5621000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,,,,,,,,,,,,,5015000.000
EarningsPerShareBasic,6.600,3.640,3.420,80.340,10.380,6.120,5.360,0.010,7.360,,41.200,30.600,-49.480,,-12.820
EarningsPerShareDiluted,6.580,3.630,3.420,80.160,10.360,6.110,5.360,0.010,7.350,,41.160,30.570,-49.480,,-12.820
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,289000.000,,-5000.000,,,,48000.000,,,,17000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.260,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,22965000.000,-5557000.000,5302000.000,,78973000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,445000.000,,3000.000,,0.000,,,,,,,,,,
FranchiseRevenue,2144000.000,2475000.000,2474000.000,3064000.000,2808000.000,3682000.000,3656000.000,4420000.000,4017000.000,,4350000.000,4784000.000,4962000.000,,5556000.000
GainLossOnDispositionOfAssets1,,,,-121000.000,-121000.000,-136000.000,-202000.000,,,,-265000.000,,,,-99000.000
GainLossOnSaleOfDerivatives,0.000,0.000,,,,,,,,,,,,,
GainOrLossOnSaleOfStockInSubsidiary,,,,1597000.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,0.000,,,,,,,,,
GainsLossesOnSalesOfOtherAssets,,-115000.000,-207000.000,,,,,,,,,,,,
GeneralAndAdministrativeExpense,13258000.000,15006000.000,13577000.000,18609000.000,18007000.000,29272000.000,32458000.000,36198000.000,31735000.000,,30310000.000,32838000.000,31246000.000,,29486000.000
GoodwillAcquiredDuringPeriod,,,,,,,0.000,,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,0.000,,0.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,4986000.000,5930000.000,169834000.000,1371000.000,-1938000.000,17173000.000,-2177000.000,9050000.000,,80741000.000,57079000.000,-104258000.000,,-25597000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,14753000.000,,,,,-1938000.000,17173000.000,-2177000.000,9050000.000,,80741000.000,57079000.000,-104258000.000,,-25597000.000
IncomeLossFromEquityMethodInvestments,,,,,23493000.000,15305000.000,22965000.000,-5557000.000,5302000.000,,78973000.000,51549000.000,-108614000.000,,-24968000.000
IncomeTaxExpenseBenefit,4760000.000,-17000.000,1543000.000,62259000.000,8373000.000,3773000.000,7190000.000,-2203000.000,-248000.000,,29578000.000,19562000.000,-44129000.000,,-9776000.000
IncomeTaxReconciliationTaxCreditsInvestment,,,,,,,,,,,28585000.000,18171000.000,-44383000.000,,-9761000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1085000.000,,-5313000.000,,-4897000.000,,-1759000.000,,,,1443000.000,,,,-5261000.000
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,-5202000.000
IncreaseDecreaseInOtherAccountsPayable,,,,,0.000,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,1554000.000,,120000.000,,-39000.000,,2203000.000,,,,2085000.000,,,,114000.000
IncreaseDecreaseInPayablesToBrokerDealers,-7272000.000,,0.000,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,3199.000,2420.000,2989.000,3414.000,3066.000,2553.000,2148.000,2008.000,,1205.000,1298.000,0.000,,0.000
InsuranceServicesRevenue,,,,,,,3654000.000,3717000.000,4391000.000,,5499000.000,5731000.000,5841000.000,,6080000.000
InterestExpense,1855000.000,1812000.000,1737000.000,1173000.000,1474000.000,2791000.000,3006000.000,2997000.000,2966000.000,,2922000.000,2873000.000,2831000.000,,2824000.000
InvestmentIncomeInterestAndDividend,626000.000,1003000.000,2544000.000,2353000.000,588000.000,235000.000,5000.000,3000.000,1000.000,,0.000,0.000,1000.000,,
InvestmentIncomeNet,,,,,,,,,,,,,,,0.000
LeaseAndRentalExpense,4047000.000,4044000.000,4012000.000,4548000.000,4334000.000,5060000.000,,,,,,,,,
ManagementFeesRevenue,0.000,0.000,,,,,,,,,,,,,
MarketingExpense,8887000.000,11666000.000,10233000.000,11711000.000,9369000.000,11250000.000,,,,,,,,,
MinorityInterestChangeInRedemptionValue,,,-2648000.000,,,,,,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,-1310000.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,60000.000,,9978000.000,,-14582000.000,,-2157000.000,,,,-3757000.000,,,,-16896000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,60000.000,,9978000.000,,-14582000.000,,-2157000.000,,,,-3757000.000,,,,-16896000.000
NetCashProvidedByUsedInInvestingActivities,9925000.000,,-45199000.000,,-3982000.000,,-14479000.000,,,,-13488000.000,,,,-232000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,9925000.000,,-45199000.000,,-3982000.000,,-14479000.000,,,,-13488000.000,,,,-232000.000
NetCashProvidedByUsedInOperatingActivities,6449000.000,,6992000.000,,2109000.000,,-241000.000,,,,17255000.000,,,,9863000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6449000.000,,6992000.000,,2109000.000,,-241000.000,,,,17255000.000,,,,9863000.000
NetIncomeLoss,8795000.000,4853000.000,4562000.000,106704000.000,16491000.000,9594000.000,9983000.000,26000.000,9298000.000,-35150000.000,51163000.000,37517000.000,-60129000.000,70900000.000,-15821000.000
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,1198000.000,150000.000,-175000.000,871000.000,0.000,0.000,,,,,,,,,
NonoperatingIncomeExpense,41000.000,-2903000.000,-1400000.000,163369000.000,-3125000.000,-4738000.000,17489000.000,-10961000.000,100000.000,,73770000.000,45621000.000,-113855000.000,,-30072000.000
OperatingCostsAndExpenses,73963000.000,81326000.000,77360000.000,84137000.000,80346000.000,84465000.000,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,3610000.000,26435000.000,2199000.000,-41000.000,-154000.000,-46000.000,-4000.000,,-145000.000,364000.000,20000.000,,67000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,90000.000,-200000.000,-15000.000,-1893000.000,-829000.000,75000.000,414000.000,79000.000,,309000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,14000.000,289000.000,158000.000,63000.000,65000.000,-1888000.000,,331000.000,-210000.000,42000.000,,185000.000
OtherComprehensiveIncomeLossNetOfTax,,,-5890000.000,-57833000.000,3881000.000,52000.000,-200000.000,21000.000,-1888000.000,-829000.000,75000.000,607000.000,79000.000,-666000.000,309000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,-1000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,0.000,0.000,57000.000,,-55000.000,-7000.000,,,-306000.000,0.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,0.000,0.000,19000.000,,-19000.000,-2000.000,,,-113000.000,0.000,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-901000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,552000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-9499000.000,69567000.000,5791000.000,-109000.000,-417000.000,-126000.000,-9000.000,,-401000.000,988000.000,57000.000,,191000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,12658000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,7758000.000,,,,,,,,,,,,,,
OtherIncome,76000.000,86000.000,121000.000,75000.000,,7276000.000,,,,,,,,,
OtherOperatingIncomeExpenseNet,519000.000,149000.000,105000.000,138000.000,105000.000,149000.000,,,,,,,,,
OtherSalesRevenueNet,530000.000,583000.000,525000.000,698000.000,728000.000,714000.000,910000.000,933000.000,828000.000,,878000.000,843000.000,782000.000,,1087000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,,0.000,,0.000,,,,,,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,,,0.000,,0.000,,,,,,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossTaxPortionAttributableToParent,,,,0.000,,0.000,,,,,,,,,
OtherUnderwritingExpense,,,,,,,2963000.000,2560000.000,3097000.000,,4158000.000,3619000.000,4650000.000,,5020000.000
PaymentsForPurchaseOfSecuritiesOperatingActivities,5114000.000,,0.000,,,,,,,,,,,,
PaymentsOfDistributionsToAffiliates,0.000,,1310000.000,,0.000,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,-1000.000,,0.000,,,,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,0.000,,,,,,,,
PaymentsToAcquireEquityMethodInvestments,,,,324752000.000,,,,,,,,,,,
PaymentsToAcquireInvestments,7085000.000,,45277000.000,,0.000,,11494000.000,,,,24472000.000,,,,16945000.000
PaymentsToAcquirePropertyPlantAndEquipment,1977000.000,,1182000.000,,4501000.000,,3487000.000,,,,2859000.000,,,,1990000.000
PreOpeningCosts,101000.000,7000.000,0.000,133000.000,480000.000,269000.000,,,,,,,,,
PrincipalTransactionsRevenue,2124000.000,501000.000,-348000.000,1660000.000,,,,,,,,,,,
ProceedsAndExcessTaxBenefitFromSharebasedCompensation,1000.000,,0.000,,,,3000.000,,,,1000.000,,,,30000.000
ProceedsFromContributionsFromAffiliates,927000.000,,23000.000,,0.000,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,0.000,,,,,,,,
ProceedsFromLimitedPartnershipInvestments,,,,,,,0.000,,,,4750000.000,,,,5015000.000
ProceedsFromLinesOfCredit,0.000,,15000000.000,,0.000,,,,,,,,,,
ProceedsFromMinorityShareholders,,,23000.000,,,,,,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,26259000.000,,1000.000,,0.000,,500000.000,,,,12989000.000,,,,18653000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,0.000,,1259000.000,,519000.000,,2000.000,,,,854000.000,,,,50000.000
ProceedsFromSaleOfSecuritiesOperatingActivities,11268000.000,,535000.000,,0.000,,,,,,,,,,
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,,,,1700000.000,,,,,,,,,,,
ProfitLoss,9993000.000,5003000.000,4387000.000,107575000.000,16491000.000,9594000.000,9983000.000,26000.000,9298000.000,,51163000.000,37517000.000,-60129000.000,,-15821000.000
RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,-1426000.000,,-87000.000,,0.000,,,,,,,,,,
RealizedInvestmentGainsLosses,3595000.000,227000.000,1000.000,0.000,0.000,57000.000,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,38000.000,,-36000.000,-5000.000,,,-193000.000,-193000.000,,
RelatedPartyTransactionAmountsOfTransaction,,,,,839000.000,,,,,,,,,,
RepaymentsOfLinesOfCredit,0.000,,,,,,25000.000,,,,96000.000,,,,20000.000
RepaymentsOfLongTermDebt,42000.000,,2336000.000,,13000000.000,,550000.000,,,,2201000.000,,,,15550000.000
RestructuringCostsAndAssetImpairmentCharges,0.000,26000.000,,214000.000,,,309000.000,,,,415000.000,,,,435000.000
RevenueFromFranchisorOwnedOutlets,161516000.000,,,,,,,,,,,,,,
Revenues,166390000.000,175773000.000,166511000.000,184602000.000,172339000.000,193229000.000,205828000.000,221956000.000,218443000.000,,208242000.000,219113000.000,216732000.000,,203393000.000
SalesRevenueGoodsGross,,,,,,,192170000.000,206278000.000,203503000.000,,195067000.000,205082000.000,203701000.000,,189051000.000
SalesRevenueGoodsNet,,172128000.000,163739000.000,179105000.000,168803000.000,181557000.000,196736000.000,211631000.000,208348000.000,,200295000.000,210709000.000,209445000.000,,195694000.000
SalesRevenueNet,164190000.000,175186000.000,166738000.000,182867000.000,172339000.000,185953000.000,205828000.000,221956000.000,218443000.000,,208242000.000,219113000.000,216732000.000,,203393000.000
ShareBasedCompensation,157000.000,,106000.000,,162000.000,,,,,,,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,481000.000,,4000.000,,,,3000.000,,,,1000.000,,,,30000.000
UnrealizedGainLossOnInvestments,,,,,3655000.000,,,,,,,,,,
UnrealizedGainLossOnSecurities,698000.000,,-435000.000,,0.000,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,1335926.000,1337538.000,1335729.000,1331105.000,1591831.000,1569807.000,1864125.000,1850427.000,1265328.000,,1242938.000,1227277.000,1215296.000,,1234478.000
WeightedAverageNumberOfSharesOutstandingBasic,1333467.000,1334339.000,1333309.000,1328116.000,1588417.000,1566741.000,1861572.000,1848279.000,1263320.000,,1241733.000,1225979.000,1215296.000,,1234478.000
