,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,24062000.000,23813000.000,28007000.000,25993000.000,29019000.000,30514000.000,37634000.000,36315000.000,25829000.000,26365000.000,46003000.000,43933000.000,70163000.000,30974000.000
AccountsReceivableGrossCurrent,,,,68631000.000,,,,100273000.000,,126447000.000,130880000.000,146405000.000,,,
AccountsReceivableNetCurrent,,68688000.000,72311000.000,67577000.000,81027000.000,86787000.000,101165000.000,99120000.000,116142000.000,125052000.000,128981000.000,144424000.000,144464000.000,181083000.000,162178000.000
AccruedBonusesCurrentAndNoncurrent,,,,834000.000,,,,1482000.000,,,,455000.000,,,
AccruedLiabilitiesCurrent,,32496000.000,37061000.000,25536000.000,27799000.000,32877000.000,40930000.000,41261000.000,39784000.000,48163000.000,68308000.000,56774000.000,63447000.000,60036000.000,78988000.000
AccruedRentNoncurrent,,,,,,,,15996000.000,,,,16049000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,169013000.000,178376000.000,186582000.000,196817000.000,208077000.000,219517000.000,220685000.000,232548000.000,244239000.000,255085000.000,265751000.000,272527000.000,288565000.000,303052000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-15000.000,21000.000,43000.000,25000.000,-40000.000,17000.000,-5000.000,-177000.000,-161000.000,-79000.000,-43000.000,0.000,0.000,0.000
AdditionalPaidInCapital,325066.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,,714000.000,973000.000,1054000.000,721000.000,1129000.000,1109000.000,1153000.000,1592000.000,1395000.000,1899000.000,1981000.000,2355000.000,3725000.000,2908000.000
