,2011-03-31,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AcquisitionCosts,,,,,,,1365000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,-293000.000,2183000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,12002000.000,13925000.000,28886000.000,31463000.000,49145000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-316000.000,-1310000.000,357000.000,11295000.000,4645000.000,,
AdvertisingExpense,,4500000.000,5300000.000,6000000.000,5400000.000,5900000.000,9300000.000
AmortizationOfIntangibleAssets,,5512000.000,1671000.000,340000.000,11447000.000,15467000.000,18600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,9344000.000,6709000.000,834000.000,1829000.000,,
AssetImpairmentCharges,,,,28834000.000,,6829000.000,
CapitalLeaseObligationsIncurred,23753000.000,11242000.000,2157000.000,,,,
CapitalizedComputerSoftwareAmortization,,,,,,3800000.000,
CapitalizedComputerSoftwareAmortization1,,,,,,,3000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-17081000.000,22675000.000,-6674000.000,,-277576000.000,48619000.000,-19286000.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,-275957000.000,48996000.000,-17646000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,-206000.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,2835000.000,124506000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,197000.000,6323000.000,
ComprehensiveIncomeNetOfTax,,,55429000.000,11102000.000,-15280000.000,5880000.000,3517000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-488000.000,-60000.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,54941000.000,11042000.000,-15280000.000,5880000.000,
CostOfGoodsAndServicesSold,884888000.000,869794000.000,841826000.000,828955000.000,807469000.000,488382000.000,477686000.000
CostOfGoodsSold,189900000.000,,,,,,
CostOfServices,694988000.000,,,,,,
CostsAndExpenses,1129046000.000,1045061000.000,996640000.000,1049261000.000,1020663000.000,,
CurrentFederalTaxExpenseBenefit,,22919000.000,32782000.000,23506000.000,6781000.000,-2410000.000,9778000.000
CurrentForeignTaxExpenseBenefit,,295000.000,716000.000,928000.000,192000.000,535000.000,472000.000
CurrentIncomeTaxExpenseBenefit,,26901000.000,36636000.000,27530000.000,6857000.000,32000.000,13352000.000
CurrentStateAndLocalTaxExpenseBenefit,,3687000.000,3138000.000,3096000.000,-116000.000,1907000.000,3102000.000
DeferredFederalIncomeTaxExpenseBenefit,,900000.000,-3874000.000,-5436000.000,-5462000.000,-3789000.000,-3680000.000
DeferredForeignIncomeTaxExpenseBenefit,,2359000.000,-574000.000,7641000.000,326000.000,-3220000.000,405000.000
DeferredIncomeTaxExpenseBenefit,18579000.000,2228000.000,-3578000.000,2097000.000,-9689000.000,-11664000.000,-8818000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-1031000.000,870000.000,-108000.000,-4553000.000,-4655000.000,-5543000.000
DefinedContributionPlanCostRecognized,,6400000.000,6100000.000,5900000.000,6600000.000,6100000.000,6500000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,,0.500,0.500,0.060,0.060
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.060,0.060,0.500,0.500
Depreciation,,62400000.000,61800000.000,58300000.000,63200000.000,,
DepreciationDepletionAndAmortization,,,116208000.000,103006000.000,118834000.000,85463000.000,82690000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,19388000.000,,,,3598000.000,
DividendsCommonStock,,,0.000,0.000,0.000,0.000,0.000
