,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,164000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,112000.000
ComprehensiveIncomeNetOfTax,-7325000.000
CostOfRevenue,159991000.000
DeferredIncomeTaxExpenseBenefit,643000.000
DepreciationDepletionAndAmortization,4343000.000
EarningsPerShareBasic,-0.480
EarningsPerShareDiluted,-0.480
EffectOfExchangeRateOnCashAndCashEquivalents,395000.000
IncomeLossFromContinuingOperations,-1654000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1467000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-1653000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.480
IncomeLossFromContinuingOperationsPerDilutedShare,-0.480
IncomeTaxExpenseBenefit,186000.000
IncreaseDecreaseInAccountsAndNotesReceivable,-917000.000
IncreaseDecreaseInAccruedLiabilities,-1300000.000
IncreaseDecreaseInIncomeTaxes,-1095000.000
IncreaseDecreaseInInventories,-1352000.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,-1998000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,181000.000
InterestExpense,835000.000
NetCashProvidedByUsedInFinancingActivities,2823000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2823000.000
NetCashProvidedByUsedInInvestingActivities,-2569000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2569000.000
NetCashProvidedByUsedInOperatingActivities,-537000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-537000.000
NetIncomeLoss,-1654000.000
NetIncomeLossAttributableToNoncontrollingInterest,-1000.000
NonoperatingIncomeExpense,-336000.000
OperatingIncomeLoss,-1131000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-5259000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-413000.000
OtherNonoperatingIncomeExpense,499000.000
PaymentsToAcquirePropertyPlantAndEquipment,2569000.000
PaymentsToAcquireShortTermInvestments,4800000.000
ProceedsFromRepaymentsOfShortTermDebt,4402000.000
ProceedsFromSaleOfShortTermInvestments,4800000.000
ProceedsFromStockOptionsExercised,2000.000
ProfitLoss,-1653000.000
ProvisionForDoubtfulAccounts,2447000.000
RepaymentsOfLongTermDebt,1581000.000
SalesRevenueGoodsNet,208733000.000
SellingGeneralAndAdministrativeExpense,49873000.000
ShareBasedCompensation,164000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,30300.000
StockIssuedDuringPeriodValueStockOptionsExercised,-21000.000
WeightedAverageNumberOfDilutedSharesOutstanding,3444762.000
WeightedAverageNumberOfSharesOutstandingBasic,3444762.000
