,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2016-03-31,2016-06-30,2016-09-30
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,35470.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,10370000.000,,16320000.000,,
AssetImpairmentCharges,,,,,9841.000,,,,749.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,845.000,,,,251329.000,,,,-15232.000,,-55067.000,,
CostsAndExpenses,,,,,,,,,122950.000,15527.000,67446.000,27449.000,28900.000
CurrentFederalTaxExpenseBenefit,,,,,12500.000,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,120143.000,,,,,,,,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,4250000.000,,,,,,,,
DepreciationAndAmortization,518.000,,,,5537.000,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,15462.000,97584.000,-7022.000,-8659.000,176336.000
EarningsPerShareBasic,,,,,,,,,0.000,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.010,0.000,-0.010,-0.030,-0.010,-0.020,,,0.000,-0.000,-0.000,0.000
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,,,,,15462.000,,-7022.000,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,1.419,,1.227,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.006,,0.006,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSales,,,,,,,,,-15462.000,,7022.000,,
GeneralAndAdministrativeExpense,19312.000,45279.000,21965.000,60179.000,52964.000,83738.000,658450.000,,122201.000,15527.000,67446.000,27449.000,28900.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,-108229.000,76237.000,-105921.000,-64906.000,-63355.000
IncreaseDecreaseInAccountsPayable,-42011.000,,,,-85367.000,,,,72710.000,,6807.000,,
IncreaseDecreaseInAccruedLiabilities,32969.000,,,,15694.000,,,,,,-2703.000,,
IncreaseDecreaseInInterestPayableNet,,,,,,,,,,,2372.000,,
InterestExpense,-11277.000,12729.000,14115.000,35829.000,3791.000,1938.000,,,741.000,5820.000,31453.000,28798.000,210791.000
InterestExpenseDebtExcludingAmortization,,,,,,,,,,,28356.000,,
InterestExpenseOther,,,,,,,2978.000,,,,,,
InterestPaidNet,,,,,,,,,741.000,,,,
NetCashProvidedByUsedInFinancingActivities,39958.000,,,,372220.000,,,,35000.000,,-20000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,39958.000,,,,372220.000,,,,35000.000,,-20000.000,,
NetCashProvidedByUsedInOperatingActivities,-39113.000,,,,-120891.000,,,,-50232.000,,-35067.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-39113.000,,,,-120891.000,,,,-50232.000,,-35067.000,,
NetIncomeLoss,,,-36080.000,,-713558.000,-259753.000,-662028.000,378898.000,-108229.000,76237.000,-105921.000,-64906.000,-63355.000
NonoperatingIncomeExpense,,,,,,,,,14721.000,91764.000,-38475.000,-37457.000,-34455.000
OperatingExpenses,19312.000,76765.000,21965.000,60179.000,62805.000,87838.000,659050.000,,,,,,
OperatingIncomeLoss,-19312.000,-76765.000,-21965.000,-60179.000,-62805.000,-87838.000,-659050.000,-106883.000,-122950.000,-15527.000,-67446.000,-27449.000,-28900.000
OperatingLeasesRentExpenseNet,,,,,0.000,,,,,,,,
OtherNonoperatingIncomeExpense,,,-14115.000,,-650753.000,-171915.000,-2978.000,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,365000.000,,,,35000.000,,,,
ProceedsFromNotesPayable,,,,,,,,,,,-20000.000,,
ProceedsFromRelatedPartyDebt,,,,,7220.000,,,,,,,,
ProfitLoss,-30589.000,-89494.000,,,,,,,,,,,
ResearchAndDevelopmentExpense,,31486.000,,,,4100.000,600.000,,,,,,
Revenues,,,,,0.000,0.000,,,,,,,
SalesRevenueNet,,,,,0.000,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.750,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.035,,,,,,,,,,,,
StockIssued1,,,,,,,,,,,29000.000,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,1230150.000,,,,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,187395.000,,,,,,,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,307538.000,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,-29000.000,,
StockIssuedDuringPeriodValueNewIssues,,,,,219000.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,12750001.000,,25669134.000,34662460.000,38561303.000,,,,,,41386875.000
WeightedAverageNumberOfSharesOutstandingBasic,12500001.000,12750001.000,,,,,,,38875805.000,39150805.000,40430831.000,40430831.000,
