,2011-12-31,2012-12-31,2014-12-31,2015-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-13421.000,-58.000,,28.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000,0.000
GeneralAndAdministrativeExpense,34298.000,11271.000,13106.000,23485.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-13106.000,-23485.000
IncreaseDecreaseInAccountsPayable,-962.000,938.000,10812.000,23984.000
IncreaseDecreaseInDueToRelatedParties,,,,-471.000
IncreaseDecreaseInNotesReceivableCurrent,-7627.000,,,
IncreaseDecreaseInPrepaidExpense,-56877.000,,,
LegalFees,,,28110.000,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,0.370,0.370
NetCashProvidedByUsedInFinancingActivities,-42665.000,10275.000,6.000,-471.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-42665.000,10275.000,6.000,-471.000
NetCashProvidedByUsedInOperatingActivities,29244.000,-10333.000,-2294.000,499.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,29244.000,-10333.000,-2294.000,499.000
NetIncomeLoss,-34298.000,-11271.000,-13106.000,-23485.000
OperatingExpenses,34298.000,11271.000,13106.000,23485.000
OtherGeneralExpense,,,8337.000,
ProceedsFromIssuanceOfCommonStock,64100.000,,,
ProceedsFromRelatedPartyDebt,,,2300.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,-106765.000,10275.000,,
StockIssuedDuringPeriodValueNewIssues,64100.000,,,
StockholdersEquityOther,-324.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,,31187585.000,31187585.000,31187585.000
