,2013-03-30,2015-01-30,2016-01-29,2017-01-27
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,18387000.000,2846000.000,1538000.000,692000.000
AdvertisingExpense,5400000.000,6200000.000,8200000.000,8300000.000
AmortizationOfFinancingCosts,4229000.000,4344000.000,4821000.000,5987000.000
AmortizationOfIntangibleAssets,1767000.000,1787000.000,1789000.000,1750000.000
AssetImpairmentCharges,,,2171000.000,761000.000
AvailableForSaleSecuritiesGrossRealizedGains,-300000.000,,,
CapitalExpendituresIncurredButNotYetPaid,-2146000.000,-15700000.000,,
ComprehensiveIncomeNetOfTax,-10184000.000,5895000.000,-240390000.000,-117997000.000
CostOfRevenue,1028295000.000,1308849000.000,1441631000.000,1460595000.000
CurrentFederalTaxExpenseBenefit,16042000.000,-1289000.000,-216000.000,-2834000.000
CurrentForeignTaxExpenseBenefit,,6000.000,1000.000,4000.000
CurrentIncomeTaxExpenseBenefit,19443000.000,-607000.000,-1343000.000,-2395000.000
CurrentStateAndLocalTaxExpenseBenefit,3401000.000,676000.000,-1128000.000,435000.000
DeferredIncomeTaxExpenseBenefit,-29532000.000,4212000.000,33285000.000,-1595000.000
DefinedContributionPlanCostRecognized,1800000.000,1900000.000,2000000.000,
Depreciation,56810000.000,53911000.000,66402000.000,69030000.000
DepreciationDepletionAndAmortization,58577000.000,,,
EffectiveIncomeTaxRateContinuingOperations,-0.531,0.396,-0.153,0.033
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.237,-0.337
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,-0.008,0.090,-0.038,-0.026
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,-0.154,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.004,0.000,0.000,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.134,0.087,-0.079,0.011
EffectiveIncomeTaxRateReconciliationTaxContingenciesOther,,,,0.035
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,0.043,-0.131,0.005,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,7400000.000,1100000.000,-200000.000,300000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,-1445000.000,-2182000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,240000.000,2339000.000
GainLossOnSaleOfPropertyPlantEquipment,-895000.000,84000.000,5416000.000,-532000.000
GainsLossesOnExtinguishmentOfDebt,-16346000.000,,,-335000.000
GoodwillImpairmentLoss,0.000,,91973000.000,
GrossProfit,640356000.000,618100000.000,562364000.000,601412000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,0.000,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,515000.000,149000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-18998000.000,9107000.000,-209284000.000,-122149000.000
IncomeTaxExpenseBenefit,-10089000.000,3605000.000,31942000.000,-3990000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,49603000.000,41184000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-6649000.000,3187000.000,-73275000.000,-42752000.000
IncomeTaxReconciliationNondeductibleExpense,-163000.000,816000.000,8009000.000,3175000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,32191000.000,
IncomeTaxReconciliationOtherAdjustments,82000.000,4000.000,39000.000,-13000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-2548000.000,790000.000,16533000.000,-1312000.000
IncomeTaxReconciliationTaxCreditsOther,811000.000,1192000.000,1158000.000,4272000.000
IncomeTaxesPaid,16372000.000,6358000.000,,
IncomeTaxesPaidNet,,,-8700000.000,-2079000.000
IncreaseDecreaseInAccountsPayable,6458000.000,52530000.000,-44407000.000,9377000.000
IncreaseDecreaseInAccountsReceivable,-1321000.000,161000.000,-280000.000,1836000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,6339000.000,-6413000.000,7246000.000,-319000.000
IncreaseDecreaseInBookOverdrafts,,16500000.000,7900000.000,7000000.000
IncreaseDecreaseInDepositOtherAssets,7163000.000,2258000.000,-1228000.000,-6506000.000
IncreaseDecreaseInInventories,-5811000.000,89796000.000,-99389000.000,-20759000.000
IncreaseDecreaseInOtherAccruedLiabilities,1700000.000,7586000.000,-2081000.000,18082000.000
IncreaseDecreaseInOtherDeferredLiability,4025000.000,10105000.000,4096000.000,1982000.000
IncreaseDecreaseInOtherOperatingLiabilities,4445000.000,-4801000.000,1457000.000,6656000.000
IncreaseDecreaseInWorkersCompensationLiabilities,474000.000,-3427000.000,5898000.000,-7220000.000
InterestExpense,60898000.000,62734000.000,65653000.000,68764000.000
InterestExpenseOther,30000.000,297000.000,2031000.000,4982000.000
InterestPaidNet,54074000.000,58222000.000,61489000.000,60593000.000
InvestmentIncomeInterest,342000.000,,4000.000,47000.000
LeaseAndRentalExpense,63000000.000,85500000.000,97500000.000,102500000.000
NetCashProvidedByUsedInContinuingOperations,17710000.000,-22379000.000,-10151000.000,136000.000
NetCashProvidedByUsedInFinancingActivities,-16544000.000,50698000.000,-7294000.000,22184000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-16544000.000,50698000.000,-7294000.000,22184000.000
NetCashProvidedByUsedInInvestingActivities,-47170000.000,-111348000.000,-34514000.000,-38620000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-47170000.000,-111348000.000,-34514000.000,-38620000.000
NetCashProvidedByUsedInOperatingActivities,81424000.000,38271000.000,31657000.000,16572000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,81424000.000,38271000.000,31657000.000,16572000.000
NetIncomeLoss,-8909000.000,5502000.000,-241226000.000,-118159000.000
NonoperatingIncomeExpense,-77282000.000,-62734000.000,-65649000.000,-69052000.000
OperatingExpenses,582072000.000,546259000.000,614026000.000,654509000.000
OperatingIncomeLoss,58284000.000,71841000.000,-143635000.000,-53097000.000
OperatingLeasesRentExpenseContingentRentals,300000.000,300000.000,300000.000,300000.000
OperatingLeasesRentExpenseSubleaseRentals1,600000.000,500000.000,400000.000,900000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,-23000.000,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-1252000.000,393000.000,836000.000,162000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-1275000.000,393000.000,836000.000,162000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-27000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,-18000.000,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-1252000.000,-576000.000,-152000.000,-168000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-835000.000,-384000.000,-102000.000,-112000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,4000.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,3000.000,0.000,,
OtherCostAndExpenseOperating,523495000.000,,,
OtherNonoperatingIncomeExpense,-380000.000,,,
PaymentsOfDebtIssuanceCosts,11230000.000,,487000.000,4725000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,57000.000,
PaymentsToAcquireInvestments,1996000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,62494000.000,111387000.000,65950000.000,45791000.000
ProceedsFromInsuranceSettlementInvestingActivities,,,,937000.000
ProceedsFromLongTermLinesOfCredit,,305500000.000,471350000.000,264800000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,5256000.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,12064000.000,39000.000,31436000.000,6234000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,-969000.000,,
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,,,-988000.000,-330000.000
ReclassificationFromAociCurrentPeriodTax,,,-658000.000,-220000.000
RepaymentsOfLongTermCapitalLeaseObligations,77000.000,88000.000,,
RepaymentsOfLongTermDebt,5237000.000,6138000.000,6138000.000,6138000.000
RepaymentsOfLongTermLinesOfCredit,,248500000.000,480550000.000,273300000.000
Revenues,1668651000.000,1926949000.000,2003995000.000,2062007000.000
SaleLeasebackTransactionNetProceeds,5300000.000,,,
SaleLeasebackTransactionNetProceedsFinancingActivities,,,9359000.000,42592000.000
SalesRevenueNet,1668651000.000,1926949000.000,2003995000.000,2062007000.000
ShareBasedCompensation,18387000.000,2846000.000,1538000.000,692000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,,,2500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,1591.000,5960.000,34935.000,17925.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,5965.000,11210.000,57050.000,30480.000
UnrealizedGainLossOnDerivatives,-592000.000,-1504000.000,-1402000.000,-514000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,-1900000.000,,,
