,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,2992000.000,5057000.000,4008000.000,4261000.000,4303000.000,4614000.000,4674000.000,5290000.000,4659000.000,5136000.000,6094000.000,5640000.000,13900000.000,8313000.000,8586000.000,7827000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,6620000.000,,,,7281000.000,,,,8032000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,761000.000,907000.000,667000.000,937000.000,1456000.000,2080000.000,577000.000,282000.000,-3209000.000,-3330000.000,-4603000.000,-2854000.000,-1157000.000,-1229000.000,-472000.000,42000.000
AdvancesFromFederalHomeLoanBanks,,50500000.000,43000000.000,43000000.000,33000000.000,58000000.000,38000000.000,28000000.000,38000000.000,43000000.000,43000000.000,63000000.000,58000000.000,58000000.000,58000000.000,43000000.000
AmountAvailableForDividendDistributionWithApprovalFromRegulatoryAgencies,,,,,34008000.000,,37172000.000,,,,,,,,,
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,,,35810000.000,,37379000.000,37828000.000,38260000.000,,,,,,
Assets,797838000.000,753529000.000,773504000.000,781354000.000,796282000.000,785292000.000,764584000.000,793548000.000,806339000.000,795849000.000,825346000.000,868724000.000,887089000.000,857345000.000,901399000.000,854199000.000
AssetsFairValueDisclosureNonrecurring,,,,,27095000.000,27962000.000,26262000.000,25751000.000,,,,,,,,
AvailableForSaleSecurities,154708000.000,148811000.000,160465000.000,168176000.000,154454000.000,142867000.000,124220000.000,128364000.000,153899000.000,142524000.000,159861000.000,180654000.000,197083000.000,184336000.000,177737000.000,159031000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,1127000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,1064000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,152409000.000,139875000.000,123503000.000,128093000.000,158917000.000,147709000.000,166956000.000,185097000.000,198836000.000,186198000.000,178453000.000,158968000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,939000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,1064000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,33031000.000,16262000.000,40695000.000,62136000.000,135995000.000,116126000.000,142104000.000,140179000.000,103576000.000,121222000.000,96860000.000,84900000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,125000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,33031000.000,16262000.000,40686000.000,62128000.000,134383000.000,113770000.000,124420000.000,112516000.000,17104000.000,38759000.000,20911000.000,29288000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,9000.000,8000.000,1612000.000,2356000.000,17684000.000,27663000.000,86472000.000,82463000.000,75949000.000,55612000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,11937000.000,22201000.000,28401000.000,34572000.000,37294000.000,38220000.000,35265000.000,40526000.000,41459000.000,32788000.000,34566000.000,32081000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,12003000.000,22268000.000,28401000.000,34484000.000,35973000.000,36690000.000,33602000.000,39407000.000,41009000.000,32365000.000,34140000.000,31961000.000
