,2013-03-31,2013-09-30,2013-12-31
CashPeriodIncreaseDecrease,0.000,-169.000,
DirectOperatingCosts,0.000,,
DirectTaxesAndLicensesCosts,0.000,,
EarningsPerShareBasic,0.000,,
GeneralAndAdministrativeExpense,0.000,169.000,
IncomeTaxesPaid,0.000,,
InterestPaid,0.000,,
NetCashProvidedByUsedInFinancingActivities,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,0.000,-169.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,-169.000,
NetIncomeLoss,0.000,-169.000,
OperatingCostsAndExpenses,,169.000,
ProceedsFromIssuanceOfCommonStock,0.000,,
Revenues,0.000,,
SalesRevenueNet,0.000,,
WeightedAverageNumberOfSharesOutstandingBasic,10597571.000,10597571.000,10597571.000
