,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,430000.000,,,,838000.000,,,,794000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1394000.000,,,,1537000.000,3458000.000,1699000.000,,,,2380000.000,,,,2427000.000,,,,1446000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,-4042000.000,,,,724000.000,,,,,,,,,,,,,,932000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,2379000.000,3417000.000,1742000.000,2962000.000,2427000.000,2427000.000,10044000.000,2602000.000,1400000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,1630000.000,1672000.000,1714000.000,1741000.000,1726000.000,,,,1826000.000,,,,1931000.000
AmortizationOfFinancingCosts,,,435000.000,,,,235000.000,,463000.000,,,,492000.000,,,,554000.000,,,,516000.000
CapitalLeaseObligationsIncurred,,,,,,,,,5479000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,282000.000,,,,625000.000,,-426000.000,,,,1987000.000,,,,1224000.000,,,,-938000.000
ComprehensiveIncomeNetOfTax,,,-2258000.000,5037000.000,4909000.000,1196000.000,-3751000.000,-1136000.000,-9253000.000,-449000.000,849000.000,1651000.000,-4590000.000,836000.000,-10158000.000,-19074000.000,-13261000.000,-175892000.000,54095000.000,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-298000.000,-284000.000,,410000.000,236000.000,1000.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,538000.000,-10442000.000,,-12851000.000,-175656000.000,54096000.000,5533000.000,15372000.000
CostOfServices,126009000.000,129588000.000,140235000.000,129305000.000,126782000.000,137558000.000,141257000.000,133468000.000,148148000.000,146476000.000,148950000.000,154706000.000,161453000.000,159483000.000,159053000.000,155920000.000,164002000.000,88879000.000,89153000.000,15086000.000,102399000.000
CostOfServicesDepreciationAndAmortization,8970000.000,8973000.000,8683000.000,8848000.000,9158000.000,9405000.000,8825000.000,8886000.000,9372000.000,9604000.000,9392000.000,9373000.000,9526000.000,9814000.000,9864000.000,10281000.000,10418000.000,1534000.000,1334000.000,-9818000.000,657000.000
DeferredIncomeTaxExpenseBenefit,,,-1562000.000,,,,50000.000,,,,,,6067000.000,,,,-191000.000,,,,8972000.000
DepreciationDepletionAndAmortization,12443000.000,12467000.000,12173000.000,12801000.000,13259000.000,13501000.000,13533000.000,13015000.000,13336000.000,13536000.000,13378000.000,13128000.000,12643000.000,12217000.000,12238000.000,12757000.000,12746000.000,1877000.000,1603000.000,-12141000.000,787000.000
DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,,,790000.000,,,,126000.000,130000.000,130000.000,-893000.000,98000.000,96000.000,91000.000,-639000.000,-133000.000,-131000.000,126000.000,645000.000,0.000
DerivativeInstrumentsLossRecognizedInOtherComprehensiveIncomeEffectivePortion,,,,,1223000.000,,,,66000.000,216000.000,-118000.000,128000.000,201000.000,54000.000,105000.000,-107000.000,92000.000,31000.000,14000.000,-27000.000,0.000
EarningsPerShareBasic,0.170,0.280,-0.080,0.150,0.150,0.020,-0.120,-0.030,-0.270,-0.010,0.060,0.060,-0.080,0.010,-0.250,-0.540,-0.390,,,,0.390
EarningsPerShareDiluted,0.170,0.280,-0.080,0.150,0.150,0.020,-0.120,-0.030,-0.270,-0.010,0.050,0.070,-0.080,0.010,-0.250,-0.540,-0.390,,,,0.380
EffectOfExchangeRateOnCashAndCashEquivalents,,,120000.000,,,,-354000.000,,307000.000,,,,-1252000.000,,,,989000.000,,,,242000.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.421,0.411,,0.350,0.333,0.355,0.365,0.342,,0.381,0.810,-0.397,,0.013,0.000,0.732,,0.377
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,3000.000,,,,137000.000,,230000.000,,,,368000.000,,,,0.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,3000.000,,,,137000.000,,230000.000,,,,368000.000,,,,0.000,,,,
GainLossOnCashFlowHedgeIneffectivenessNet,,,,,,,,,0.000,,,,0.000,,,,0.000,,0.000,,0.000
GainLossOnSaleOfInvestments,0.000,0.000,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,15481000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,10268000.000,16745000.000,-4116000.000,8732000.000,8542000.000,1588000.000,-6044000.000,-1650000.000,-14884000.000,-814000.000,2998000.000,2552000.000,-4706000.000,617000.000,-15163000.000,-15837000.000,-13717000.000,19962000.000,17925000.000,53894000.000,24852000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,19962000.000,4799000.000,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,,,,,0.550,0.130,,0.400
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,,,,,0.540,0.120,,0.380
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,,,,-195454000.000,49075000.000,,-220000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,,,-195558000.000,48995000.000,,-220000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,,,,,-5.410,1.320,,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,,,,-5.250,1.280,,-0.010
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,-19602000.000,,132000.000,,,,0.000
IncomeTaxExpenseBenefit,4490000.000,7281000.000,-1451000.000,3675000.000,3514000.000,984000.000,-2095000.000,-549000.000,-5288000.000,-297000.000,1025000.000,-27000.000,-1793000.000,500000.000,-6020000.000,3542000.000,180000.000,0.000,13126000.000,8667000.000,9371000.000
IncreaseDecreaseInAccountsPayable,,,-5002000.000,,,,77000.000,,7436000.000,,,,4791000.000,,,,-1175000.000,,,,1337000.000
IncreaseDecreaseInAccountsReceivable,,,10226000.000,,,,-15936000.000,,23190000.000,,,,-4962000.000,,,,-7471000.000,,,,16459000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-14063000.000,,,,-7193000.000,,-6584000.000,,,,-9937000.000,,,,-440000.000,,,,-12099000.000
IncreaseDecreaseInOtherCurrentAssets,,,-2024000.000,,,,128000.000,,711000.000,,,,-236000.000,,,,-1955000.000,,,,441000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,8241000.000,,,,6919000.000,,18387000.000,,,,-19545000.000,,,,-2013000.000,,,,2642000.000
InterestExpense,3170000.000,3221000.000,3187000.000,4387000.000,3249000.000,3326000.000,3321000.000,3158000.000,4383000.000,4516000.000,4574000.000,4108000.000,4490000.000,4561000.000,4433000.000,4844000.000,4382000.000,4176000.000,4833000.000,3927000.000,3834000.000
LitigationSettlementAmount,,,,,,,,,-9363000.000,0.000,0.000,-8352000.000,0.000,0.000,0.000,0.000,,,,,
LossContingencyDamagesSoughtValue,,,,,,,15000000.000,,,,5000000.000,,5000000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,28646000.000,,,,-11868000.000,,2634000.000,,,,13128000.000,,,,16000.000,,,,-2970000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,28646000.000,,,,-11868000.000,,2634000.000,,,,13128000.000,,,,16000.000,,,,-2970000.000
NetCashProvidedByUsedInInvestingActivities,,,-16910000.000,,,,-13182000.000,,-12476000.000,,,,-11720000.000,,,,-7178000.000,,,,-1234000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-16910000.000,,,,-13182000.000,,-12476000.000,,,,-11720000.000,,,,-7178000.000,,,,-1234000.000
NetCashProvidedByUsedInOperatingActivities,,,-11574000.000,,,,26029000.000,,9109000.000,,,,1831000.000,,,,7397000.000,,,,3024000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-11574000.000,,,,26029000.000,,9109000.000,,,,1831000.000,,,,7397000.000,,,,3024000.000
NetIncomeLoss,5778000.000,9464000.000,-2665000.000,5057000.000,5028000.000,604000.000,-3949000.000,-1101000.000,-9596000.000,-517000.000,1973000.000,2579000.000,-2913000.000,420000.000,-9026000.000,-19428000.000,-14209000.000,-175596000.000,53794000.000,6900000.000,15261000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-303000.000,-117000.000,,312000.000,104000.000,80000.000,0.000,0.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,,,,,,,,,1377000.000,,,,,,,,
OperatingIncomeLoss,13438000.000,19966000.000,-929000.000,13119000.000,11791000.000,4914000.000,-2723000.000,1508000.000,-10501000.000,3702000.000,7572000.000,6660000.000,-216000.000,5178000.000,8872000.000,-10366000.000,-9467000.000,24138000.000,22758000.000,57953000.000,28686000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,1022000.000,,,,111000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,198000.000,,343000.000,,,,-1677000.000,,,,1046000.000,,,,111000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,948000.000,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,,,,24000.000,,,,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,,,,,,,,,,,16000.000,,,,
OtherOperatingActivitiesCashFlowStatement,,,-2320000.000,,,,-851000.000,,6469000.000,,,,1297000.000,,,,-1734000.000,,,,-1185000.000
PaymentsForDerivativeInstrumentFinancingActivities,,,,,,,,,,,,,36750000.000,,,,36750000.000,36750000.000,,,
PaymentsForProceedsFromOtherInvestingActivities,,,1825000.000,,,,1918000.000,,1910000.000,,,,286000.000,,,,275000.000,,,,0.000
PaymentsForRepurchaseOfCommonStock,,,0.000,,,,,,,,,,,,,,,,,,
PaymentsForRestructuring,,,,,,,1775000.000,,,,,,,,63000.000,,4969000.000,,,,
PaymentsOfLoanCosts,,,0.000,,,,744000.000,,60000.000,,,,0.000,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,885000.000
PaymentsToAcquireEquityMethodInvestments,,,,,,,,,,,,,2825000.000,,,,453000.000,,,,
PaymentsToAcquireInterestInJointVenture,,,,,,,,,,,,,,,,,,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,15085000.000,,,,11264000.000,,10566000.000,,,,8609000.000,,,,6450000.000,,,,1234000.000
ProceedsFromIssuanceOfLongTermDebt,,,115575000.000,,,,105200000.000,,107225000.000,,,,150850000.000,,,,131500000.000,,,,109975000.000
ProceedsFromMinorityShareholders,,,,,,,,,,,,,1377000.000,,,,0.000,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,4287000.000,,,,10257000.000,,-1589000.000,,,,481000.000,,,,4600000.000,,,,1155000.000
ProceedsFromStockOptionsExercised,,,9000.000,,,,360000.000,,163000.000,,,,1138000.000,,,,0.000,,,,2250000.000
ProfitLoss,,,,,,,,,,,,,,117000.000,-9143000.000,,-13897000.000,-175492000.000,53874000.000,6900000.000,15261000.000
RepaymentsOfLongTermDebt,,,91228000.000,,,,127078000.000,,103335000.000,,,,141086000.000,,,,136084000.000,,,,115465000.000
RestructuringCharges,,,,,,,,,,,,,,,1752000.000,,5741000.000,2000.000,1129000.000,-1939000.000,737000.000
RestructuringCosts,,,,,,,,,,,,,,,1752000.000,,5741000.000,,,,
RestructuringReserveAccrualAdjustment,,,,,,,117000.000,,,,,,,,,,,,,,
RestructuringReserveSettledWithoutCash1,,,,,,,,,,,,,,,,,-127000.000,,,,
SalesRevenueServicesNet,169596000.000,176206000.000,165218000.000,170214000.000,166559000.000,175179000.000,165165000.000,162270000.000,176777000.000,180613000.000,185656000.000,199137000.000,189862000.000,198073000.000,196382000.000,186281000.000,189217000.000,125003000.000,125049000.000,61729000.000,140970000.000
SellingGeneralAndAdministrativeExpense,17706000.000,14185000.000,13739000.000,14989000.000,14727000.000,17433000.000,13098000.000,14279000.000,16431000.000,16899000.000,15756000.000,16291000.000,15982000.000,21195000.000,14467000.000,16498000.000,16195000.000,10107000.000,10406000.000,2770000.000,8361000.000
ShareBasedCompensation,,,1394000.000,1300000.000,1900000.000,1777000.000,1537000.000,1921000.000,1699000.000,1858000.000,2310000.000,2482000.000,2380000.000,,,,2427000.000,,,,1446000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,19000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,33000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,15000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,8.800,9.100,,,0.000,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,10.810,,,,,,,,,,,,
