,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,,,,,,,,1602968.000,1568650.000,1124602.000,1079924.000,1080732.000,1012111.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,62528.000,62528.000,66467.000,70958.000,85439.000,72055.000
AccountsReceivableNetCurrent,,,,,,,,589965.000,883435.000,75143.000,28070.000,88606.000,81121.000
AccruedLiabilitiesCurrent,903.000,1800.000,12430.000,19759.000,29407.000,26501.000,31147.000,560421.000,573189.000,564049.000,557867.000,571804.000,592823.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-7244.000,7782.000,8858.000,9396.000,9934.000,10472.000,-10761.000,279989.000,,327998.000,,,
AdditionalPaidInCapital,,,,,,,,954815.000,954815.000,4984037.000,5872014.000,5964868.000,3821148.000
AdditionalPaidInCapitalCommonStock,-2295.000,-2295.000,-12140.000,-12140.000,-186350.000,-178020.000,-173150.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,431718.000,,,
Assets,4649.000,3664.000,3058.000,3005.000,1952.000,1799.000,1095.000,1439355.000,1251368.000,354191.000,448688.000,521346.000,505801.000
AssetsCurrent,882.000,435.000,905.000,1390.000,875.000,1260.000,845.000,1178246.000,1002095.000,131002.000,236604.000,320367.000,315927.000
BillingsInExcessOfCostCurrent,,,,,,,,,,46148.000,0.000,0.000,0.000
Cash,882.000,435.000,905.000,1390.000,875.000,1260.000,845.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,545714.000,76093.000,9230.000,147331.000,50318.000,25454.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,9845000.000,9845000.000,196900000.000,196900000.000,196900000.000,196900000.000,196900000.000,87026331.000,87026331.000,97348713.000,99855275.000,100705275.000,134771025.000
CommonStockSharesOutstanding,,9845000.000,196900000.000,196900000.000,196900000.000,196900000.000,196900000.000,87026331.000,87026331.000,97348713.000,99855275.000,100705275.000,134771025.000
CommonStockValue,9845.000,9845.000,19690.000,19690.000,196900.000,196900.000,196900.000,,,,99855.000,100705.000,134771.000
CommonStockValueOutstanding,,,,,,,,87026.000,87026.000,97349.000,,,
ConvertibleLongTermNotesPayable,,,,,,,,,,,,1231.000,
ConvertibleNotesPayableCurrent,,,,,,,,180989.000,202581.000,265147.000,374000.000,401564.000,499732.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,,,,,,,98600.000,,,
