,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,0.000,,18185.000,,,,16694.000,,,,,,
AccretionExpense,,,,,,,,,,,,,18441.000,,
AllocatedShareBasedCompensationExpense,,,,50545.000,274362.000,151090.000,126282.000,133725.000,303209.000,173235.000,174007.000,163728.000,386265.000,224813.000,175958.000
AmortizationOfFinancingCosts,,,-993.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,0.000,,0.000,,
CapitalLeaseObligationsIncurred,,,0.000,,,,,,,,,,,,
CashAcquiredFromAcquisition,,,0.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,199216.000,,803527.000,,,,3402567.000,,,,-2174039.000,,
ComprehensiveIncomeNetOfTax,,,-2047326.000,-2097073.000,-45469.000,0.000,0.000,0.000,,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,141171.000,116111.000,102348.000,43180.000,40681.000,-57426.000,-80234.000,-139372.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,-2640487.000,-2190702.000,,,,
ConversionOfStockSharesConverted1,,,,,,,,,,,,,100.000,,
CostOfGoodsSold,,,,,17510.000,8754.000,124052.000,68612.000,53181.000,91339.000,125864.000,172636.000,148601.000,260920.000,241284.000
DebtConversionConvertedInstrumentAmount1,,,0.000,,,,,,,,,,,,
DepreciationAndAmortization,,,,,155767.000,156156.000,159577.000,159152.000,159050.000,158981.000,159790.000,159763.000,174727.000,173583.000,173419.000
DepreciationDepletionAndAmortization,,,169228.000,,155767.000,,,,159050.000,,,,174727.000,,
EarningsPerShareBasicAndDiluted,,-0.180,-0.290,-0.160,-0.110,-0.100,-0.100,-0.080,-0.370,-0.240,-0.110,0.090,-0.160,-0.140,-0.140
GainLossOnDispositionOfAssets,,,0.000,,,,,,,,,,,,
GainLossOnSaleOfCapitalLeasesNet,,,0.000,,,,,,,,,,,,
GainLossOnSaleOfInvestments,,,0.000,,,,,,,,,,,,
