,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3772000.000,3816000.000,5977000.000,5374000.000,4436000.000
AccountsReceivableNetCurrent,6892000.000,41327000.000,23087000.000,18072000.000,12803000.000
AccruedLiabilitiesCurrent,9507000.000,10428000.000,10873000.000,10905000.000,10605000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6402000.000,7325000.000,8277000.000,9320000.000,10512000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-9000.000,-12000.000,-2000.000
AdditionalPaidInCapitalCommonStock,191127000.000,196976000.000,200961000.000,206442000.000,211064000.000
AllowanceForDoubtfulAccountsReceivableCurrent,188000.000,199000.000,269000.000,241000.000,229000.000
Assets,98568000.000,125581000.000,128354000.000,111336000.000,83850000.000
AssetsCurrent,82129000.000,108920000.000,111440000.000,92876000.000,62925000.000
AssetsFairValueDisclosureRecurring,,,41240000.000,41289000.000,23702000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,23895000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,17138000.000,17906000.000,7599000.000
AvailableForSaleSecuritiesCurrent,,,,23895000.000,9997000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,24334000.000,23895000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,9997000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,9997000.000
CapitalizedComputerSoftwareAccumulatedAmortization,1262000.000,1565000.000,1873000.000,2355000.000,2840000.000
CashAndCashEquivalentsAtCarryingValue,69658000.000,62027000.000,58975000.000,44539000.000,28266000.000
CommonStockParOrStatedValuePerShare,,,,0.000,
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,28539310.000,27971603.000,28224086.000,28553808.000,28899327.000
CommonStockSharesOutstanding,27410838.000,27971603.000,28224086.000,28554000.000,28899327.000
CommonStockValue,4000.000,3000.000,3000.000,3000.000,3000.000
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,253000.000
DeferredIncomeTaxLiabilities,,,,1847000.000,
DeferredRentCreditCurrent,630000.000,658000.000,708000.000,773000.000,823000.000
DeferredRentCreditNoncurrent,8954000.000,8721000.000,8532000.000,8372000.000,8183000.000
DeferredRevenueCurrent,38144000.000,72983000.000,81563000.000,72747000.000,54736000.000
DeferredRevenueNoncurrent,2679000.000,3136000.000,3222000.000,3144000.000,3391000.000
DeferredTaxAssetsGross,,,,62026000.000,
DeferredTaxAssetsNet,,,,57000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,53693000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,382000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,2027000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,2310000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,3614000.000,
DeferredTaxAssetsValuationAllowance,,,,60122000.000,
DeferredTaxLiabilitiesDeferredExpense,,,,1774000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,73000.000,
DueToRelatedPartiesCurrentAndNoncurrent,,,,0.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,23300000.000,19394000.000,18830000.000,5342000.000,8370000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,1036000.000,1123000.000,1243000.000,1364000.000,1506000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,183000.000,223000.000,219000.000,292000.000,285000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,270000.000,222000.000,105000.000,,249000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,64000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,80000.000,64000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,13000.000,20000.000,42000.000,133000.000,94000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,52000.000,111000.000,105000.000,191000.000,216000.000
FiniteLivedIntangibleAssetsNet,518000.000,576000.000,471000.000,760000.000,908000.000
Goodwill,989000.000,989000.000,989000.000,989000.000,989000.000
IntangibleAssetsNetExcludingGoodwill,518000.000,576000.000,471000.000,760000.000,
Liabilities,64078000.000,99832000.000,110946000.000,101372000.000,82238000.000
LiabilitiesAndStockholdersEquity,98568000.000,125581000.000,128354000.000,111336000.000,83850000.000
LiabilitiesCurrent,52053000.000,87885000.000,99121000.000,89799000.000,70600000.000
MarketableSecuritiesCurrent,,,24334000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,67947000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,5728000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,6757000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,6961000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,7376000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,6020000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,35105000.000,
