,2011-10-02,2012-04-01,2012-09-30,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2015-03-29,2015-06-28,2015-09-27,2016-03-27
AllocatedShareBasedCompensationExpense,,,371000.000,377000.000,346000.000,334000.000,376000.000,298000.000,387000.000,399000.000,516000.000,578000.000,576000.000,519000.000
AmortizationOfIntangibleAssets,,,60000.000,62500.000,100000.000,100000.000,-12500.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,4485000.000,,-3543000.000,,,,2765000.000,,,3686000.000,,,-12421000.000
ComprehensiveIncomeNetOfTax,,-1000000.000,-5598000.000,-9996000.000,-3241000.000,-44000.000,2129000.000,1849000.000,2049000.000,-750000.000,4771000.000,3073000.000,1341000.000,-3737000.000
CostOfGoodsAndServicesSold,28272000.000,33570000.000,12664000.000,15869000.000,16107000.000,22416000.000,27636000.000,28552000.000,28733000.000,25432000.000,36860000.000,27315000.000,25347000.000,20400000.000
DebtIssuanceCosts,,,,,400000.000,,,,,,,,,
DepreciationDepletionAndAmortization,,882000.000,,1129000.000,,,,733000.000,,,610000.000,,,784000.000
EarningsPerShareBasic,,,,,,,,0.040,0.030,0.010,0.080,0.030,0.030,-0.050
EarningsPerShareBasicAndDiluted,-0.040,-0.020,-0.100,-0.160,-0.060,-0.010,0.040,,,,,,,
EarningsPerShareDiluted,,,,,,,,0.040,0.030,0.010,0.080,0.030,0.030,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,-175000.000,,-203000.000,,,,-507000.000,,,-31000.000,,,36000.000
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,5000.000,,,,92000.000,,,1526000.000,,,142000.000
GrossProfit,16673000.000,16934000.000,7734000.000,4368000.000,8467000.000,11424000.000,13147000.000,14646000.000,13296000.000,12998000.000,21394000.000,16019000.000,13547000.000,8289000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2053000.000,-870000.000,-6150000.000,-9454000.000,-3555000.000,-428000.000,1920000.000,2654000.000,1886000.000,647000.000,6826000.000,2659000.000,2242000.000,-3992000.000
IncomeTaxExpenseBenefit,236000.000,249000.000,-116000.000,54000.000,12000.000,-16000.000,-592000.000,189000.000,-30000.000,110000.000,521000.000,78000.000,219000.000,9000.000
IncreaseDecreaseInAccountsPayable,,1497000.000,,3521000.000,,,,2674000.000,,,-340000.000,,,-2909000.000
IncreaseDecreaseInAccountsReceivable,,5585000.000,,-3010000.000,,,,10892000.000,,,4820000.000,,,4803000.000
IncreaseDecreaseInAccruedLiabilities,,-933000.000,,-1173000.000,,,,2900000.000,,,823000.000,,,-3304000.000
IncreaseDecreaseInDeferredIncomeTaxes,,105000.000,,0.000,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,-2710000.000,,664000.000,,,,1629000.000,,,-100000.000,,,381000.000
IncreaseDecreaseInInventories,,-1433000.000,,1498000.000,,,,9649000.000,,,757000.000,,,-929000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,-88000.000,,-17000.000,,,,-95000.000,,,138000.000,,,169000.000
IncreaseDecreaseInOtherOperatingAssets,,17000.000,,-45000.000,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,2105000.000,,-1062000.000,,,,3100000.000,,,-57000.000,,,-802000.000
