,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,11000.000,,8000.000,,,,-12507.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-100.000,,-30.000,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,-0.000,0.000,0.000,
GeneralAndAdministrativeExpense,17000.000,10020.000,9030.000,3300.000,5507.000,3700.000,13025.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-17000.000,-10020.000,-9030.000,-3300.000,-5507.000,-3700.000,-13025.000
IncomeTaxExpenseBenefit,0.000,0.000,,,,,
IncomeTaxesPaid,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,2000.000,,,,-12507.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,11000.000,,6000.000,,,,
IncreaseDecreaseInDeposits,0.000,,,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,,,,25532.000
InterestPaid,0.000,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,,,,,
NetCashProvidedByUsedInContinuingOperations,-6000.000,,1030.000,,,,25532.000
NetCashProvidedByUsedInFinancingActivities,5900.000,,1000.000,,,,25532.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5900.000,,1000.000,,,,25532.000
NetCashProvidedByUsedInInvestingActivities,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,,,
NetIncomeLoss,-17000.000,-10020.000,-9030.000,-3300.000,-5507.000,-3700.000,-13025.000
OperatingExpenses,17000.000,10020.000,9030.000,3300.000,5507.000,3700.000,
OperatingIncomeLoss,,,,,,,-13025.000
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,
RepaymentOfNotesReceivableFromRelatedParties,,,1000.000,,,,25532.000
SalesRevenueGoodsNet,0.000,0.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,10193000.000,10193000.000,10193000.000,-20386000.000,10193000.000
