,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2875000.000,2811000.000,2437000.000,3899000.000,3825000.000,4943000.000,7397000.000
AccountsReceivableNetCurrent,,,,,2500000.000,,
AccruedLiabilitiesAndOtherLiabilities,537000.000,945000.000,1271000.000,2161000.000,4833000.000,4445000.000,3789000.000
AccruedProfessionalFeesCurrent,,400000.000,,,,417000.000,
AccruedVacationCurrent,,191000.000,,,,589000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1767000.000,1612000.000,,,,2494000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,43000.000,41000.000,52000.000,76000.000,84000.000,-291000.000,-276000.000
AdditionalPaidInCapital,2368000.000,3182000.000,4048000.000,5318000.000,7568000.000,10029000.000,13028000.000
Assets,70996000.000,165424000.000,158522000.000,190338000.000,179973000.000,164811000.000,151507000.000
AssetsCurrent,67987000.000,161384000.000,154000000.000,183941000.000,172140000.000,151990000.000,132780000.000
CapitalLeaseObligationsCurrent,62000.000,62000.000,62000.000,62000.000,62000.000,62000.000,62000.000
CapitalLeaseObligationsNoncurrent,94000.000,78000.000,62000.000,47000.000,31000.000,16000.000,
CashAndCashEquivalentsAtCarryingValue,66040000.000,161220000.000,153397000.000,181765000.000,169015000.000,150293000.000,129484000.000
CommonStockSharesIssued,9223405.000,21551423.000,21551423.000,23432923.000,23474369.000,23502169.000,23551069.000
CommonStockSharesOutstanding,9223405.000,21551423.000,21551423.000,23432923.000,23474369.000,23502169.000,23551069.000
CommonStockValue,22446000.000,185344000.000,185344000.000,215372000.000,215505000.000,215602000.000,215808000.000
DeferredIncomeTaxLiabilities,,246000.000,,,,1090000.000,
DeferredOfferingCosts,1736000.000,0.000,,,,,
DeferredRentCreditNoncurrent,,,,,,,1711000.000
DeferredRevenueCurrent,,,,2500000.000,2705000.000,2705000.000,2705000.000
DeferredRevenueNoncurrent,,,,7083000.000,8987000.000,8311000.000,7635000.000
DeferredTaxAssetsGross,,7922000.000,,,,17863000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,460000.000,,,,449000.000,
DeferredTaxAssetsLiabilitiesNet,,210000.000,,,,774000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,64000.000,18000.000,23000.000,,,214000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,192000.000,192000.000,192000.000,32000.000,560000.000,774000.000
DeferredTaxAssetsNet,,456000.000,,,,1864000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,7037000.000,,,,16046000.000,
DeferredTaxAssetsOther,,149000.000,,,,102000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,218000.000,,,,1024000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,58000.000,,,,242000.000,
DeferredTaxAssetsValuationAllowance,,7466000.000,,,,15999000.000,
DeferredTaxLiabilitiesCurrent,,,,25000.000,,,
EmployeeRelatedLiabilitiesCurrent,131000.000,,,,,2480000.000,
LeaseIncentivePayableCurrent,,,,,,,117000.000
Liabilities,3599000.000,4059000.000,4127000.000,16186000.000,20965000.000,22074000.000,26546000.000
LiabilitiesAndStockholdersEquity,70996000.000,165424000.000,158522000.000,190338000.000,179973000.000,164811000.000,151507000.000
LiabilitiesCurrent,3474000.000,3818000.000,3770000.000,8647000.000,11425000.000,12155000.000,14070000.000
LiabilitiesNoncurrent,125000.000,241000.000,357000.000,7539000.000,9540000.000,9919000.000,12476000.000
OperatingLeasesFutureMinimumPaymentsDue,,9267000.000,,,,57953000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,845000.000,,,,1954000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,6151000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,1360000.000,,,,5972000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,1321000.000,,,,5798000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,1030000.000,,,,4660000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,4711000.000,,,,33418000.000,
OtherAccruedLiabilitiesCurrent,406000.000,354000.000,,,,959000.000,
OtherAssets,,4000.000,57000.000,57000.000,53000.000,53000.000,53000.000
OtherLiabilitiesNoncurrent,31000.000,163000.000,295000.000,409000.000,522000.000,1592000.000,2055000.000
PreferredStockLiquidationPreferenceValue,,10000.000,,,,10000.000,
PrepaidExpenseAndOtherAssetsCurrent,147000.000,146000.000,580000.000,2176000.000,625000.000,1483000.000,3296000.000
PropertyPlantAndEquipmentGross,3721000.000,4401000.000,,,,11101000.000,
PropertyPlantAndEquipmentNet,1954000.000,2789000.000,3218000.000,5093000.000,6693000.000,8607000.000,14296000.000
RestrictedCashAndCashEquivalentsNoncurrent,1055000.000,1055000.000,1055000.000,1055000.000,1055000.000,3601000.000,3604000.000
RetainedEarningsAccumulatedDeficit,-27977000.000,-35076000.000,-42923000.000,-54488000.000,-72023000.000,-90477000.000,-111473000.000
StockholdersEquity,-3120000.000,153491000.000,146521000.000,166278000.000,151134000.000,134863000.000,117087000.000
