,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,5905000.000,5563000.000,9781000.000,6517000.000,6384000.000,7034000.000,6517000.000,6925000.000,5728000.000,6418000.000,7030000.000,7106000.000,7008000.000,10205000.000,8816000.000,5943000.000,7259000.000,8614000.000,9929000.000,10566000.000,8269000.000,11768000.000
AccountsReceivableNetCurrent,34602000.000,35468000.000,32313000.000,38132000.000,41779000.000,48137000.000,40885000.000,47093000.000,56471000.000,58319000.000,49839000.000,40118000.000,61797000.000,59554000.000,62062000.000,54303000.000,59392000.000,61222000.000,62792000.000,55132000.000,64626000.000,94955000.000
AccruedBonusesCurrent,,,12718000.000,2831000.000,6000000.000,9132000.000,13072000.000,4189000.000,7943000.000,11257000.000,19213000.000,4314000.000,8077000.000,12236000.000,19819000.000,4641000.000,9365000.000,14290000.000,24872000.000,5524000.000,11298000.000,16940000.000
AccruedPayrollTaxesCurrent,,,4032000.000,,,,,,,,,,,,,,,,,,,
AccruedSalesCommissionCurrent,,,4068000.000,1788000.000,2460000.000,1209000.000,2043000.000,1020000.000,1694000.000,1045000.000,3593000.000,977000.000,1811000.000,1104000.000,5008000.000,674000.000,1401000.000,2201000.000,2571000.000,576000.000,1006000.000,4753000.000
AccruedVacationCurrent,,,5684000.000,6047000.000,5815000.000,6853000.000,7335000.000,7513000.000,6900000.000,7880000.000,8100000.000,7975000.000,7295000.000,8186000.000,7980000.000,8374000.000,7686000.000,8932000.000,9067000.000,9522000.000,8966000.000,10493000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,7254000.000,7390000.000,8154000.000,9133000.000,9568000.000,10723000.000,11907000.000,13271000.000,13681000.000,14832000.000,15855000.000,17367000.000,18911000.000,20147000.000,20365000.000,21891000.000,23294000.000,24435000.000,25929000.000,25607000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-399000.000,-386000.000,-496000.000,-512000.000,-477000.000,-652000.000,-1558000.000,-1152000.000,-1971000.000,-1386000.000,-1367000.000,-2606000.000,-5458000.000,-4971000.000,-6343000.000,-6700000.000,-7881000.000,-5787000.000,-6593000.000,-7667000.000,-7890000.000,-7718000.000
AdditionalPaidInCapitalCommonStock,189036000.000,214151000.000,207624000.000,216850000.000,224730000.000,230013000.000,237769000.000,636904000.000,650148000.000,657027000.000,629076000.000,633939000.000,640573000.000,645349000.000,662869000.000,679080000.000,697628000.000,715253000.000,742690000.000,761906000.000,781635000.000,799491000.000
AllowanceForDoubtfulAccountsReceivable,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,
Assets,244852000.000,276071000.000,284247000.000,267741000.000,288688000.000,299165000.000,312270000.000,693048000.000,716291000.000,733708000.000,757227000.000,731782000.000,749020000.000,770900000.000,799947000.000,786932000.000,824277000.000,858421000.000,916178000.000,903394000.000,951914000.000,1003214000.000
AssetsCurrent,215232000.000,247825000.000,262465000.000,246359000.000,229862000.000,227566000.000,210093000.000,587131000.000,512279000.000,503194000.000,516430000.000,563328000.000,628517000.000,634332000.000,661644000.000,619082000.000,663822000.000,654365000.000,707672000.000,605493000.000,671299000.000,603171000.000
AssetsFairValueDisclosure,,,,,178108000.000,186038000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,571736000.000,619932000.000,599592000.000,604037000.000,610210000.000,639794000.000,642313000.000,653996000.000,642043000.000,693259000.000,654708000.000,686861000.000,525678000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,216000.000,160000.000,101000.000,126000.000,97000.000,316000.000,430000.000,210000.000,146000.000,118000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,68000.000,100000.000,228000.000,318000.000,420000.000,96000.000,58000.000,195000.000,508000.000,506000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,178086000.000,185980000.000,183764000.000,561784000.000,566169000.000,571607000.000,619983000.000,599603000.000,603889000.000,610150000.000,639921000.000,642505000.000,654319000.000,641823000.000,692887000.000,654693000.000,687223000.000,526066000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,0.000,0.000,0.000,1000.000,0.000,2000.000,10000.000,3000.000,1000.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,68000.000,100000.000,228000.000,318000.000,420000.000,96000.000,58000.000,195000.000,508000.000,506000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,16909000.000,11959000.000,35650000.000,12506000.000,140022000.000,125788000.000,256614000.000,233521000.000,161430000.000,192847000.000,266567000.000,268649000.000,342014000.000,136868000.000,129426000.000,265763000.000,325027000.000,319941000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,68000.000,100000.000,228000.000,317000.000,420000.000,94000.000,48000.000,192000.000,507000.000,506000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,16909000.000,11959000.000,35650000.000,12506000.000,140022000.000,125788000.000,254414000.000,233521000.000,161430000.000,192847000.000,266567000.000,262774000.000,342014000.000,134256000.000,121671000.000,262510000.000,321777000.000,319941000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,2200000.000,0.000,0.000,0.000,0.000,5875000.000,0.000,2612000.000,7755000.000,3253000.000,3250000.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,132748000.000,,,,416483000.000,,,,533677000.000,,,,585694000.000,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,178108000.000,186038000.000,183788000.000,561851000.000,566249000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,10000.000,13000.000,35000.000,18000.000,72000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-10000.000,-13000.000,35000.000,-18000.000,72000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-10000.000,-13000.000,35000.000,-18000.000,72000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,32000.000,71000.000,59000.000,85000.000,152000.000,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,3599000.000,3722000.000,3952000.000,3976000.000,4460000.000,4963000.000,5466000.000,5447000.000,4605000.000,4666000.000,4666000.000,4739000.000,4867000.000,4873000.000,4146000.000,4781000.000,5066000.000,5263000.000,5271000.000,4548000.000
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,,,,,,,,,498000.000
CashAndCashEquivalentsAtCarryingValue,169633000.000,201850000.000,205718000.000,185472000.000,101465000.000,90530000.000,79767000.000,437145000.000,217629000.000,159336000.000,148101000.000,121510000.000,125224000.000,156942000.000,212362000.000,192731000.000,216922000.000,204605000.000,223582000.000,131063000.000,225363000.000,180166000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,18134150.000,16685510.000,18443919.000,17488660.000,16984887.000,16221751.000,18623627.000,18013613.000,17488436.000,16981824.000,19912563.000,19526012.000,19068642.000,18582687.000,21618818.000,21150162.000,20633050.000,20162002.000,23419883.000,22272487.000
CommonStockParOrStatedValuePerShare,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,,53956608.000,,,,57909277.000,,,,69082261.000,69588873.000,,,71005738.000,,,,73039919.000,,,
CommonStockSharesOutstanding,,,53956608.000,,,,57909277.000,,,,69082261.000,69082261.000,70161817.000,70548368.000,71005738.000,71491693.000,72054151.000,72522807.000,73039919.000,73510967.000,73948384.000,74378533.000
CommonStockValue,5000.000,5000.000,5000.000,5000.000,6000.000,6000.000,6000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000
ContractualObligation,,,31621000.000,,,,30271000.000,,,,37187000.000,,,,36114000.000,,,,29517000.000,,,
ContractualObligationDueAfterFifthYear,,,9516000.000,,,,4828000.000,,,,,,,,,,,,1260000.000,,,
ContractualObligationDueInFifthYear,,,4563000.000,,,,4766000.000,,,,5102000.000,,,,175000.000,,,,1146000.000,,,
ContractualObligationDueInFourthYear,,,4612000.000,,,,4693000.000,,,,5773000.000,,,,5203000.000,,,,1574000.000,,,
ContractualObligationDueInNextTwelveMonths,,,3383000.000,,,,5692000.000,,,,12325000.000,,,,15999000.000,,,,10013000.000,,,
ContractualObligationDueInSecondYear,,,4844000.000,,,,5375000.000,,,,7789000.000,,,,8504000.000,,,,8733000.000,,,
ContractualObligationDueInThirdYear,,,4703000.000,,,,4917000.000,,,,6198000.000,,,,6233000.000,,,,6791000.000,,,
DeferredCosts,,,12000.000,,,,,,,,,,,,,,,,,,,
DeferredRevenue,,,,,,,,,,,,,,,,,,,,68811000.000,89346000.000,107183000.000
