,2011-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfAboveAndBelowMarketLeases,,92000.000,,,,103000.000,,,,94000.000,,,,150000.000,,,,
AmortizationOfFinancingCosts,,283000.000,,,,204000.000,,,,14000.000,,,,229000.000,,,,
AmortizationOfIntangibleAssets,,578000.000,457000.000,620000.000,545000.000,571000.000,511000.000,345000.000,573000.000,435000.000,390000.000,398000.000,477000.000,461000.000,478000.000,874000.000,87000.000,406000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,572998.000,,436662.000,,100000.000,,238370.000,265327.000,108000.000,-519197.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,12247000.000,,,,-4102000.000,,,,-10496000.000,,,,-3372000.000,,,,-7986000.000
ComprehensiveIncomeNetOfTax,,508000.000,-15497000.000,8361000.000,-4185000.000,7560000.000,7545000.000,-10576000.000,7655000.000,-6720000.000,11890000.000,-13350000.000,14720000.000,8565000.000,957000.000,8943000.000,-8792000.000,8890000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-71000.000,15000.000,,82000.000,-109000.000,42000.000,26000.000,25000.000,-3000.000,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,504000.000,-15528000.000,8414000.000,-4206000.000,7603000.000,7451000.000,-10534000.000,7648000.000,-6711000.000,11896000.000,-13367000.000,14597000.000,8579000.000,899000.000,9013000.000,-8805000.000,8915000.000
CostsAndExpenses,,,,,,,,,,,,,,60097000.000,60830000.000,64705000.000,64530000.000,63926000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,-631000.000,,,,577000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,0.000,,0.000,,,,,,,,
DefinedBenefitPlanActuarialGainLoss,,,,,,,,,,-52000.000,-52000.000,-51000.000,,-32000.000,-32000.000,-52000.000,,-52000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,165000.000,165000.000,166000.000,-192000.000,236000.000,235000.000,215000.000,-432000.000,,,,,,,,,
DefinedBenefitPlanInterestCost,,146000.000,74000.000,66000.000,-84000.000,82000.000,85000.000,52000.000,36000.000,45000.000,45000.000,45007.000,44993.000,45000.000,45000.000,45000.000,45000.000,45000.000
DefinedBenefitPlanServiceCost,,0.000,,,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Depreciation,,3100000.000,3500000.000,3200000.000,4200000.000,3500000.000,3600000.000,3700000.000,3600000.000,3500000.000,3300000.000,3300000.000,,3500000.000,3500000.000,4000000.000,,3500000.000
DepreciationAndAmortizationDiscontinuedOperations,,3990000.000,,,,3805000.000,,,,3742000.000,,,,3808000.000,,,,3934000.000
DepreciationDepletionAndAmortization,4297000.000,3990000.000,3650000.000,3602000.000,3955000.000,3805000.000,3865000.000,3821000.000,3977000.000,3742000.000,3526000.000,3501000.000,3793000.000,3808000.000,3828000.000,4131000.000,3922000.000,3934000.000
EarningsPerShareBasic,,-0.030,0.180,0.100,0.140,-0.010,0.200,0.170,0.740,0.130,0.690,0.020,0.140,0.100,0.130,0.170,0.000,0.130
EarningsPerShareDiluted,,-0.030,0.180,0.100,0.130,-0.010,0.200,0.170,0.720,0.130,0.680,0.020,0.140,0.090,0.130,0.160,0.020,0.130
EffectOfExchangeRateOnCashAndCashEquivalents,,305000.000,,,,-1434000.000,,,,-2515000.000,,,,80000.000,,,,87000.000
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,,,,,,,,0.339,,,,0.359
EquityMethodInvestmentDividendsOrDistributions,,229000.000,,,,388000.000,,,,275000.000,,,,253000.000,,,,220000.000
ForeignCurrencyTransactionGainLossRealized,,,,,,45000.000,,,,,,,,,,,,825000.000
