,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-170000.000,,,,-179000.000,,,,-117000.000,
AmortizationOfFinancingCosts,,,1000.000,,,,1000.000,,,,1000.000,
AssetImpairmentCharges,,,167000.000,,,,0.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,3000.000,,,,-4000.000,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,114000.000,108000.000,3000.000,202000.000,458000.000,0.000,-4000.000,,0.000,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2264000.000,,,,2132000.000,,,,5913000.000,
CommonStockDividendsPerShareCashPaid,,,,,,,0.000,,,,,
CommonStockDividendsPerShareDeclared,,,0.000,,,,,,,,,
ComprehensiveIncomeNetOfTax,634000.000,954000.000,794000.000,761000.000,615000.000,40000.000,371000.000,1462000.000,-761000.000,1447000.000,845000.000,1233000.000
DepreciationAmortizationAndAccretionNet,,,254000.000,,,,236000.000,,,,221000.000,
EarningsPerShareBasic,0.000,0.010,0.080,0.130,0.160,0.030,0.090,0.460,-0.130,-0.120,0.100,0.130
EarningsPerShareDiluted,0.000,0.010,0.080,0.130,0.160,0.030,0.090,0.460,-0.130,-0.120,0.100,0.100
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.340,,,,0.340,
EquipmentExpense,361000.000,320000.000,333000.000,311000.000,292000.000,286000.000,310000.000,305000.000,295000.000,283000.000,302000.000,270000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,0.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,,41000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,,0.000,,,,,
FeesAndCommissionsDepositorAccounts,537000.000,534000.000,491000.000,509000.000,516000.000,576000.000,499000.000,513000.000,533000.000,543000.000,452000.000,494000.000
FeesAndCommissionsOther,499000.000,427000.000,504000.000,471000.000,382000.000,432000.000,407000.000,395000.000,446000.000,466000.000,399000.000,453000.000
FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,,,,,,,233000.000,,,,411000.000,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,31000.000,,,,33000.000,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,,264000.000,,,,444000.000,
ForeclosedRealEstateExpense,383000.000,224000.000,190000.000,231000.000,244000.000,,,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,,,19627000.000,,,,21294000.000,
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,,,,193000.000,,,,198000.000,
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,,,,11962000.000,,,,11844000.000,
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,,,,,,46000.000,,,,78000.000,
ImpairmentOfRealEstate,464000.000,702000.000,39000.000,169000.000,166000.000,1816000.000,218000.000,531000.000,1632000.000,1404000.000,273000.000,499000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-125000.000,-49000.000,470000.000,845000.000,1054000.000,-127000.000,580000.000,302000.000,-1110000.000,-969000.000,640000.000,-263000.000
IncomeTaxExpenseBenefit,-147000.000,-124000.000,56000.000,191000.000,272000.000,-299000.000,116000.000,-1978000.000,-452000.000,-365000.000,139000.000,-1169000.000
IncomeTaxExpenseBenefitContinuingOperations,,,,,,,116000.000,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,198000.000,,,,218000.000,
IncomeTaxReconciliationOtherAdjustments,,,,,,,-34000.000,,,,-37000.000,
IncomeTaxReconciliationTaxExemptIncome,,,,,,,48000.000,,,,42000.000,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,,
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,,,16000.000,,,,32000.000,,,,136000.000,
IncreaseDecreaseInOperatingLiabilities,,,-294000.000,,,,203000.000,,,,297000.000,
IncreaseDecreaseInOtherDeposits,,,13320000.000,,,,11508000.000,,,,8963000.000,
IncreaseDecreaseInOtherOperatingAssets,,,-673000.000,,,,-319000.000,,,,-43000.000,
IncreaseDecreaseInTimeDeposits,,,-22671000.000,,,,-6656000.000,,,,-3049000.000,
InterestAndDividendIncomeOperating,6913000.000,6787000.000,6427000.000,6523000.000,6155000.000,6049000.000,5817000.000,5792000.000,5761000.000,5816000.000,5820000.000,5607000.000
InterestAndFeeIncomeLoansAndLeases,6301000.000,6170000.000,5930000.000,6054000.000,5728000.000,5625000.000,5403000.000,5399000.000,5384000.000,5413000.000,5392000.000,5195000.000
InterestExpense,2498000.000,2444000.000,2142000.000,1956000.000,1791000.000,1599000.000,1500000.000,1480000.000,1453000.000,1661000.000,1404000.000,1355000.000
InterestExpenseBorrowings,858000.000,855000.000,845000.000,860000.000,824000.000,730000.000,715000.000,736000.000,727000.000,965000.000,741000.000,715000.000
