,2016-12-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,24694.000
AmortizationOfFinancingCosts,2058.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1438961.000
CostsAndExpenses,309612.000
DividendsCommonStock,11121.000
EarningsPerShareBasicAndDiluted,-4.390
GeneralAndAdministrativeExpense,269612.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,100914.000
IncreaseDecreaseInPrepaidExpense,259717.000
InterestExpense,15267.000
InterestIncomeExpenseNet,82.000
InterestPaid,13209.000
NetCashProvidedByUsedInFinancingActivities,1919814.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1919814.000
NetCashProvidedByUsedInOperatingActivities,-480853.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-480853.000
NetIncomeLoss,-175298.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000
NonoperatingIncomeExpense,-15185.000
OperatingIncomeLoss,-309612.000
OperatingLeasesIncomeStatementLeaseRevenue,0.000
PaymentsOfFinancingCosts,74082.000
PaymentsOfStockIssuanceCosts,24694.000
ProceedsFromIssuanceOfCommonStock,2124600.000
ProceedsFromNotesPayable,375400.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,-481410.000
ProfitLoss,-175298.000
Revenues,0.000
SalesRevenueNet,0.000
StockIssuedDuringPeriodValueNewIssues,2124600.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,39896.000
