,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2016-01-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AdjustmentForAmortization,,,,,123121000.000,,119735000.000,,,
AmortizationOfIntangibleAssets,,,,,,,119400000.000,119800000.000,122000000.000,133552000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,0.000,,100000.000,,5100000.000,100000.000,,
AssetImpairmentCharges,,,,,,,0.000,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,0.000,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,4000000.000,,0.000,,0.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,0.000,,0.000,,,
BusinessCombinationIntegrationRelatedCosts,,,,,10400000.000,4900000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,25788000.000,,7153000.000,,,
ComprehensiveIncomeNetOfTax,0.000,0.000,87426000.000,109538000.000,1077000.000,-11199000.000,-6683000.000,12258000.000,-78462000.000,55156000.000
CostOfGoodsSold,,,206384000.000,,394124000.000,389693000.000,422062000.000,547899000.000,515705000.000,411396000.000
CostsAndExpenses,0.000,0.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,3849000.000,,2509000.000,,,
Depreciation,,,,,42738000.000,,46352000.000,,,
EarningsPerShareBasic,0.000,0.000,1.210,0.960,0.010,-0.080,-0.040,0.090,-0.620,0.440
EarningsPerShareDiluted,,,1.180,,0.010,-0.080,-0.040,0.090,-0.620,0.440
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-34000.000,,-389000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,,0.151,,0.225,0.470,0.413,0.601,2.766,-2.174
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,0.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,0.000,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,,,-76000.000,,1645000.000,,,
GeneralAndAdministrativeExpense,,,12026000.000,,36083000.000,24404000.000,34559000.000,30455000.000,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,-182000.000,,,
GrossProfit,,,190702000.000,,279517000.000,230988000.000,276475000.000,316799000.000,310642000.000,231596000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,0.000,0.000,103431000.000,17810000.000,2628000.000,-21001000.000,-9668000.000,29720000.000,44541000.000,-37288000.000
IncomeLossFromEquityMethodInvestments,,,,,4025000.000,,,,,
IncomeLossFromSubsidiariesBeforeTax,,,,,,,0.000,,,
IncomeLossFromSubsidiariesNetOfTax,,,,,,,,0.000,0.000,
IncomeTaxExpenseBenefit,0.000,0.000,15568000.000,-90630000.000,592000.000,-9874000.000,,17873000.000,123179000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,22631000.000,,23010000.000,,,
IncreaseDecreaseInAccountsReceivable,,,,,54245000.000,,79501000.000,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,-5630000.000,,-17459000.000,,,
IncreaseDecreaseInInventories,,,,,21606000.000,,30270000.000,,,
IncreaseDecreaseInOperatingCapital,0.000,,,,,,,,,
