,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsAndOtherReceivablesNetCurrent,,,,60487.000,93526.000,53778.000,198347.000,254919.000,560649.000,104014.000,1376520.000
AdditionalPaidInCapitalCommonStock,6363755.000,11269902.000,17107604.000,19470244.000,28577751.000,33113635.000,36529154.000,37350007.000,38840992.000,40525302.000,88051974.000
Assets,627377.000,4802717.000,9569991.000,8255387.000,17702637.000,20156641.000,23089903.000,19865769.000,24113583.000,36197167.000,74220897.000
AssetsCurrent,,,,,,,,,2620707.000,2247623.000,4605617.000
CashAndCashEquivalentsAtCarryingValue,464539.000,871568.000,541194.000,929440.000,1037409.000,903730.000,950829.000,1741678.000,1745058.000,2143609.000,3229097.000
CommonStockParOrStatedValuePerShare,0.000,0.000,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,,,,,,,,,
CommonStockSharesIssued,100000000.000,100000000.000,,,,,,,,,
CommonStockSharesOutstanding,100000000.000,100000000.000,100000000.000,,100000000.000,,,,,,
CommonStockValue,10000.000,10000.000,,,,,,,,,
DeferredTaxAssetsInvestments,,,,,,,,678000.000,427000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,2226000.000,2516000.000,2723000.000,4465000.000,4021000.000,4372000.000,4732000.000,6320000.000,6810000.000,7366146.000,6959000.000
DeferredTaxAssetsValuationAllowance,2226000.000,2516000.000,2723000.000,4465000.000,4021000.000,4372000.000,4732000.000,6998000.000,7237000.000,6981904.000,4247000.000
DeferredTaxLiabilitiesInvestments,,,,,,,,,,384242.000,2712000.000
DividendsPayableCurrent,,294770.000,,,,32860.000,,,,,
DueToAffiliateCurrent,,20343.000,6191.000,76172.000,102203.000,9059.000,13063.000,52988.000,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,35200.000,259433.000,
Investments,,3768312.000,8902342.000,7221182.000,,,,,,,
Liabilities,,315113.000,6191.000,76172.000,102203.000,41919.000,13063.000,52988.000,3355825.000,12626103.000,70552.000
LiabilitiesAndStockholdersEquity,627377.000,4802717.000,9569991.000,8255387.000,17702637.000,20156641.000,23089903.000,19865769.000,24113583.000,36197167.000,74220897.000
ManagementFeePayable,,,,,,,,,20625.000,66670.000,70552.000
NotesPayable,,,,,,,,,3300000.000,12300000.000,
OperatingLossCarryforwards,2213000.000,2555000.000,2873000.000,3494000.000,4021000.000,4372000.000,4732000.000,6320000.000,6810000.000,7366000.000,6959000.000
OtherInvestments,,,,,16460902.000,19088333.000,21829927.000,17758372.000,21382076.000,33838744.000,69504480.000
OtherInvestmentsAndSecuritiesAtCost,,,,,110800.000,110800.000,110800.000,110800.000,110800.000,110800.000,110800.000
PrepaidExpenseCurrent,162838.000,162837.000,126455.000,44278.000,,,,,315000.000,,
RetainedEarningsAccumulatedDeficit,-5746378.000,-6792719.000,-7553898.000,-11301139.000,-10987511.000,-13009143.000,-13462571.000,-17547483.000,-18093491.000,-16964495.000,-13912340.000
StockholdersEquity,627377.000,4487604.000,9563800.000,8179215.000,17600434.000,20114722.000,23076840.000,19812781.000,20757758.000,23571064.000,74150345.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,4487604.000,9563800.000,8179215.000,17600434.000,20114722.000,23076840.000,19812781.000,20757758.000,23571064.000,74150345.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
