,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,,,,6000000.000,,,,8000000.000,,,,9000000.000,,,,11000000.000
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,,,,,,,0.000,0.000,,0.000,0.000,,,,,,,,,,,
AmortizationOfAcquiredIntangibleAssets,,,,,,,,,0.000,,,,,,,,,,,,,,,,
AssumedPremiumsEarned,,,,,,,,,,217517000.000,226530000.000,,225762000.000,224916000.000,216889000.000,218496000.000,203342000.000,211352000.000,217668000.000,213373000.000,218367000.000,225643000.000,216758000.000,239802000.000,208626000.000
AssumedPremiumsWritten,,150397000.000,191806000.000,,200507000.000,181344000.000,226842000.000,207117000.000,231209000.000,212753000.000,251331000.000,189626000.000,240079000.000,191762000.000,225863000.000,219892000.000,204464000.000,207499000.000,221237000.000,204260000.000,246568000.000,230830000.000,224979000.000,193724000.000,215145000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,119607000.000,39515000.000,,34437000.000,60159000.000,99924000.000,-59238000.000,6816000.000,-300478000.000,-55763000.000,-49697000.000,112290000.000,76390000.000,-25029000.000,-90762000.000,24536000.000,-151990000.000,-7730000.000,-57002000.000,114390000.000,156585000.000,-72168000.000,172908000.000,-9571000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,77867000.000,25248000.000,,22001000.000,39530000.000,64918000.000,-39210000.000,7770000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,41672000.000,14268000.000,,12413000.000,20624000.000,34963000.000,-20034000.000,-994000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-12801000.000,,,,170665000.000,,,,39822000.000,,,,-196163000.000,,,,-59746000.000,,,,73884000.000,,,,-186892000.000
CededPremiumsEarned,,,,,,,,,,236704000.000,249210000.000,,243722000.000,256423000.000,261823000.000,268698000.000,256065000.000,264294000.000,261734000.000,268747000.000,259099000.000,275494000.000,277847000.000,287022000.000,251948000.000
CededPremiumsWritten,,187861000.000,180161000.000,,198000000.000,239929000.000,218837000.000,224574000.000,254655000.000,276038000.000,243481000.000,236744000.000,279387000.000,282625000.000,253974000.000,249905000.000,276403000.000,267473000.000,251544000.000,265058000.000,291975000.000,296796000.000,261484000.000,269533000.000,289369000.000
ComprehensiveIncomeNetOfTax,103100000.000,160649000.000,72306000.000,137036000.000,173726000.000,131934000.000,192744000.000,122968000.000,79576000.000,-102410000.000,144228000.000,102291000.000,239165000.000,254977000.000,128185000.000,20716000.000,86815000.000,57032000.000,94663000.000,14936000.000,194333000.000,158125000.000,153561000.000,221301000.000,137370000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-51000.000,4000.000,-40000.000,-38000.000,-63000.000,71000.000,104000.000,16000.000,23000.000,865000.000,-1223000.000,5739000.000,-29000.000,-235000.000,-334000.000,1350000.000,-115000.000,-24000.000,-35000.000,549000.000,-723000.000,56000.000,44000.000,-887000.000,-1208000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,103049000.000,160653000.000,72266000.000,136998000.000,173663000.000,132005000.000,192848000.000,122984000.000,79599000.000,-103275000.000,145451000.000,107314000.000,239194000.000,255212000.000,128519000.000,20870000.000,86930000.000,57056000.000,94698000.000,15137000.000,195056000.000,158069000.000,153517000.000,219168000.000,138578000.000
DepreciationAndAmortization,22079000.000,,,,22212000.000,,,,20910000.000,,,,25236000.000,,,,19203000.000,,,,30245000.000,,,,18133000.000
DirectPremiumsEarned,,,,,,,,,,1301702000.000,1351542000.000,,1381572000.000,1449152000.000,1505738000.000,1552559000.000,1524736000.000,1545983000.000,1575624000.000,1599371000.000,1568067000.000,1609644000.000,1647033000.000,1667496000.000,1613364000.000
DirectPremiumsWritten,,1094879000.000,1114494000.000,,1201019000.000,1249576000.000,1267882000.000,1245592000.000,1400412000.000,1405183000.000,1415775000.000,1404802000.000,1565188000.000,1580639000.000,1553493000.000,1485922000.000,1647341000.000,1603899000.000,1601344000.000,1559949000.000,1709129000.000,1708535000.000,1643870000.000,1586066000.000,1721062000.000
EarningsPerShareBasic,0.830,0.590,0.560,0.850,0.980,0.790,0.740,1.210,0.860,0.850,1.010,0.970,1.310,1.410,1.480,0.870,0.940,0.990,1.240,0.890,0.970,0.890,1.800,1.250,1.010
EarningsPerShareDiluted,0.790,0.560,0.530,0.830,0.940,0.760,0.710,1.150,0.830,0.820,0.970,0.930,1.250,1.350,1.420,0.840,0.890,0.950,1.180,0.850,0.930,0.850,1.720,1.180,0.960
EffectOfExchangeRateOnCashAndCashEquivalents,-6173000.000,,,,8992000.000,,,,-20080000.000,,,,-1441000.000,,,,-16845000.000,,,,11271000.000,,,,10147000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,,0.350,,,,0.350,,,,0.350,,,,,,,,0.350,,,,0.350
EquityMethodInvestmentRealizedGainLossOnDisposal,,1060000.000,915000.000,,1310000.000,2191000.000,277000.000,197673000.000,19969000.000,10843000.000,-34000.000,-19802000.000,45833000.000,-1076000.000,50919000.000,528000.000,-1511000.000,23684000.000,70648000.000,708000.000,-460000.000,-4793000.000,-3788000.000,67902000.000,1267000.000
FairValueLevel1ToLevel2TransfersAmount,,,,,0.000,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,,,,,1883000.000,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,154000.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,,,,,-457000.000,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,,,,-91000.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,,,,74000.000,,,,14297000.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,,,9483000.000,,,,14425000.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,,3488000.000,,,,3467000.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,,,,,0.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,15000.000,,,,0.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,,,,,,,0.000,,,,,,,,,,,,,,,,
FeesAndCommissionsOther,,,,,,,,,,,,,,,,,43651000.000,40169000.000,45946000.000,0.000,47973000.000,50172000.000,47315000.000,56497000.000,56550000.000
