,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
ContractRevenueCost,56000000.000,58000000.000,60000000.000,73000000.000,54000000.000,55000000.000,53000000.000,46000000.000
CostOfServicesDepreciationAndAmortization,16000000.000,17000000.000,17000000.000,17000000.000,17000000.000,17000000.000,17000000.000,17000000.000
CostsAndExpenses,76000000.000,80000000.000,83000000.000,96000000.000,78000000.000,78000000.000,77000000.000,70000000.000
DeferredIncomeTaxExpenseBenefit,5000000.000,1000000.000,1000000.000,-2000000.000,5000000.000,1000000.000,,
DepreciationDepletionAndAmortization,16000000.000,17000000.000,17000000.000,17000000.000,17000000.000,17000000.000,,
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,,,30000000.000,,,,,
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,,24000000.000
EffectiveIncomeTaxRateContinuingOperations,,0.064,,,,0.054,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,0.000,,,,
GainLossOnDispositionOfAssets,,,-1000000.000,,,,,
GeneralAndAdministrativeExpense,4000000.000,5000000.000,6000000.000,6000000.000,7000000.000,6000000.000,7000000.000,7000000.000
GoodwillImpairmentLoss,,67000000.000,,289000000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,61000000.000,-6000000.000,77000000.000,-260000000.000,76000000.000,67000000.000,77000000.000,90000000.000
IncomeTaxExpenseBenefit,4000000.000,4000000.000,4000000.000,1000000.000,5000000.000,4000000.000,4000000.000,5000000.000
IncreaseDecreaseInAccountsPayableRelatedParties,-62000000.000,40000000.000,-29000000.000,-3000000.000,-10000000.000,,,
IncreaseDecreaseInAccountsReceivable,-36000000.000,-3000000.000,2000000.000,-21000000.000,13000000.000,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,2000000.000,-1000000.000,,,,,
IncreaseDecreaseInDeferredCharges,3000000.000,2000000.000,-2000000.000,-1000000.000,-1000000.000,-1000000.000,,
IncreaseDecreaseInDeferredRevenue,-9000000.000,-5000000.000,-2000000.000,-4000000.000,-5000000.000,-4000000.000,,
IncreaseDecreaseInOtherCurrentLiabilities,,2000000.000,-1000000.000,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,,,2000000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1000000.000,,,,,,,
IncreaseDecreaseInPrepaidSupplies,2000000.000,-4000000.000,5000000.000,-4000000.000,-2000000.000,,,
InterestExpense,,,1000000.000,,,,1000000.000,
InvestmentIncomeInterest,1000000.000,1000000.000,1000000.000,,,1000000.000,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,25000000.000,,,,54000000.000,,
NetCashProvidedByUsedInContinuingOperations,49000000.000,78000000.000,13000000.000,-37000000.000,19000000.000,-4000000.000,,
NetCashProvidedByUsedInFinancingActivities,12000000.000,-40000000.000,-40000000.000,-104000000.000,-51000000.000,-82000000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12000000.000,-40000000.000,-40000000.000,-104000000.000,-51000000.000,-82000000.000,,
NetCashProvidedByUsedInInvestingActivities,,-3000000.000,-3000000.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-3000000.000,-3000000.000,,,,,
NetCashProvidedByUsedInOperatingActivities,37000000.000,121000000.000,56000000.000,67000000.000,68000000.000,78000000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,37000000.000,121000000.000,56000000.000,67000000.000,68000000.000,78000000.000,,
NetIncomeLoss,17000000.000,-6000000.000,35000000.000,-134000000.000,34000000.000,31000000.000,36000000.000,42000000.000
NetIncomeLossAttributableToNoncontrollingInterest,18000000.000,-4000000.000,38000000.000,-127000000.000,37000000.000,32000000.000,37000000.000,43000000.000
OperatingIncomeLoss,60000000.000,-7000000.000,77000000.000,-260000000.000,76000000.000,66000000.000,78000000.000,90000000.000
OtherNoncashIncomeExpense,1000000.000,-1000000.000,1000000.000,-4000000.000,2000000.000,,,
OtherSalesRevenueNet,2000000.000,4000000.000,4000000.000,4000000.000,4000000.000,3000000.000,3000000.000,4000000.000
PaymentsForRoyalties,-3000000.000,-5000000.000,-7000000.000,,,,,
PaymentsOfDividendsMinorityInterest,,25000000.000,15000000.000,36000000.000,25000000.000,54000000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,3000000.000,,,,,,
ProceedsFromShortTermDebt,43000000.000,,,,,,,
ProfitLoss,57000000.000,-10000000.000,73000000.000,-261000000.000,71000000.000,63000000.000,73000000.000,85000000.000
ReceivableWithImputedInterestEffectiveYieldInterestRate,,0.110,,,,,,
RepaymentsOfShortTermDebt,,,,43000000.000,,,,
RevenueOilAndGasServices,134000000.000,136000000.000,157000000.000,121000000.000,150000000.000,141000000.000,152000000.000,156000000.000
Revenues,136000000.000,140000000.000,161000000.000,125000000.000,154000000.000,144000000.000,155000000.000,160000000.000
RoyaltyExpense,,,,5000000.000,,6000000.000,,
SalesRevenueNet,136000000.000,140000000.000,161000000.000,125000000.000,154000000.000,144000000.000,155000000.000,160000000.000
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,3000000.000,,
