,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,2514000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1145000.000,4926000.000,6278000.000,9038000.000
AdvertisingExpense,3300000.000,5100000.000,2600000.000,5300000.000
AllocatedShareBasedCompensationExpense,,4926000.000,6278000.000,9038000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,63000.000,33600.000,0.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,0.000,0.000,5000.000
AmortizationOfDebtDiscountPremium,213000.000,51000.000,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,5000.000,,
CapitalExpendituresIncurredButNotYetPaid,,,,275000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-11751000.000,7230000.000,4675000.000,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,-1247000.000
ComprehensiveIncomeNetOfTax,-29259000.000,-50103000.000,-45567000.000,-47117000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,640000.000,
CostOfRevenue,15009000.000,21149000.000,26126000.000,30245000.000
CostsAndExpenses,59900000.000,93616000.000,103909000.000,127665000.000
CurrentFederalTaxExpenseBenefit,,,0.000,0.000
CurrentForeignTaxExpenseBenefit,,,166000.000,116000.000
CurrentIncomeTaxExpenseBenefit,,,166000.000,116000.000
DebtInstrumentRedemptionPricePercentage,,0.040,,
DeferredFederalIncomeTaxExpenseBenefit,,,0.000,
DeferredForeignIncomeTaxExpenseBenefit,,,0.000,
DeferredIncomeTaxExpenseBenefit,,,0.000,
DefinedContributionPlanCostRecognized,,400000.000,500000.000,900000.000
Depreciation,,,,2900000.000
DepreciationAndAmortization,1800000.000,,,
DepreciationDepletionAndAmortization,1777000.000,1539000.000,2377000.000,2977000.000
EarningsPerShareBasicAndDiluted,-4.440,-2.800,-2.400,-2.340
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,52000.000,-42000.000,-26000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,0.000,0.000
FairValueAdjustmentOfWarrants,,0.000,0.000,
GainLossOnDispositionOfAssets1,,0.000,-3000.000,2000.000
GainOnSaleOfInvestments,,,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,-581000.000,0.000,0.000
ImpairmentOfIntangibleAssetsFinitelived,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-28746000.000,-50455000.000,-46065000.000,-47562000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-50038000.000,-45415000.000,-46973000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-535000.000,417000.000,650000.000,589000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-29281000.000,,,
IncomeTaxExpenseBenefit,,0.000,166000.000,116000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,17911000.000,16706000.000,17824000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-9955000.000,-17013000.000,-15662000.000,-16010000.000
IncomeTaxReconciliationNondeductibleExpense,-32000.000,456000.000,401000.000,135000.000
IncomeTaxReconciliationOtherReconcilingItems,-85000.000,-676000.000,-487000.000,-384000.000
IncomeTaxReconciliationTaxCredits,893000.000,,,
IncomeTaxesPaidNet,,,69000.000,217000.000
IncreaseDecreaseInAccountsPayable,1601000.000,21000.000,-166000.000,869000.000
IncreaseDecreaseInAccountsReceivable,5009000.000,4109000.000,7328000.000,2476000.000
IncreaseDecreaseInAccruedLiabilities,2678000.000,3379000.000,1162000.000,851000.000
