,2013-03-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,0.000,0.000,0.000,720.000,0.000,0.000,0.000,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,50528.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,-112636.000,,,,-67627.000,,,,6138.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,,,,,,,,46875.000
Depreciation,,,0.000,3762.000,,4558.000,4658.000,4834.000,7578.000,9900.000,9900.000,9785.000,9673.000,9463.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,150093.000
EarningsPerShareBasicAndDiluted,,0.000,-0.010,-0.010,0.000,-0.000,-0.000,-0.000,-0.020,-0.000,0.000,-0.000,-0.030,-0.000
EquityIssuancePerShareAmount,,,,0.350,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,1126.000,,
GeneralAndAdministrativeExpense,232.000,2422.000,119625.000,,,,141212.000,131885.000,,123555.000,129171.000,110997.000,345808.000,68844.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,0.000,,,,,,,,
IncomeLossFromContinuingOperations,,,,-164626.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-11527.000,-11480.000,,,,,,-162049.000,,-159856.000,-140376.000,-126818.000,-606067.000,-48588.000
IncomeTaxExpenseBenefit,800.000,800.000,,,,,,,,,,,,
IncomeTaxesPaidNet,800.000,800.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,420.000,,,,1700.000,,,,-15464.000
IncreaseDecreaseInAccruedLiabilities,10820.000,7708.000,,,,,,,,,,,,
IncreaseDecreaseInDeferredCharges,,,,,,,,,,,,,,183.000
IncreaseDecreaseInDeferredLiabilities,,,,,,-183.000,,,,-184.000,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,,,,-150093.000
