,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,28268000.000,26176000.000,28379000.000,25144000.000,28917000.000,27591000.000,34768000.000,35209000.000,29174000.000,26680000.000
AccountsReceivableNetCurrent,143182000.000,148668000.000,128839000.000,113547000.000,126260000.000,134087000.000,151163000.000,119320000.000,125417000.000,133141000.000
AccrualForEnvironmentalLossContingenciesComponentAmount,,,,1300000.000,1200000.000,1100000.000,1400000.000,1300000.000,1200000.000,1100000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,350000.000,352000.000,352000.000,300000.000,300000.000,300000.000,288000.000
AccruedIncomeTaxesCurrent,1198000.000,0.000,1071000.000,417000.000,66000.000,3365000.000,12003000.000,401000.000,3086000.000,5486000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,0.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,0.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-1448000.000,-1448000.000,-2125000.000,-1403000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-32551000.000,-31758000.000,-41464000.000,-42003000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-39914000.000,-40731000.000,-34725000.000,-33999000.000,-33206000.000,-43589000.000,-43406000.000,-32831000.000,-28605000.000,-28486000.000
AdditionalPaidInCapital,644955000.000,646163000.000,647137000.000,648801000.000,649741000.000,650988000.000,651950000.000,652144000.000,652175000.000,653870000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1080000.000,1114000.000,993000.000,1527000.000,1562000.000,3651000.000,3422000.000,3379.000,3453000.000,3438000.000
Assets,1351139000.000,1335891000.000,1197139000.000,1146616000.000,1133094000.000,1114745000.000,1028954000.000,1031024000.000,1026679000.000,1037843000.000
AssetsCurrent,461018000.000,463235000.000,391096000.000,364985000.000,365159000.000,368351000.000,391968000.000,402230000.000,405115000.000,397874000.000
BuildingsAndImprovementsGross,,,,,,,41262000.000,,,
CashAndCashEquivalentsAtCarryingValue,57486000.000,64370000.000,31770000.000,45235000.000,41676000.000,34786000.000,39424000.000,62793000.000,60949000.000,47248000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,2100000.000,2100000.000,2100000.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,84789180.000,84824064.000,84839568.000,84851868.000,84930237.000,84930387.000,84936582000.000,84942690.000,85208482.000,85208703.000
CommonStockSharesOutstanding,84789180.000,84824064.000,84839568.000,84851868.000,84930237.000,84930387.000,84936582000.000,84936582.000,85208482.000,85208703.000
CommonStockValue,848000.000,848000.000,848000.000,848000.000,849000.000,849000.000,849000.000,849000.000,852000.000,852000.000
CommonStockValueOutstanding,,,,,,,849000.000,,,
DeferredFinanceCostsNoncurrentNet,14869000.000,14395000.000,13068000.000,14569000.000,13794000.000,13248000.000,11580000.000,11152000.000,10722000.000,10288000.000
DeferredIncomeTaxLiabilities,,,,,,,81610000.000,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,2446000.000,,,
DeferredTaxAssetsGross,,,,,,,64741000.000,,,
DeferredTaxAssetsInventory,,,,,,,29202000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-31805000.000,,,
DeferredTaxAssetsNet,,,,,,,49805000.000,,,
DeferredTaxAssetsNetCurrent,51800000.000,54617000.000,38481000.000,29825000.000,26402000.000,30957000.000,35491000.000,35509000.000,34496000.000,34499000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,8092000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,5200000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,,1000000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,10295000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,14936000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,57232000.000,,,
DeferredTaxLiabilitiesNoncurrent,116756000.000,115615000.000,92589000.000,88186000.000,79914000.000,73841000.000,67296000.000,64970000.000,62459000.000,58447000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,17961000.000,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,6417000.000,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,5492000.000,5685000.000,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,22106000.000,17047000.000,18024000.000,18970000.000,18139000.000,19485000.000,21694000.000,22002000.000,17655000.000,20949000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,336445000.000,350813000.000,362288000.000,375977000.000,389230000.000,397464000.000,404817000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,30184000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,1836000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,2882000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,10021000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,19617000.000,,,
FiniteLivedIntangibleAssetsGross,,,,444502000.000,444925000.000,441754000.000,441529000.000,444913000.000,446140000.000,460347000.000
FiniteLivedIntangibleAssetsNet,166902000.000,151160000.000,136110000.000,108057000.000,94112000.000,79466000.000,65552000.000,55683000.000,48676000.000,55530000.000
FurnitureAndFixturesGross,,,,,,,42830000.000,,,
Goodwill,463137000.000,462956000.000,407910000.000,410124000.000,410462000.000,408310000.000,315643000.000,316155000.000,316990000.000,326402000.000
GoodwillGross,,,,,,,,499655000.000,500490000.000,509902000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,183500000.000,183500000.000,183500000.000,183500000.000
IncomeTaxExaminationIncreaseDecreaseInLiabilityFromPriorYear,,,,,,,2800000.000,,,
IncomeTaxExaminationInterestAccrued,,,,,,,374000.000,,,
IncomeTaxesReceivable,,,,5076000.000,462000.000,437000.000,0.000,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,113961000.000,113838000.000,111660000.000,114206000.000,114344000.000,112639000.000,110779000.000,112373000.000,113006000.000,113156000.000
IndefiniteLivedTradeNames,,,,,,,110800000.000,,,
InterestPayableCurrentAndNoncurrent,,,,5200000.000,4700000.000,4700000.000,2500000.000,2300000.000,2300000.000,2300000.000
InventoryFinishedGoods,,,,27942000.000,29333000.000,25708000.000,27533000.000,31315000.000,33994000.000,35584000.000
InventoryNet,195031000.000,182560000.000,179128000.000,158318000.000,160049000.000,158348000.000,156516000.000,171782000.000,170146000.000,171341000.000
InventoryRawMaterials,,,,82431000.000,81525000.000,77471000.000,76762000.000,84114000.000,83835000.000,77519000.000
