,2012-03-31
AccountsPayableCurrent,3677495.000
AccountsPayableRelatedPartiesCurrent,418050.000
AccountsReceivableNetCurrent,35827.000
AccruedLiabilitiesCurrent,3913566.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,11687098.000
AdditionalPaidInCapital,65371219.000
AssetRetirementObligationsNoncurrent,218550.000
Assets,30763309.000
AssetsCurrent,147063.000
BankOverdrafts,201974.000
CapitalizedCostsProvedProperties,26473342.000
CashAndCashEquivalentsAtCarryingValue,33280.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,300000000.000
CommonStockSharesIssued,68251191.000
CommonStockSharesOutstanding,68251191.000
CommonStockValue,6825.000
DeferredFinanceCostsNoncurrentNet,0.000
DeferredRevenueCurrent,500000.000
DepositAssets,496272.000
DerivativeLiabilitiesCurrent,105857.000
DueToRelatedPartiesCurrent,9313240.000
Liabilities,30669000.000
LiabilitiesAndStockholdersEquity,30763309.000
LiabilitiesCurrent,30450450.000
LongTermDebtCurrent,4831108.000
LongTermDebtNoncurrent,0.000
MachineryAndEquipmentGross,15129695.000
NotesPayableRelatedPartiesClassifiedCurrent,7489160.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,2500000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
PrepaidExpenseCurrent,77956.000
PropertyPlantAndEquipmentGross,41603037.000
PropertyPlantAndEquipmentNet,29915939.000
RestrictedCashAndInvestmentsNoncurrent,204035.000
RetainedEarningsAccumulatedDeficit,-65283735.000
StockholdersEquity,94309.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,94309.000
