,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableTradeCurrent,30070000.000,16651000.000,14676000.000,17691000.000,31571000.000,28165000.000,20112000.000,23834000.000,25298000.000,30863000.000,23465000.000,28469000.000,20468000.000,24865000.000,31147000.000,29722000.000,24915000.000,26051000.000,28743000.000,21579000.000,25090000.000,22204000.000,18577000.000,35642000.000
AccountsReceivableNetCurrent,246750000.000,259951000.000,199366000.000,227818000.000,205535000.000,207544000.000,197980000.000,212790000.000,236172000.000,236933000.000,215739000.000,219147000.000,238622000.000,230180000.000,206908000.000,195571000.000,200306000.000,192005000.000,186065000.000,175215000.000,178765000.000,183531000.000,184876000.000,211669000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,1447000.000,2151000.000,2937000.000,755000.000,1490000.000,2395000.000,3226000.000,829000.000,1615000.000,2566000.000,3510000.000,856000.000,2249000.000,2800000.000,3444000.000,869000.000,1739000.000,2611000.000,3932000.000,1003000.000
AccruedIncomeTaxesCurrent,0.000,0.000,1174000.000,8583000.000,,2302000.000,1807000.000,,2263000.000,3578000.000,1447000.000,,1724000.000,4897000.000,0.000,0.000,1729000.000,1121000.000,0.000,,,,4319000.000,2735000.000
AccruedLiabilitiesCurrent,21969000.000,25650000.000,25312000.000,15616000.000,18559000.000,21297000.000,23438000.000,15973000.000,20803000.000,25966000.000,23006000.000,17654000.000,22136000.000,26180000.000,28191000.000,17773000.000,21779000.000,22922000.000,25499000.000,16704000.000,20217000.000,23687000.000,27986000.000,20560000.000
AccruedSalariesCurrent,,,,,2172000.000,3019000.000,4235000.000,2243000.000,3169000.000,4031000.000,1314000.000,2836000.000,3677000.000,4689000.000,4800000.000,3386000.000,4422000.000,4464000.000,5801000.000,3216000.000,4241000.000,5390000.000,6198000.000,3695000.000
AccruedSalesCommissionCurrent,,,,,2152000.000,1730000.000,1768000.000,2275000.000,2243000.000,2246000.000,2027000.000,2300000.000,2348000.000,2207000.000,2064000.000,2202000.000,2290000.000,1826000.000,1939000.000,2106000.000,1949000.000,1887000.000,2157000.000,2575000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,155579000.000,158546000.000,161550000.000,164928000.000,168271000.000,171623000.000,175030000.000,178308000.000,181847000.000,185600000.000,189288000.000,193068000.000,196217000.000,199874000.000,203502000.000,206983000.000,210839000.000,213262000.000,215953000.000,220686000.000,224471000.000,222403000.000,225499000.000,228698000.000
AdditionalPaidInCapitalCommonStock,45893000.000,47138000.000,47342000.000,47697000.000,47861000.000,48089000.000,48298000.000,48493000.000,48694000.000,49071000.000,49459000.000,49971000.000,50226000.000,50416000.000,50598000.000,50922000.000,51406000.000,51672000.000,53024000.000,53494000.000,53725000.000,54837000.000,55311000.000,55982000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2579000.000,2102000.000,2102000.000,2101000.000,2100000.000,2111000.000,2064000.000,2064000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2065000.000,2036000.000,2027000.000
Assets,491472000.000,498429000.000,516146000.000,522573000.000,466899000.000,475872000.000,472467000.000,472598000.000,498075000.000,525697000.000,525826000.000,534445000.000,542664000.000,564353000.000,572751000.000,572508000.000,585124000.000,603315000.000,628116000.000,619844000.000,636097000.000,644479000.000,657964000.000,679128000.000
AssetsCurrent,357056000.000,362652000.000,377054000.000,377919000.000,310550000.000,313971000.000,306850000.000,307687000.000,307911000.000,330589000.000,330066000.000,336068000.000,340269000.000,352488000.000,345315000.000,337047000.000,341474000.000,351388000.000,370155000.000,356401000.000,361281000.000,366381000.000,376382000.000,395810000.000
BuildingsAndImprovementsGross,75611000.000,75611000.000,75952000.000,75952000.000,76055000.000,90438000.000,90790000.000,90833000.000,90949000.000,90367000.000,90930000.000,93406000.000,96175000.000,96405000.000,96405000.000,96593000.000,97064000.000,101051000.000,102432000.000,121080000.000,121253000.000,121385000.000,121432000.000,121639000.000
CashAndCashEquivalentsAtCarryingValue,46802000.000,15172000.000,112298000.000,83923000.000,47727000.000,17988000.000,33883000.000,32744000.000,1234000.000,16145000.000,36778000.000,36822000.000,19094000.000,38844000.000,54664000.000,53269000.000,45603000.000,58817000.000,79152000.000,78561000.000,81135000.000,79927000.000,95753000.000,86482000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,33900000.000,,,,36800000.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
