,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,76261.000,98811.000,111031.000,132639.000
AccountsPayableInterestBearingInterestRate,0.140,0.140,0.140,0.140
AccountsPayableRelatedPartiesCurrent,236280.000,306394.000,375793.000,423631.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-14066.000,-4376.000,-3970.000,-47054.000
AdditionalPaidInCapital,40159038.000,40159038.000,40159038.000,40159038.000
Assets,24982870.000,25060378.000,25116107.000,25175412.000
AssetsCurrent,88569.000,166077.000,221806.000,281111.000
CashAndCashEquivalentsAtCarryingValue,1101.000,1959.000,874.000,1062.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,67367659.000,67367659.000,67367659.000,67367659.000
CommonStockSharesOutstanding,67367659.000,67367659.000,67367659.000,67367659.000
CommonStockValue,67368.000,67368.000,67368.000,67368.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,15946507.000,16133389.000,16268893.000,16357195.000
DueToRelatedPartiesCurrent,77940.000,79472.000,81004.000,82515.000
EmployeeRelatedLiabilitiesCurrent,295012.000,366423.000,420173.000,474127.000
LiabilitiesAndStockholdersEquity,24982870.000,25060378.000,25116107.000,25175412.000
LiabilitiesCurrent,685493.000,851100.000,988001.000,1112912.000
LongTermLoansPayable,481329.000,570422.000,624348.000,690128.000
MineralPropertiesNet,24894301.000,,24894301.000,24894301.000
OilAndGasPropertyFullCostMethodNet,,24894301.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PrepaidExpenseAndOtherAssetsCurrent,87468.000,164118.000,220932.000,280049.000
RetainedEarningsAccumulatedDeficit,-449785.000,-449785.000,-449785.000,-449785.000
StockholdersEquity,23816048.000,23638856.000,23503758.000,23372372.000
