,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-11934000.000,-17412000.000,-25595000.000,-23022000.000
AllowanceForLoanAndLeaseLossesLoansSold,,0.000,,
AmortizationOfIntangibleAssets,2962000.000,0.000,0.000,
AvailableForSaleSecuritiesGrossGainsDerivatives,,7000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,1306000.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,1675000.000,802000.000,5063000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,374000.000,,
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,,354000.000,3374000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-523747000.000,45706000.000,-328411000.000,14967000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,-86938000.000,-19009000.000,-5310000.000,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,2711000.000,-92000.000,1817000.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-12505000.000,-5241000.000,-6303000.000,0.000
ComprehensiveIncomeNetOfTax,,55471000.000,203987000.000,24264000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-297000.000,179000.000,-76000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-25716000.000,55174000.000,204166000.000,24188000.000
CurrentFederalTaxExpenseBenefit,,0.000,3000.000,102000.000
CurrentIncomeTaxExpenseBenefit,181000.000,-32000.000,-241000.000,96000.000
CurrentStateAndLocalTaxExpenseBenefit,,-32000.000,-244000.000,-6000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,614000.000,962000.000,266000.000
DeferredFederalIncomeTaxExpenseBenefit,,5615000.000,44068000.000,9663000.000
DeferredIncomeTaxExpenseBenefit,-21395000.000,6638000.000,42793000.000,19902000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,1023000.000,-1275000.000,10239000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,666000.000,1014000.000,351000.000
DefinedBenefitPlanActuarialGainLoss,,1765000.000,-1100000.000,2104000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,145000.000,216000.000,142000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,,145000.000,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.043,0.033,0.042
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.070,0.060,0.060
DefinedBenefitPlanBenefitsPaid,,761000.000,843000.000,880000.000
DefinedBenefitPlanContributionsByEmployer,,666000.000,256000.000,528000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,617000.000,551000.000,584000.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,-216000.000,-142000.000
DefinedBenefitPlanInterestCost,,516000.000,449000.000,512000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,44000.000,114000.000,70000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,2300000.000,2300000.000,2300000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,,17000.000,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,,17500.000,17500.000
DepreciationDepletionAndAmortization,,12100000.000,11800000.000,11700000.000
DerivativeInstrumentsLossRecognizedInIncome,,40000.000,,
DilutiveSecurities,,,,0.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,29023000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,-7559000.000,
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,,,0.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,241000.000,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,525000.000,
DisposalGroupIncludingDiscontinuedOperationInterestIncome,,,1221000.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,8583000.000,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,3195000.000,
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,109000.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,328000.000,
DividendsPreferredStock,17908000.000,18886000.000,15869000.000,
EarningsPerShareBasic,,162.220,9392.310,915.240
EarningsPerShareBasicAndDiluted,-2642.460,162.220,9392.310,
EarningsPerShareDiluted,,162.220,9392.310,788.380
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
