,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,0.000,625.000,0.000,0.000,0.000,0.000,0.000,0.000,735.000,,176187.000,39709.000,23238.000,1954488.000,1964988.000
AccountsPayableRelatedPartiesCurrent,,,84114.000,88616.000,89966.000,91551.000,93581.000,97706.000,0.000,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,514.000,,,,,
AdditionalPaidInCapital,,,613675.000,613675.000,613675.000,613675.000,613675.000,613675.000,623278.000,598102.000,770428.000,38877041.000,46669207.000,49224550.000,51754687.000
AdditionalPaidInCapitalCommonStock,613675.000,613675.000,,,,,,,,,,,,,
Assets,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,1070465.000,148818.000,112624.000,73648.000
AssetsCurrent,,,,,,,,,,,,1070465.000,148818.000,112624.000,73648.000
Cash,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,370465.000,148818.000,79624.000,9398.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,,,,,,,,,370465.000,148818.000,79624.000,9398.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,100000000.000,100000000.000,100000000.000,1000000000.000
CommonStockSharesIssued,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,26501240.000,27151240.000,42585852.000,46417475.000,48769256.000,47214231.000
CommonStockSharesOutstanding,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,1325062.000,26501240.000,27151240.000,42585852.000,46417475.000,48769256.000,47214231.000
CommonStockValue,1325.000,1325.000,1325.000,1325.000,1325.000,1325.000,1325.000,1325.000,1325.000,,,,,,450627.000
CommonStockValueOutstanding,,,,,,,,,,26501.000,27151.000,42587.000,46420.000,48769.000,
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,502426.000,,
ConvertibleNotesPayable,,,,,,,,,,,,238627.000,,,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,232647.000,5749937.000,7603402.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,505000.000,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,69272.000
DeferredTaxAssetsNet,,,,,,,0.000,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,706537.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,240222.000,,,,,,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,92268.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,,,,1412859.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,,,,,,,,,14518914.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,67796.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,9437.000,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,3209.000,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-243431.000,,,,368215.000,,,19585509.000,
DepositsAssetsCurrent,,,,,,,,,,,,,,33000.000,64250.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,,,389397.000,104369996.000
DerivativeLiabilities,,,,,,,,,,,,1804169.000,1212999.000,389397.000,104369996.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,82244.000,83819.000,-85229.000,91080.000,95486.000,99559.000,104133.000,110856.000,136453.000,157541.000,480582.000,,,,
DisposalGroupIncludingDiscontinuedOperationLongLivedAssets,,,,,,,,,,,,0.000,,,
DueToRelatedPartiesCurrent,81129.000,82079.000,,,,,,,,,,164552.000,164552.000,0.000,
InterestPayableCurrent,,,,1349.000,4405.000,6893.000,9437.000,12035.000,0.000,,4172.000,4172.000,4172.000,,
Liabilities,81129.000,82704.000,84114.000,89965.000,94371.000,98444.000,103018.000,109741.000,125735.000,146823.000,296888.000,2247057.000,2135862.000,8415457.000,114107813.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,1070465.000,148818.000,112624.000,73648.000
LiabilitiesCurrent,81129.000,82704.000,84114.000,89965.000,94371.000,98444.000,103018.000,109741.000,125735.000,146823.000,296888.000,204261.000,420437.000,8026060.000,9737817.000
NotesPayableCurrent,,,,,,,,,,,,,,176057.000,166605.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,125000.000,146309.000,116529.000,160380.000,160380.000,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,116529.000,,,,
OperatingLossCarryforwards,,,,,,,6427.000,,,,1073579.000,,,10266101.000,
OtherLiabilitiesCurrent,,,,,,,,,,,,,,145578.000,2822.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.010
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
PrepaidExpenseCurrent,,,0.000,,,,,,,,,,,,
PrepaidExpenseNoncurrent,0.000,0.000,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-613885.000,-613885.000,-613885.000,-613885.000,-613885.000,-613885.000,-613885.000,-613885.000,-613885.000,-613885.000,-613885.000,-40096220.000,-48702671.000,-57576152.000,-166239479.000
StockholdersEquity,-81129.000,-82704.000,-84114.000,-89965.000,-94371.000,-98444.000,-103018.000,-109741.000,-125735.000,-146823.000,-296888.000,-1176592.000,-1987044.000,-8302833.000,-114034165.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-81129.000,-82704.000,-84114.000,-89965.000,-94371.000,-98444.000,-103018.000,-109741.000,-125735.000,,,-1176592.000,-1987044.000,-8302833.000,-114034165.000
UnrecognizedTaxBenefits,,,,,,,0.000,,,,,,,,
