,2017-06-30
AccruedLiabilitiesCurrent,1500.000
AccruedProfessionalFeesCurrentAndNoncurrent,1500.000
AdditionalPaidInCapital,4662.000
CashEquivalentsAtCarryingValue,0.000
CashFDICInsuredAmount,0.000
CommonStockDiscountOnShares,500.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,5500000.000
CommonStockSharesOutstanding,5500000.000
CommonStockValue,550.000
DeferredTaxAssetsNet,0.000
Liabilities,3000.000
NotesPayableRelatedPartiesClassifiedCurrent,1500.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,20000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
RetainedEarningsAccumulatedDeficit,-7712.000
StockholdersEquity,-3000.000
