,2017-02-28,2017-05-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-1535.000,
EarningsPerShareBasicAndDiluted,0.000,0.000
GeneralAndAdministrativeExpense,560.000,944.000
MarketingAndAdvertisingExpense,127.000,
NetCashProvidedByUsedInFinancingActivities,5000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5000.000,
NetCashProvidedByUsedInOperatingActivities,-6535.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6535.000,
NetIncomeLoss,-6535.000,-2944.000
ProceedsFromRelatedPartyDebt,5000.000,
ProfessionalFees,5500.000,2000.000
StockIssuedDuringPeriodSharesIssuedForServices,5000000.000,
StockIssuedDuringPeriodValueIssuedForServices,5000.000,
WeightedAverageNumberOfSharesOutstandingBasic,5000000.000,5000000.000
