,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2016-06-30
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,-0.000,,,,-0.000,-0.000,-0.020,0.000,0.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,-46301.000,,,,46301.000,-153888.000,-259613.000,94563.000,46301.000,
BusinessAcquisitionsProFormaRevenue,,,,,79297.000,,,,79297.000,145190.000,193621.000,-128350.000,79297.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,581000.000,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,41656.000,,,,70550.000,,,,-150135.000,-36192.000
ComprehensiveIncomeNetOfTax,,,,,-96906.000,-28142.000,-15402000.000,15097505.000,-168178.000,-179347.000,-529517.000,-465095.000,-456491.000,-33054.000
ConversionOfStockSharesIssued1,,,,,,,,,,,,,,20000000.000
CostOfRevenue,,,,,32166.000,17979.000,48928000.000,-48694564.000,73251.000,55498.000,178886.000,206202.000,49644.000,74168.000
Depreciation,,,,,,,,,27501.000,27797.000,27871.000,27478.000,27634.000,20260.000
EarningsPerShareBasic,,-0.010,-0.470,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,-0.000,0.000,-0.000,-0.000,0.000,-0.000,,,,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,33.000,,,,16395.000,,,,11.000,-895.000
GeneralAndAdministrativeExpense,3558.000,7970.000,1997000.000,31019.000,129720.000,57397.000,63832000.000,-63706960.000,160100.000,197578.000,595314.000,390641.000,457785.000,61885.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,1763.000,,,,,
GrossProfit,,,,,32932.000,29381.000,48490000.000,-48379931.000,67880.000,89238.000,133293.000,13432.000,73391.000,60655.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-3558.000,-7970.000,-1997000.000,-31019.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-96720.000,-28012.000,-15333000.000,15023600.000,-169144.000,-185246.000,-538088.000,-449248.000,-456347.000,-48558.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,,,,,,,,,,,
IncomeTaxesPaid,,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,,,,,,,,-32234.000,
IncreaseDecreaseInAccountsPayable,,,0.000,,,,,,28187.000,,,,-66029.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,-931.000,,,,-11575.000,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,-489433.000,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,-1170349.000,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,-1134.000,,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,,0.000,,,,,,,,,,,
IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,,,,,,,,,-1203378.000,,,,-71804.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,-1140.000,
IncreaseDecreaseInPrepaidExpense,,,-22000.000,,,,,,,,,,,
InterestAndDebtExpense,,,,,,,,,49439.000,49130.000,48219.000,46466.000,44335.000,
InterestExpense,,0.000,0.000,,,,,,,,,,,27084.000
InterestIncomeExpenseNet,,,,,68.000,4.000,9000.000,-8961.000,16.000,21.000,23.000,13.000,16.000,16.000
InterestPaid,,,0.000,,,,,,49439.000,,,,44335.000,27084.000
LeaseAndRentalExpense,,,,,,,,,,,,,11858.000,26024.000
LeaseOperatingExpense,,,,,4000.000,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,-97854.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,620000.000,,628943.000,,,,1160239.000,,,,24030.000,-7894.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,620000.000,,628943.000,,,,1160239.000,,,,24030.000,-7894.000
NetCashProvidedByUsedInInvestingActivities,,,,,-489433.000,,,,193284.000,,,,365526.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-489433.000,,,,193284.000,,,,365526.000,
NetCashProvidedByUsedInOperatingActivities,,,-39000.000,,,,,,-1282973.000,,,,-539691.000,-28298.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-39000.000,,,,,,-1282973.000,,,,-539691.000,-28298.000
NetIncomeLoss,-3558.000,-7970.000,-1997000.000,-31019.000,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,-1997000.000,-31019.000,,,,,,,,,,
OperatingExpenses,3558.000,7970.000,1997000.000,31019.000,129720.000,57397.000,63832000.000,-63604262.000,187601.000,225375.000,623185.000,418119.000,485419.000,82145.000
OperatingIncomeLoss,-3558.000,-7970.000,-1997000.000,-31019.000,-96788.000,-28016.000,-15342000.000,15224331.000,-119721.000,-136137.000,-489892.000,-404687.000,-412028.000,-21490.000
OperatingLeasesRentExpenseNet,,,,,25856.000,,,,,,,,,
OperatingLeasesRentExpenseSubleaseRentals1,,,,,,,,,25675.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,-186.000,-130.000,-69000.000,73905.000,966.000,5899.000,8571.000,-15847.000,-144.000,15504.000
OtherExpenses,,,,,,,,,49423.000,49109.000,48196.000,44561.000,44319.000,27068.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,4211.000,,,,,
ProceedsFromIssuanceOfCommonStock,,,600000.000,,628943.000,,,,,,,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,20000.000,,,,,,,,,,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,,,,,,,,,,,,39495.000
ProceedsFromRelatedPartyDebt,,,0.000,,,,,,,,,,,
ProfitLoss,,,,,-96720.000,-28012.000,-15333000.000,15023600.000,-169144.000,-185246.000,-538088.000,-449248.000,-456347.000,-48558.000
RepaymentOfNotesReceivableFromRelatedParties,,,,,,,,,,,,,-47774.000,
RepaymentsOfLongTermDebt,,,,,,,,,43139.000,,,,,37599.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,-197495.000,,,,-365526.000,9790.000
Revenues,0.000,0.000,0.000,,65098.000,47360.000,97418000.000,-97074495.000,141131.000,144736.000,312179.000,219634.000,123035.000,134823.000
