,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,13632000.000,6138000.000,13972000.000,29683000.000,20083000.000,11380000.000,19161000.000,14910000.000,14956000.000,8601000.000,15225000.000,10522000.000,11411000.000,7210000.000
AccountsReceivableNetCurrent,35942000.000,35133000.000,25776000.000,41491000.000,36104000.000,41847000.000,45055000.000,45452000.000,40797000.000,30204000.000,33726000.000,30879000.000,29435000.000,27795000.000
AccruedBonusesCurrentAndNoncurrent,,,600000.000,2100000.000,3300000.000,4300000.000,0.000,0.000,0.000,0.000,0.000,500000.000,800000.000,1000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,17488000.000,18814000.000,20213000.000,21702000.000,23222000.000,25192000.000,27318000.000,27941000.000,29748000.000,31304000.000,27270000.000,26200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,47000.000,-115000.000,106000.000,57000.000,288000.000,169000.000,103000.000,-49000.000,271000.000,454000.000,508000.000,550000.000,432000.000,175000.000
AdditionalPaidInCapital,435214000.000,439075000.000,452944000.000,458036000.000,462592000.000,468526000.000,472336000.000,475311000.000,480109000.000,487007000.000,492047000.000,498557000.000,501347000.000,505900000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,100000.000,40000.000,100000.000,
Assets,301321000.000,302272000.000,332185000.000,366760000.000,367983000.000,353550000.000,362252000.000,323078000.000,314134000.000,295260000.000,275771000.000,254563000.000,234098000.000,210915000.000
AssetsCurrent,218403000.000,202866000.000,264132000.000,239111000.000,225688000.000,184574000.000,177394000.000,181781000.000,160781000.000,150717000.000,173236000.000,147523000.000,146715000.000,142240000.000
AssetsFairValueDisclosure,,,219438000.000,139624000.000,146046000.000,153812000.000,159650000.000,156320000.000,147751000.000,147959000.000,129092000.000,113023000.000,98235000.000,91529000.000
AssetsNoncurrent,2481000.000,11819000.000,10159000.000,10477000.000,,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,65000.000,21000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,43000.000,57000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,127488000.000,139102000.000,143049000.000,,154010000.000,150673000.000,132556000.000,140610000.000,124731000.000,108922000.000,96516000.000,87981000.000
AvailableForSaleSecurities,,,,,,,,,132583000.000,140664000.000,124802000.000,109003000.000,96538000.000,87945000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,150815000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,37657000.000,46773000.000,53255000.000,71748000.000,85326000.000,60118000.000,73894000.000,69534000.000,30740000.000,36005000.000,18817000.000,9126000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,89959000.000,92353000.000,89989000.000,79231000.000,68815000.000,90424000.000,58689000.000,71130000.000,94062000.000,72998000.000,77721000.000,78819000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,,96538000.000,87945000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,127616000.000,139126000.000,143244000.000,150979000.000,154141000.000,150542000.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,23000.000,70000.000,46000.000,57000.000,77000.000,271000.000,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,151000.000,94000.000,241000.000,221000.000,208000.000,140000.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,74000000.000,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,3000000.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,33728000.000,24722000.000,106615000.000,22435000.000,22511000.000,17206000.000,22546000.000,14349000.000,27901000.000,16298000.000,11453000.000,11054000.000,10350000.000,17307000.000
CashAndCashEquivalentsFairValueDisclosure,,,91659000.000,315000.000,2231000.000,2083000.000,4628000.000,4868000.000,14308000.000,,3531000.000,3183000.000,1087000.000,3006000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,6503000.000,,,,
CashUninsuredAmount,,,,,,,22000000.000,13800000.000,20600000.000,15800000.000,11000000.000,10600000.000,9800000.000,16800000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,29543000.000,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,0.001,,,,0.001,,,,0.001
CommonStockSharesAuthorized,,,,,,200000000.000,,,,200000000.000,,,,200000000.000
CommonStockSharesIssued,,,,,,89167000.000,,,,91934000.000,,,,90904000.000
CommonStockSharesOutstanding,,,,,,89167000.000,,,,90776000.000,,,,90904000.000
CommonStockValue,86000.000,87000.000,88000.000,88000.000,89000.000,89000.000,89000.000,91000.000,91000.000,92000.000,92000.000,93000.000,95000.000,91000.000
CompensatedAbsencesLiability,,,,,,300000.000,,,,200000.000,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,200000.000,200000.000,200000.000,400000.000,500000.000,600000.000,400000.000,400000.000,300000.000,400000.000,300000.000,300000.000
DeferredCompensationPlanAssets,,,,,200000.000,400000.000,500000.000,600000.000,400000.000,400000.000,300000.000,400000.000,300000.000,300000.000
DeferredRentCreditNoncurrent,1336000.000,1218000.000,971000.000,849000.000,727000.000,683000.000,1289000.000,2244000.000,2178000.000,1751000.000,1858000.000,1991000.000,6277000.000,6350000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,,3505000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,13432000.000,,,,9013000.000
DeferredTaxAssetsGross,,,,,,45429000.000,,,,60236000.000,,,,89358000.000
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,901000.000,,,,311000.000,,,,14000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,-191000.000,,,,-245000.000
DeferredTaxAssetsNet,,,,,,26412000.000,,,,,,,,
DeferredTaxAssetsNetCurrent,5463000.000,2445000.000,13927000.000,14785000.000,13658000.000,7157000.000,8581000.000,0.000,13000.000,51000.000,51000.000,51000.000,51000.000,0.000
DeferredTaxAssetsNetNoncurrent,17304000.000,17304000.000,9600000.000,9600000.000,9953000.000,19255000.000,23550000.000,661000.000,0.000,0.000,,,,1054000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,2609000.000,,,,2660000.000,,,,24758000.000
DeferredTaxAssetsOther,,,,,,3907000.000,,,,3513000.000,,,,5604000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,20050000.000,,,,30200000.000,,,,33001000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,9274000.000,,,,10120000.000,,,,13463000.000
DeferredTaxAssetsValuationAllowance,,,,,,16830000.000,,,,58495000.000,,,,86991000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,-8688000.000,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,1932000.000,,,,2612000.000
EmployeeRelatedLiabilitiesCurrent,4565000.000,5684000.000,5459000.000,11727000.000,13057000.000,9474000.000,8605000.000,9223000.000,8156000.000,7077000.000,8489000.000,8525000.000,9933000.000,8387000.000
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,,1200000.000,2900000.000,3500000.000,6300000.000,7500000.000,7500000.000,,,,,,
EquityMethodInvestments,,,8400000.000,7500000.000,6700000.000,5900000.000,5100000.000,0.000,0.000,0.000,0.000,0.000,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,283000.000,348000.000,26000.000,28000.000,77000.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,2492000.000,5447000.000,8403000.000,11561000.000,14284000.000,17152000.000,20313000.000,21473000.000,24480000.000,27453000.000,28926000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,1335000.000,,,,363000.000,363000.000,363000.000,363000.000,0.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,10383000.000,,,,12113000.000,,,,11863000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,8953000.000,5946000.000,2973000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,971000.000,,,,971000.000,971000.000,971000.000,971000.000,363000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,3244000.000,,,,2242000.000,2242000.000,2242000.000,2242000.000,971000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,9071000.000,,,,6013000.000,6013000.000,6013000.000,6013000.000,2242000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,9293000.000,,,,11863000.000,11863000.000,11863000.000,11863000.000,6013000.000
FiniteLivedIntangibleAssetsGross,,,,46200000.000,55400000.000,55400000.000,55400000.000,67639000.000,67639000.000,67639000.000,65639000.000,65639000.000,64014000.000,62514000.000
FiniteLivedIntangibleAssetsNet,,,,43708000.000,49953000.000,46997000.000,43839000.000,53355000.000,50487000.000,47326000.000,44166000.000,41159000.000,36561000.000,33588000.000
Goodwill,,,,4013000.000,4664000.000,4664000.000,3937000.000,4688000.000,4688000.000,4688000.000,4688000.000,4688000.000,4688000.000,4688000.000
IntangibleAssetsNetExcludingGoodwill,,,,43708000.000,49953000.000,46997000.000,43839000.000,53355000.000,50487000.000,47326000.000,44166000.000,41159000.000,36561000.000,33588000.000
InventoryFinishedGoods,,,11904000.000,21231000.000,23101000.000,10042000.000,6854000.000,5107000.000,7055000.000,5806000.000,5185000.000,4597000.000,6162000.000,4972000.000
InventoryNet,33880000.000,25780000.000,20217000.000,38172000.000,39532000.000,26395000.000,17358000.000,15323000.000,15116000.000,13503000.000,14479000.000,13907000.000,14492000.000,10404000.000
