,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,16424000.000,14877000.000,11139000.000,14229000.000,11198000.000,14014000.000,18958000.000,21509000.000,22400000.000,25455000.000,19216000.000,20976000.000,18373000.000,21098000.000,22000000.000,25559000.000,38418000.000,26386000.000,19852000.000,21595000.000,20587000.000,21096000.000,22952000.000,22417000.000,18692000.000
AccountsReceivableGrossCurrent,,,80858000.000,,,,113514000.000,,,,115640000.000,,,,123083000.000,,,,114464000.000,,,,124731000.000,,
AccountsReceivableNetCurrent,106893000.000,102030000.000,104974000.000,117301000.000,107436000.000,111863000.000,142595000.000,138159000.000,132906000.000,132717000.000,143733000.000,141112000.000,140368000.000,155495000.000,155295000.000,147123000.000,169932000.000,147304000.000,158773000.000,139078000.000,155207000.000,155196000.000,167786000.000,155714000.000,141394000.000
AccruedIncomeTaxesCurrent,,,15588000.000,,,,11754000.000,,,,6821000.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,47031000.000,40616000.000,37203000.000,34786000.000,43645000.000,40869000.000,31485000.000,29324000.000,35202000.000,32819000.000,32493000.000,41421000.000,36235000.000,21752000.000,30755000.000,29623000.000,30958000.000,28770000.000,26741000.000,36543000.000,27780000.000,26327000.000,25527000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,168412000.000,150809000.000,153552000.000,150907000.000,153435000.000,148439000.000,132779000.000,136048000.000,139882000.000,129667000.000,134971000.000,139893000.000,144276000.000,127871000.000,131081000.000,125474000.000,73809000.000,71652000.000,75178000.000,78350000.000,81581000.000,81638000.000,86070000.000,84993000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-15972000.000,-16012000.000,-21709000.000,-24408000.000,-18263000.000,-23983000.000,-15808000.000,-17199000.000,-30229000.000,-31513000.000,-20908000.000,-16903000.000,-14010000.000,-8305000.000,-23189000.000,-34640000.000,-53708000.000,-40929000.000,-50715000.000,-56834000.000,-57739000.000,-71895000.000,-77011000.000,-91358000.000,-85269000.000
AdditionalPaidInCapitalCommonStock,1099635000.000,1099420000.000,1098388000.000,1094544000.000,1096403000.000,1100788000.000,1103611000.000,1096278000.000,1101031000.000,1106355000.000,1110198000.000,1105402000.000,1113466000.000,1121511000.000,1129317000.000,1118285000.000,1130709000.000,1140768000.000,1152789000.000,1139588000.000,1153810000.000,1165403000.000,1185076000.000,1149832000.000,1162936000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,3714000.000,,,,3406000.000,,,,3157000.000,,,,2927000.000,,,,2126000.000,,,,2192000.000,,
Assets,1152426000.000,1141686000.000,1129468000.000,1125680000.000,1080591000.000,1066295000.000,1158611000.000,1176114000.000,1198341000.000,1164143000.000,1161547000.000,1166276000.000,1177253000.000,1185747000.000,1192298000.000,1167922000.000,1236651000.000,1216127000.000,1230163000.000,1215250000.000,1214941000.000,1226712000.000,1221052000.000,1224398000.000,1247068000.000
AssetsCurrent,381085000.000,376406000.000,364481000.000,365039000.000,315298000.000,279416000.000,259325000.000,251374000.000,285230000.000,246762000.000,249188000.000,257688000.000,269626000.000,273295000.000,288527000.000,279870000.000,301755000.000,269090000.000,286602000.000,287545000.000,276586000.000,295794000.000,267638000.000,284744000.000,309229000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,22529000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,22529000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,0.000,117593000.000,105826000.000,56212000.000,45049000.000,32022000.000,22008000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,5123000.000,4846000.000,4170000.000,4398000.000,5036000.000,5007000.000,5417000.000,5496000.000,6492000.000,6784000.000,7107000.000,7676000.000,8300000.000,8689000.000,8751000.000,9530000.000,9706000.000,9907000.000,9567000.000,9662000.000,10351000.000,10645000.000,11016000.000,12262000.000,12224000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,,7000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,7000.000,,,,,,,,,,,,,,,,,,,,,,
Cash,,,,,,,,,,,,,99200000.000,87400000.000,,94200000.000,86400000.000,83900000.000,,90300000.000,84900000.000,117700000.000,,87700000.000,115400000.000
CashAndCashEquivalentsAtCarryingValue,258294000.000,140917000.000,135752000.000,175375000.000,146036000.000,118681000.000,71609000.000,90839000.000,131150000.000,93019000.000,83178000.000,95937000.000,108176000.000,93109000.000,105075000.000,94651000.000,86841000.000,84358000.000,86120000.000,90710000.000,85374000.000,118155000.000,75926000.000,88101000.000,115848000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000,88857000.000
CommonStockSharesOutstanding,39824000.000,38685000.000,37084000.000,35993000.000,34261000.000,33692000.000,34839000.000,35478000.000,35855000.000,35178000.000,34786000.000,34909000.000,34257000.000,32855000.000,32047000.000,31724000.000,31368000.000,31137000.000,31290000.000,31372000.000,31159000.000,30952000.000,30935000.000,31157000.000,30962000.000
CommonStockValueOutstanding,398000.000,387000.000,371000.000,360000.000,343000.000,337000.000,348000.000,355000.000,359000.000,352000.000,348000.000,349000.000,343000.000,329000.000,320000.000,317000.000,314000.000,311000.000,313000.000,314000.000,312000.000,310000.000,309000.000,312000.000,310000.000
ConcentrationRiskPercentage,,,1.000,,,,,,,,,,,,,,,,,,,,,,
CostMethodInvestments,,,,,,,,,,,,,,,,,,,,,,,10920000.000,10920000.000,10920000.000
DebtCurrent,,,,,,,,,,,23000000.000,31000000.000,36000000.000,154000000.000,170000000.000,231000000.000,82000000.000,72000000.000,92000000.000,103000000.000,95000000.000,85000000.000,77000000.000,102000000.000,107000000.000
DebtInstrumentFairValue,,,,564800000.000,517300000.000,517200000.000,,517200000.000,520700000.000,462300000.000,,462900000.000,466600000.000,463600000.000,,464500000.000,465800000.000,403200000.000,,396400000.000,398700000.000,397800000.000,,330002000.000,328064000.000
DebtWeightedAverageInterestRate,,,,,,,,,,,,,,0.013,,0.013,0.016,0.018,,0.018,0.018,0.018,,0.018,0.023
DeferredIncomeTaxLiabilities,,,,,,,35788000.000,,,,34953000.000,,,,32350000.000,,,,35156000.000,,,,33007000.000,,
DeferredRevenueCurrent,51020000.000,51482000.000,41768000.000,47962000.000,51030000.000,50803000.000,47959000.000,47455000.000,51803000.000,50522000.000,49181000.000,48388000.000,55586000.000,53849000.000,56519000.000,57331000.000,67609000.000,54260000.000,46697000.000,51888000.000,54574000.000,50884000.000,47129000.000,57465000.000,64906000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,21000.000,,,,91000.000,,,,165000.000,,,,519000.000,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,,1042000.000,,,,3577000.000,,,,2139000.000,,,,629000.000,,,,979000.000,,,,1467000.000,,
DeferredTaxAssetsGross,,,51887000.000,,,,70231000.000,,,,57488000.000,,,,64002000.000,,,,70276000.000,,,,95750000.000,,
DeferredTaxAssetsLiabilitiesNet,,,22942000.000,,,,29018000.000,,,,13823000.000,,,,19574000.000,,,,21238000.000,,,,47598000.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,,,,,,,47598000.000,47798000.000,47761000.000
DeferredTaxAssetsNet,,,48465000.000,,,,64806000.000,,,,48776000.000,,,,51924000.000,,,,56394000.000,,,,80605000.000,,
DeferredTaxAssetsNetNoncurrent,27530000.000,26054000.000,25032000.000,23398000.000,23054000.000,26864000.000,22856000.000,18158000.000,18273000.000,20406000.000,11132000.000,9703000.000,12361000.000,9765000.000,13061000.000,4927000.000,4285000.000,9499000.000,15196000.000,8226000.000,23501000.000,22109000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,9373000.000,,,,22120000.000,,,,21529000.000,,,,18618000.000,,,,17650000.000,,,,16122000.000,,
DeferredTaxAssetsOther,,,5988000.000,,,,14183000.000,,,,7093000.000,,,,4212000.000,,,,5613000.000,,,,7728000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,3629000.000,,,,2155000.000,,,,2837000.000,,,,3249000.000,,,,3348000.000,,
