,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,2310000.000,2674000.000,2334000.000,3092000.000,4711000.000,5592000.000,5219000.000,4826000.000,3015000.000,2143000.000,2332000.000,2371000.000,2332000.000,2516000.000,1880000.000,1816000.000,4012000.000,1486000.000,1145000.000,1119000.000,1922000.000,2955000.000,1888000.000
AccountsReceivableNet,904000.000,1197000.000,1354000.000,2135000.000,2115000.000,3180000.000,4516000.000,3998000.000,2991000.000,3131000.000,2988000.000,2711000.000,2545000.000,2678000.000,2496000.000,1265000.000,1329000.000,1664000.000,1212000.000,1218000.000,1282000.000,1269000.000,912000.000
AdditionalPaidInCapital,40858000.000,53375000.000,70352000.000,92122000.000,94259000.000,95567000.000,96298000.000,96314000.000,96253000.000,96261000.000,96269000.000,96275000.000,96279000.000,96279000.000,96279000.000,95726000.000,95726000.000,96684000.000,96482000.000,96480000.000,96270000.000,96032000.000,95829000.000
AdvanceRent,,,,,,,,555000.000,379000.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,217000.000,,223000.000,153000.000,296000.000,326000.000,,,,,,,,,,,,,,,,38000.000,72000.000
AreaOfRealEstateProperty,,,,,99979.000,,,,,,,,,,,,,,,,,,
Assets,120642000.000,170570000.000,218474000.000,277402000.000,272330000.000,301459000.000,273357000.000,269492000.000,234406000.000,212957000.000,192290000.000,189508000.000,185295000.000,177491000.000,141734000.000,139477000.000,138036000.000,101634000.000,124643000.000,121307000.000,125879000.000,131497000.000,134695000.000
AssetsHeldForSaleAtCarryingValue,,,,,,25771000.000,1223000.000,20200000.000,40800000.000,20890000.000,0.000,,,,,,,,,,,,
AssetsHeldForSaleLongLived,3194000.000,,4044000.000,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,43739000.000,43905000.000,9896000.000,9752000.000,0.000,0.000,24157000.000,11697000.000
