,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccrualForEnvironmentalLossContingenciesPeriodIncreaseDecrease,,,,,,5000000.000,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,5400000.000,,,,500000.000,,,,500000.000,,,,300000.000,,,,300000.000,,,,300000.000,,,,400000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1100000.000,300000.000,,500000.000,500000.000,500000.000,-1000000.000,800000.000,300000.000,0.000,,200000.000,200000.000,200000.000,-400000.000,200000.000,100000.000,100000.000,,600000.000,400000.000,400000.000,-1000000.000,200000.000,100000.000
CapitalExpendituresIncurredButNotYetPaid,25200000.000,29900000.000,49200000.000,80200000.000,44700000.000,69800000.000,60200000.000,66600000.000,41400000.000,40700000.000,39800000.000,84600000.000,40000000.000,64800000.000,74400000.000,91000000.000,66500000.000,75000000.000,86300000.000,61200000.000,73300000.000,68900000.000,90400000.000,87600000.000,92900000.000,77200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-66600000.000,,,,,,,,,,,,,,,,-48200000.000,,,,-27600000.000,,,,46900000.000,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,,,,,,,,,,0.110
ComprehensiveIncomeNetOfTax,,,,,54000000.000,25300000.000,51500000.000,41400000.000,23000000.000,58300000.000,73900000.000,75300000.000,49200000.000,50000000.000,11400000.000,18400000.000,2800000.000,88200000.000,55000000.000,37000000.000,76400000.000,35100000.000,69900000.000,17900000.000,80900000.000,126700000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,43100000.000,8600000.000,,,,,,,,,,,,,,,,,,,,,,,
CostOfGoodsSold,248600000.000,266700000.000,265300000.000,269700000.000,293700000.000,293700000.000,292400000.000,291700000.000,304500000.000,305800000.000,300200000.000,313700000.000,332500000.000,341000000.000,329900000.000,343300000.000,330000000.000,336600000.000,324700000.000,337100000.000,354700000.000,372300000.000,364800000.000,347900000.000,344700000.000,351400000.000
DeferredIncomeTaxExpenseBenefit,9300000.000,,,,12000000.000,,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,19300000.000,,,,11300000.000,,,,13100000.000,,,,-5100000.000,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,5700000.000,,,,,,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,14100000.000,13800000.000,13700000.000,13700000.000,14000000.000,14300000.000,14700000.000,14200000.000,14300000.000,13800000.000,14700000.000,16500000.000,17100000.000,17700000.000,17800000.000,18600000.000,18300000.000,18900000.000,19300000.000,19900000.000,22200000.000,23300000.000,23500000.000,24300000.000,24400000.000,25100000.000
EarningsPerShareBasic,0.270,0.380,0.330,0.390,0.400,0.480,0.400,0.360,0.430,0.490,0.490,0.470,0.510,0.520,0.580,0.550,0.710,0.640,0.560,0.570,0.600,,,,,
EarningsPerShareDiluted,0.260,0.370,0.320,0.400,0.390,0.470,0.390,0.360,0.430,0.480,0.480,0.450,0.500,0.510,0.570,0.540,0.700,0.630,0.550,0.560,0.590,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,5300000.000,,,,,,,,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,800000.000,,,,-1300000.000,,,,-200000.000,,,,-3300000.000,,,,1200000.000,,,,400000.000,
EffectiveIncomeTaxRateContinuingOperations,,0.200,0.274,,0.320,0.320,0.320,,0.292,0.300,0.279,,0.313,0.313,0.277,,0.160,0.306,0.282,,0.290,0.305,,,0.244,0.267
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,,,,,,,,0.010,,,,,,,,,,,,,,,,,
EnvironmentalCostsRecognizedCapitalizedInPeriod,,,,,,,,,,800000.000,1300000.000,,1100000.000,1100000.000,2400000.000,2700000.000,900000.000,1800000.000,1800000.000,2600000.000,1900000.000,2900000.000,4800000.000,,,
EnvironmentalExitCostsAnticipatedCost,,,,,,,,,,,,,,,,,3100000.000,3700000.000,3100000.000,800000.000,2300000.000,2600000.000,2600000.000,2600000.000,2400000.000,2500000.000
EnvironmentalRemediationExpense,,2500000.000,2700000.000,,2800000.000,3700000.000,3400000.000,-4900000.000,3300000.000,3300000.000,3400000.000,,3500000.000,3700000.000,3400000.000,-4600000.000,,6000000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2000000.000,,,,4700000.000,,,,3700000.000,,,,3500000.000,,,,8500000.000,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,4900000.000,,,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,-1000000.000,,,,,,,,,,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
GrossProfit,83000000.000,87000000.000,86500000.000,85600000.000,106400000.000,105500000.000,99200000.000,95600000.000,112000000.000,116800000.000,112100000.000,113100000.000,129200000.000,129100000.000,122000000.000,128500000.000,141800000.000,139100000.000,124100000.000,127800000.000,143000000.000,150300000.000,135700000.000,135600000.000,134100000.000,139900000.000
