,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,13182.000,118611.000,271837.000,29389.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,5250399.000,5258287.000,4169271.000,,,,,,,,,,,,
AccountsPayableCurrent,256485.000,0.000,0.000,0.000,3000.000,3000.000,3000.000,3000.000,,,,6195424.000,3096831.000,4388130.000,1902081.000,1923404.000,767387.000,1020723.000,1941427.000,,,,
AccountsPayableInterestBearingInterestRate,,,,,,,,,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,,,,
AccountsPayableTradeCurrent,,,,,,,,,5250399.000,5258287.000,4169271.000,7023958.000,3947493.000,5295899.000,2736753.000,3114185.000,1955549.000,2206294.000,3122889.000,,,,
AccountsReceivableGrossCurrent,196485.000,0.000,0.000,,,,,,27740315.000,27602077.000,20134524.000,25573699.000,21804796.000,19783561.000,19123498.000,20231293.000,24927321.000,27625145.000,26236468.000,,,,
AccountsReceivableNet,,,,,,,,,,,,25573699.000,21804796.000,19783561.000,19123498.000,20231293.000,24927321.000,27625145.000,26236468.000,,,,
AccountsReceivableNetCurrent,,,,,,,,,27008840.000,26768591.000,19164901.000,24870297.000,21072973.000,19120955.000,18515769.000,19651268.000,24404534.000,27081604.000,25747607.000,,,,
AccruedEmployeeBenefitsCurrent,,,,,,,,,122097.000,125171.000,141820.000,161906.000,151833.000,153337.000,220776.000,245159.000,240287.000,222677.000,191786.000,,,,
AccruedLiabilitiesCurrent,,,,,,,,54684.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,108000.000,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,561073.000,561073.000,594930.000,561073.000,561073.000,561073.000,561073.000,561073.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,0.000,6108.000,7100.000,8092.000,9085.000,10077.000,-989900.000,-1039927.000,-1110152.000,-1208018.000,-1163598.000,-1128029.000,-1109115.000,-1119889.000,-1049042.000,1121053.000,1203822.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-1052144.000,-1200861.000,-1007199.000,-864766.000,-1359568.000,-1763479.000,-2150485.000,-2115049.000,-2545508.000,-2359430.000,-2161153.000,,,,
AdditionalPaidInCapital,6860256.000,8783858.000,9307760.000,8949971.000,8955311.000,9035690.000,10100395.000,10101933.000,14496411.000,15942270.000,15961744.000,15027915.000,15065784.000,15103653.000,15141522.000,15170976.000,15643102.000,15744883.000,15846664.000,132531.000,132531.000,296321.000,296321.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,703402.000,731823.000,662606.000,607729.000,580025.000,522787.000,543541.000,488861.000,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,731475.000,833486.000,969623.000,703402.000,731823.000,662606.000,607729.000,580025.000,522787.000,543541.000,488861.000,,,,
Assets,497115.000,173222.000,155021.000,240713.000,217182.000,265899.000,204292.000,363426.000,41219330.000,40881307.000,33510306.000,42251766.000,34329589.000,32993370.000,29105733.000,33362460.000,36784169.000,39996860.000,39204996.000,36413.000,244619.000,317199.000,302714.000
AssetsCurrent,296604.000,44913.000,35845.000,23962.000,8923.000,66132.000,13018.000,123413.000,35974537.000,35890245.000,28061205.000,36739795.000,29246241.000,28373356.000,24696656.000,29005105.000,32835134.000,36040998.000,35185061.000,5032.000,214818.000,288979.000,276053.000
AssetsNoncurrent,,,,,,,,,5244793.000,4991062.000,5449101.000,5511971.000,5083348.000,4620014.000,4409077.000,4357355.000,3949035.000,3955862.000,4019935.000,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,247805.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,3987.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,243818.000,,,,,,,,,,,,,
BridgeLoan,,,,,,75000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,114000.000,114000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,4000.000,4000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,,47000.000,47000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,9000.000,9000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,412000.000,412000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNetTangibleAssets,,,,,18000.000,18000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,365000.000,365000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,14000.000,14000.000,,,,,,,,,,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,,,,,,,,,,,,,,,,,,,1.000,1.000,,
CashAndCashEquivalentsAtCarryingValue,191397.000,33189.000,35845.000,23962.000,8923.000,66132.000,13018.000,117285.000,7205827.000,6899738.000,7546870.000,10730743.000,6981764.000,7999111.000,5060745.000,8075078.000,7204670.000,7577606.000,7866380.000,32.000,9818.000,15646.000,884.000
CashFDICInsuredAmount,,,,,,,250000.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.100,0.100,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,500000000.000,500000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000
CommonStockSharesIssued,70005531.000,53080493.000,53220054.000,53280493.000,133260493.000,136964656.000,207664055.000,2061637.000,9961637.000,9811632.000,7671632.000,7671632.000,7671632.000,7671632.000,7671632.000,7671632.000,8791632.000,8791632.000,8791632.000,5804317.000,5804317.000,10748884.000,10748884.000
CommonStockSharesOutstanding,9837500.000,53080493.000,53220054.000,53280493.000,133260493.000,136964656.000,207664055.000,2061637.000,9961637.000,9811632.000,7671632.000,7671632.000,7671632.000,7671632.000,7671632.000,7671632.000,8791632.000,8791632.000,8791632.000,5804317.000,5804317.000,10748884.000,10748884.000
CommonStockValue,57435.000,60731.000,53080.000,53280.000,133260.000,136964.000,207663.000,206125.000,996164.000,9812.000,7672.000,7672.000,7672.000,7672.000,7672.000,7672.000,8792.000,8792.000,8792.000,5804.000,5804.000,10749.000,10749.000
ConvertibleNotesPayableCurrent,413028.000,260000.000,321231.000,736885.000,760640.000,942172.000,497157.000,889545.000,,,,,,,,,,,,,250000.000,350000.000,350000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,8000000.000,,,,,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,,,,,,,0.120,0.120,0.120,0.120
DebtInstrumentUnamortizedDiscountPremiumNet,,,28769.000,40115.000,91209.000,39677.000,24895.000,22507.000,,,,,,,,,,,,,,,
DeferredCompensationPlanAssets,,,,,,,,,,216811.000,145335.000,,,,,,,,,,,,
DeferredCostsAndOtherAssets,,,,,,,,,50000.000,,,,,,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,122500.000,100000.000,92500.000,85000.000,77500.000,70000.000,62500.000,55000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,1662069.000,1571487.000,1454463.000,1247501.000,1168828.000,1115839.000,1000609.000,984394.000,1014337.000,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,276630.000,282600.000,282600.000,246060.000,229020.000,230400.000,210300.000,219180.000,229710.000,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,1385439.000,1288887.000,1171863.000,1001441.000,939808.000,885439.000,790309.000,765214.000,784627.000,,,,
DeferredTaxAssetsNet,,,,,,,,,1707627.000,1349971.000,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,,,,,,,,,718767.000,268440.000,276630.000,282600.000,282600.000,246060.000,229020.000,230400.000,210300.000,219180.000,229710.000,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,988860.000,1081531.000,1385439.000,1288887.000,1171863.000,1001441.000,939808.000,885383.000,790309.000,765214.000,784627.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,1326435.000,1303475.000,1175317.000,993899.000,910630.000,875244.000,782936.000,766583.000,816640.000,,,,
DepositsAssets,,,,,,,,,7137539.000,,,,,,,,,,,,,,
DepositsAssetsNoncurrent,,,,1957.000,1957.000,1957.000,1957.000,1957.000,,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,1914672.000,172840.000,46100.000,55803.000,62931.000,30749.000,67613.000,5193.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,3912.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,,3312.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNet,,,,,,,,,,195949.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,,,,,675.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,,,,,,64999.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,,,35000.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,,,,,,150000.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,,,,,,,12869.000,,,,,,,,,,,,,
DueToAffiliateCurrent,,,,,,,,,,,,,,,,,,,,1804.000,8580.000,6775.000,7864.000
