,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalOther,,,100000.000,0.000,0.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,11974000.000,,,,28563000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,900000.000,100000.000,0.000,,265000.000,,,,,,
AmortizationOfDeferredCharges,,,36000.000,,,,226000.000,,,,-255000.000,,,,-446000.000,,
AmortizationOfIntangibleAssets,2434000.000,2458000.000,2320000.000,2302000.000,2385000.000,2282000.000,2151000.000,1936000.000,1956000.000,1914000.000,1955000.000,1919000.000,1912000.000,1444000.000,1379000.000,4305000.000,4220000.000
AssetImpairmentCharges,,,,3300000.000,,,,0.000,0.000,,0.000,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,1054000.000,,,,1309000.000,,,,4209000.000,,
CapitalLeaseObligationsIncurred,,,913000.000,,,,2876000.000,,,,2128000.000,,,,4639000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4340000.000,,,,11974000.000,,,,-16002000.000,,,,-2161000.000,,
ComprehensiveIncomeNetOfTax,-7646000.000,-6865000.000,1148000.000,-8891000.000,-1892000.000,-946000.000,-2843000.000,-704000.000,1012000.000,103000.000,-940000.000,-3112000.000,-7570000.000,-5598000.000,-11690000.000,-3679000.000,-266000.000
CostOfServices,19302000.000,19560000.000,20401000.000,20371000.000,21933000.000,23674000.000,22554000.000,21610000.000,21603000.000,24196000.000,23441000.000,23232000.000,24491000.000,26303000.000,24892000.000,28508000.000,30859000.000
CostsAndExpenses,64263000.000,64135000.000,61208000.000,66249000.000,65609000.000,69928000.000,68188000.000,68918000.000,70743000.000,75918000.000,77203000.000,82264000.000,88140000.000,96324000.000,96519000.000,94232000.000,90162000.000
