,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30
AccountsPayableCurrent,6953702.000,6484748.000,7684739.000,6658848.000,7371543.000,8134747.000,6081691.000,6581059.000
AccountsReceivableNetCurrent,16747749.000,16134931.000,17373121.000,15273701.000,17782160.000,20895152.000,19094589.000,15309966.000
AccruedLiabilitiesCurrent,2245854.000,2765020.000,2357929.000,2701824.000,2625231.000,3991571.000,2780051.000,3050415.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,27843864.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,225015.000,211719.000,190873.000,190907.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2882580.000,-3159968.000,-7718883.000,-7609315.000,-8044714.000,-7768315.000,-7613536.000,-7758740.000
AdditionalPaidInCapital,3809401.000,3989227.000,4058735.000,4500136.000,4582952.000,4736738.000,4899188.000,5032209.000
AllowanceForDoubtfulAccountsReceivableCurrent,502000.000,498000.000,491000.000,452000.000,393000.000,232000.000,288102.000,287351.000
Assets,109126485.000,112323824.000,115509215.000,113855827.000,112778587.000,117040056.000,116255181.000,117571055.000
AssetsCurrent,65845044.000,68979333.000,72435534.000,70970046.000,70214787.000,74689557.000,73142575.000,74789703.000
Cash,,,,,8255107.000,9847228.000,11237309.000,
CashAndCashEquivalentsAtCarryingValue,29721241.000,32674159.000,34581394.000,33718966.000,31173910.000,31842244.000,33305908.000,39398603.000
CashAndCashEquivalentsFairValueDisclosure,,,,,31173910.000,31842244.000,,39398603.000
CashSurrenderValueFairValueDisclosure,,,,,1147287.000,1350158.000,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,1.000,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000
CommonStockSharesIssued,15928679.000,15928679.000,15928679.000,15928679.000,15928679.000,15928679.000,15928679.000,15928679.000
CommonStockValue,1592868.000,1592868.000,1592868.000,1592868.000,1592868.000,1592868.000,1592868.000,1592868.000
CustomerAdvancesCurrent,1281454.000,3357674.000,3232600.000,2196911.000,1441639.000,1188423.000,1397553.000,3217088.000
DebtCurrent,779635.000,639950.000,657216.000,366232.000,569963.000,379592.000,369622.000,365522.000
DeferredTaxAssetsGross,,,,,,,4969298.000,
DeferredTaxAssetsHedgingTransactions,,,,,,,111191.000,
DeferredTaxAssetsInventory,,,,,,,155301.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-2117758.000,
DeferredTaxAssetsNetCurrent,84920.000,85342.000,186329.000,186742.000,186111.000,167399.000,1043.000,1214.000
DeferredTaxAssetsOther,,,,,,,434910.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,,34131.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,3577115.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,656650.000,
DeferredTaxLiabilities,,,,,,,7087056.000,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,318222.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,4106338.000,
DeferredTaxLiabilitiesNoncurrent,2728515.000,2716481.000,1522451.000,1322781.000,1314255.000,1322075.000,2118801.000,2118355.000
