,2011-06-30,2011-09-30,2012-03-31,2013-03-31,2013-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,,,,,,,,,218924.000
AmortizationOfFinancingCostsAndDiscounts,,,,9364.000,,26295.000,,,,25966.000,,,,25301.000
AssetImpairmentCharges,2558180.000,0.000,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,0.070,,,,,,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,2309000.000,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,271000.000,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,8399000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-49805.000,,,30155.000,,,,4909.000,,,,-40793.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,9424.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,188281.000
CostOfGoodsSold,1400437.000,1301772.000,1508076.000,5347870.000,4519170.000,5228804.000,5741309.000,5946638.000,4765976.000,4401149.000,4733200.000,4643340.000,3701910.000,1460212.000
CurrentIncomeTaxExpenseBenefit,-37150.000,24380.000,-42714.000,37100.000,-37500.000,,,,,,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,,,,,,,,5153584.000
Depreciation,15848.000,15816.000,5585.000,23448.000,9681.000,9538.000,4353.000,4530.000,9361.000,2961.000,2086.000,5230.000,14347.000,7538.000
DepreciationAndAmortization,,,5585.000,23448.000,,9538.000,,,,2961.000,,,,7538.000
DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalBeforeIncomeTax,,,,,,,,,,,,,,-217894.000
EarlyRepaymentOfSeniorDebt,,,,,,,,,,,,,,900000.000
EarningsPerShareBasic,-0.890,0.030,0.020,0.010,-0.010,0.000,,,,,,,,-0.270
EarningsPerShareBasicAndDiluted,,,,,,,0.000,-0.010,,0.000,0.000,0.470,,
EarningsPerShareDiluted,-0.890,0.010,0.010,0.000,-0.010,0.000,,,,,,,,-0.270
