,2017-03-31,2017-06-30
AdditionalPaidInCapital,3324.000,67003.000
AssetsCurrent,18492.000,102458.000
CashAndCashEquivalentsAtCarryingValue,12489.000,58079.000
CashFDICInsuredAmount,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,99900000000.000,999000000.000
CommonStockSharesIssued,99900000000.000,999000000.000
CommonStockSharesOutstanding,99900000000.000,999000000.000
CommonStockValue,9990.000,9990.000
LiabilitiesAndStockholdersEquity,18492.000,102458.000
LiabilitiesCurrent,7000.000,27000.000
LoansPayableCurrent,7000.000,27000.000
RetainedEarningsAccumulatedDeficit,-1822.000,-1535.000
ShortTermInvestments,6003.000,44379.000
StockholdersEquity,11492.000,75458.000
