,2011-01-02,2012-01-01,2012-12-30,2013-12-29,2014-12-28,2016-01-03,2017-01-01
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,46880000.000,,46215000.000,55592000.000,61481000.000,56110000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,-2415000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,2261000.000,,,-81077000.000,-574000.000,
AdvertisingExpense,,3900000.000,9200000.000,11800000.000,11900000.000,,
AllocatedShareBasedCompensationExpense,,46736000.000,42439000.000,45678000.000,55592000.000,58960000.000,61499000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,-8568000.000,,,
AmortizationOfDebtDiscountPremium,,28627000.000,38177000.000,,,,
AmortizationOfFinancingCosts,,5126000.000,3845000.000,,,,
AmortizationOfIntangibleAssets,,21669000.000,9114000.000,700000.000,600000.000,5100000.000,13000000.000
AssetImpairmentCharges,,16053000.000,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,251032000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,12000000.000,
CapitalExpendituresIncurredButNotYetPaid,,10888000.000,6408000.000,5288000.000,11461000.000,28950000.000,43817000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,52514000.000,-268131000.000,305024000.000,193664000.000,-1647000.000,-529219000.000
CashDivestedFromDeconsolidation,,0.000,0.000,,,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,0.000,0.000,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,0.000,0.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,0.000,0.000,,,,
ComprehensiveIncomeNetOfTax,,-598959000.000,-361683000.000,93796000.000,236757000.000,-181587000.000,-470279000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,62043000.000,-62799000.000,-112417000.000,-72780000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,31753000.000,173958000.000,-294004000.000,-543059000.000
ConversionOfStockAmountConverted1,,,,,188263000.000,0.000,0.000
CostOfRevenue,,2084290000.000,2171103000.000,2016131000.000,2402138000.000,1331827000.000,2369596000.000
CurrentFederalTaxExpenseBenefit,,3105000.000,0.000,5068000.000,-141000.000,43676000.000,6843000.000
CurrentForeignTaxExpenseBenefit,,19003000.000,28183000.000,-14043000.000,16571000.000,2009000.000,19073000.000
CurrentIncomeTaxExpenseBenefit,,22425000.000,28988000.000,-11389000.000,12876000.000,67828000.000,16662000.000
CurrentStateAndLocalTaxExpenseBenefit,,317000.000,805000.000,-2414000.000,-3554000.000,22143000.000,-9254000.000
DeconsolidationGainOrLossAmount,,0.000,0.000,,,,
DeferredFederalIncomeTaxExpenseBenefit,,0.000,0.000,0.000,-2797000.000,-1278000.000,-3286000.000
DeferredForeignIncomeTaxExpenseBenefit,,-326000.000,-7146000.000,-516000.000,-1309000.000,144000.000,762000.000
DeferredIncomeTaxExpenseBenefit,,-326000.000,-7146000.000,-516000.000,-4116000.000,-1134000.000,-9343000.000
DeferredIncomeTaxesAndTaxCredits,,1370000.000,-4332000.000,1138000.000,21656000.000,63672000.000,-6611000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,0.000,0.000,-10000.000,0.000,-6819000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,700000.000,,,,
Depreciation,,106632000.000,108656000.000,,,,
DepreciationDepletionAndAmortization,,,,98191000.000,108795000.000,138007000.000,174209000.000
DerivativeCashReceivedOnHedge,,,,,68842000.000,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,-394000.000,-383000.000,-4744000.000,-7365000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,-168000.000,-255000.000,12129000.000,2626000.000
DerivativeInstrumentsLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,,,-3029000.000,-704000.000,1925000.000,1069000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,0.000,,,,,
EarningsPerShareBasic,,-6.180,-3.010,0.790,1.910,-1.390,-3.410
EarningsPerShareDiluted,,-6.180,-3.010,0.700,1.550,-1.390,-3.410
EffectOfExchangeRateOnCashAndCashEquivalents,,-4792000.000,-1259000.000,1705000.000,-4023000.000,-4782000.000,735000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EquityMethodInvestmentDividendsOrDistributions,,,,,,,6949000.000
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,,,,,,457392000.000,38716000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,38770000.000,30432000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,480106000.000,61197000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,2379000.000,39375000.000,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,2379000.000,39375000.000,2810000.000
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,4848000.000,,,,,
FutureAmortizationExpenseAfterYearFive,,0.000,,,,,
FutureAmortizationExpenseYearFive,,138000.000,,,,,
FutureAmortizationExpenseYearFour,,167000.000,,,,,
FutureAmortizationExpenseYearOne,,4104000.000,,,,,
FutureAmortizationExpenseYearThree,,167000.000,,,,,
FutureAmortizationExpenseYearTwo,,272000.000,,,,,
