,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccruedInvestmentIncomeReceivable,26486000.000,25858000.000,25880000.000,26782000.000,29605000.000,27233000.000,30188000.000,25332000.000,29490000.000,26182000.000,19965000.000,17493000.000,12106000.000,9685000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,56500000.000,,,,54700000.000,,,,54700000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,84333000.000,13608000.000,-4603000.000,-15528000.000,-28647000.000,-27606000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,-4813000.000,-3370000.000,-4364000.000,-3979000.000,-3551000.000,-3134000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,-1143000.000,-1178000.000,1282000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,43080000.000,55744000.000,48974000.000,62244000.000,73369000.000,75866000.000,96125000.000,83406000.000,78377000.000,9060000.000,-7685000.000,-19507000.000,-32198000.000,-30740000.000
AdditionalPaidInCapitalCommonStock,765407000.000,768441000.000,770784000.000,772938000.000,774963000.000,775542000.000,777864000.000,780097000.000,812156000.000,812547000.000,814927000.000,815119000.000,814899000.000,815096000.000
Assets,4130518000.000,4214092000.000,4347394000.000,4442195000.000,4455550000.000,4483642000.000,4664169000.000,4749014000.000,6388631000.000,5667937000.000,4632560000.000,3955545000.000,3718613000.000,3451555000.000
AvailableForSaleSecurities,2478827000.000,2545707000.000,2565238000.000,2543019000.000,2566185000.000,2496367000.000,2570864000.000,2496719000.000,2579602000.000,2440324000.000,1987929000.000,1755222000.000,1516608000.000,1451942000.000
AvailableForSaleSecuritiesAmortizedCost,,2451800000.000,2475346000.000,2428146000.000,2429833000.000,2351542000.000,2387642000.000,2344283000.000,2434587000.000,2373171000.000,1941547000.000,1717267000.000,1490565000.000,1426665000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,476010000.000,594620000.000,444971000.000,394791000.000,311659000.000,142423000.000,344728000.000,507015000.000,991354000.000,805894000.000,797742000.000,772264000.000,415900000.000
