,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,12199000.000,13236000.000,10133000.000,17322000.000,17408000.000,16342000.000,10690000.000,19826000.000,15383000.000,18721000.000,12894000.000,13441000.000,16580000.000,9282000.000,13461000.000
AccountsReceivableNetCurrent,29691000.000,34003000.000,27368000.000,37288000.000,37032000.000,41927000.000,37936000.000,40515000.000,27228000.000,41407000.000,34729000.000,37128000.000,25963000.000,34016000.000,23693000.000
AccruedLiabilitiesCurrent,19702000.000,20740000.000,26116000.000,22204000.000,21540000.000,23375000.000,19600000.000,16605000.000,16470000.000,20259000.000,20622000.000,18641000.000,26828000.000,27823000.000,25473000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,3372000.000,5749000.000,3080000.000,3607000.000,3650000.000,4666000.000,4771000.000,3626000.000,3593000.000,3117000.000,3757000.000
AccruedRoyaltiesCurrent,,,,,6922000.000,5453000.000,6203000.000,7438000.000,3829000.000,6218000.000,3587000.000,8245000.000,14683000.000,18167000.000,9118000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,45125000.000,46609000.000,46702000.000,48251000.000,48670000.000,50293000.000,42347000.000,43836000.000,45290000.000,46754000.000,40218000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,168000.000,-168000.000,-124000.000,113000.000,-38000.000,115000.000,183000.000,27000.000,-221000.000,-128000.000,-110000.000,-141000.000,-189000.000,-171000.000,-328000.000
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,5400000.000,600000.000,600000.000,600000.000,600000.000,,,,,,
AdditionalPaidInCapitalCommonStock,497027000.000,502552000.000,505191000.000,511276000.000,513515000.000,517673000.000,511522000.000,520618000.000,529136000.000,534064000.000,536935000.000,543377000.000,545857000.000,550421000.000,552324000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1637000.000,1516000.000,1382000.000,1362000.000,1186000.000,1224000.000,1263000.000,1234000.000,1171000.000,1548000.000,531000.000,362000.000,468000.000,544000.000,644000.000
AllowanceForNotesAndLoansReceivableNoncurrent,,,,,,,,,,,,2000000.000,,,
Assets,271286000.000,275637000.000,266073000.000,270017000.000,267753000.000,267989000.000,226742000.000,240229000.000,242722000.000,258221000.000,252139000.000,251816000.000,266225000.000,271729000.000,305288000.000
AssetsCurrent,212093000.000,209862000.000,208665000.000,209463000.000,207959000.000,211817000.000,165617000.000,178939000.000,182814000.000,198336000.000,192603000.000,196935000.000,196794000.000,206570000.000,214181000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,755000.000,698000.000,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,,,45000.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,10429000.000,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,24969000.000,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,0.000,0.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,3646000.000,3646000.000,,,,,,,,,
