,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AssumedPremiumsEarned,,,,,,,,,,,,,385598000.000,350389000.000,354142000.000,359918000.000,382603000.000,468372000.000,456957000.000,461156000.000,456641000.000,464540000.000,471097000.000,482715000.000,498999000.000,520347000.000
AssumedPremiumsWritten,,632254000.000,133515000.000,,655688000.000,655600000.000,129166000.000,74770000.000,625101000.000,686890000.000,170451000.000,68636000.000,691405000.000,491833000.000,180511000.000,110312000.000,612765000.000,627657000.000,337861000.000,302346000.000,818957000.000,701587000.000,376736000.000,269014000.000,848682000.000,759610000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,3106000.000,3019000.000,,,,,,5861000.000,1319000.000,368000.000,0.000,0.000,0.000,0.000,0.000,51000.000,287000.000,0.000,-12000.000,0.000,0.000,0.000,1378000.000,,
BenefitsLossesAndExpenses,710961000.000,217184000.000,155360000.000,86348000.000,92575000.000,126349000.000,149784000.000,289135000.000,107837000.000,204436000.000,151904000.000,75267000.000,144077000.000,168952000.000,162364000.000,97820000.000,216724000.000,308413000.000,250536000.000,243053000.000,267195000.000,304116000.000,255721000.000,270417000.000,339458000.000,287331000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-25107000.000,,,,43998000.000,,,,10267000.000,,,,-80869000.000,,,,32034000.000,,,,-57736000.000,,,,32930000.000,
CededPremiumsEarned,,,,,,,,,,,,,113293000.000,104922000.000,113264000.000,122179000.000,108744000.000,110150000.000,120609000.000,127216000.000,136175000.000,151074000.000,167673000.000,173753000.000,191122000.000,194439000.000
CededPremiumsWritten,,213568000.000,36928000.000,,171576000.000,239706000.000,31324000.000,6328000.000,198605000.000,144114000.000,55408000.000,3338000.000,254913000.000,165133000.000,41279000.000,21011000.000,239543000.000,153320000.000,102822000.000,99442000.000,350458000.000,239212000.000,146002000.000,103592000.000,377954000.000,271670000.000
CombinedRatio,,,,,,,,,,,,,0.472,0.617,0.595,-1.182,0.559,0.752,0.642,-1.306,0.703,0.819,0.674,-1.471,0.884,0.713
CommonStockDividendsPerShareDeclared,0.260,0.260,0.260,0.260,0.270,0.270,0.270,0.270,0.280,,0.280,,0.290,,0.290,,0.300,0.300,0.300,0.300,0.310,0.310,0.310,0.310,0.320,0.320
ComprehensiveIncomeNetOfTax,-239261000.000,31700000.000,51074000.000,91189000.000,211407000.000,150563000.000,190946000.000,49855000.000,189177000.000,33148000.000,184992000.000,273816000.000,156430000.000,126303000.000,73321000.000,175949000.000,173364000.000,78480000.000,80391000.000,97649000.000,133147000.000,142593000.000,152704000.000,73543000.000,96456000.000,176957000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-85495000.000,21900000.000,5044000.000,25388000.000,53641000.000,33624000.000,51083000.000,9692000.000,38607000.000,14015000.000,44331000.000,54191000.000,42768000.000,36078000.000,30477000.000,44215000.000,39662000.000,12167000.000,31153000.000,28068000.000,44591000.000,30635000.000,35641000.000,16219000.000,34327000.000,37612000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-324756000.000,53600000.000,56118000.000,116577000.000,265048000.000,184187000.000,242029000.000,59547000.000,227784000.000,47163000.000,229323000.000,328007000.000,199198000.000,162381000.000,103798000.000,220164000.000,213026000.000,90647000.000,111544000.000,125717000.000,177738000.000,173228000.000,188345000.000,89762000.000,130783000.000,214569000.000
DeferredPolicyAcquisitionCostAmortizationExpense,32335000.000,13883000.000,26057000.000,25101000.000,24111000.000,25608000.000,24438000.000,39385000.000,25009000.000,31767000.000,37699000.000,31026000.000,33700000.000,33477000.000,37550000.000,39749000.000,43401000.000,61666000.000,78126000.000,55399000.000,65592000.000,69005000.000,80580000.000,74146000.000,83282000.000,88251000.000
DepreciationAmortizationAndAccretionNet,10523000.000,,,,13581000.000,,,,12989000.000,,,,8305000.000,,,,4813000.000,,,,8752000.000,,,,6390000.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,-8199000.000,-6596000.000,3663000.000,-2719000.000,8613000.000,6189000.000,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-4600000.000,-17819000.000,,-27684000.000,9208000.000,17973000.000,13833000.000,20703000.000,14899000.000,10210000.000,,,,,,,,,,,,,,,
DirectPremiumsEarned,,,,,,,,,,,,,14229000.000,14949000.000,18101000.000,18748000.000,22901000.000,21606000.000,26040000.000,27635000.000,33140000.000,37936000.000,43097000.000,42939000.000,58168000.000,56357000.000
DirectPremiumsWritten,,9309000.000,6423000.000,,8463000.000,11736000.000,7193000.000,8975000.000,10317000.000,16333000.000,12198000.000,15486000.000,13855000.000,19707000.000,20481000.000,22468000.000,30813000.000,34340000.000,31781000.000,33747000.000,43176000.000,57541000.000,53488000.000,54077000.000,73408000.000,67805000.000
DividendsPreferredStock,,8750000.000,8750000.000,,8750000.000,8750000.000,8750000.000,8645000.000,6275000.000,7483000.000,5595000.000,5595000.000,5595000.000,5596000.000,5595000.000,5595000.000,5595000.000,5596000.000,5595000.000,5595000.000,5595000.000,5596000.000,5595000.000,5595000.000,5595000.000,5596000.000
EarningsPerShareBasic,-4.690,0.480,0.960,1.410,3.930,2.780,3.670,1.020,4.320,0.610,4.090,6.120,3.610,3.000,1.720,4.440,4.180,1.600,1.680,1.900,2.970,3.230,3.580,1.720,2.260,4.250
EarningsPerShareDiluted,-4.690,0.480,0.950,1.420,3.880,2.750,3.620,0.980,4.230,0.600,4.010,6.030,3.560,2.950,1.700,4.390,4.140,1.590,1.660,1.890,2.950,3.220,3.560,1.700,2.250,4.240
EffectOfExchangeRateOnCashAndCashEquivalents,2274000.000,,,,992000.000,,,,3432000.000,,,,-529000.000,,,,-9142000.000,,,,5259000.000,,,,1602000.000,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,,5573000.000,-25612000.000,,29184000.000,-13076000.000,7939000.000,931000.000,13291000.000,-2259000.000,20169000.000,,,,,,,,,,,,,,,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,,91000.000,-46116000.000,,10513000.000,8019000.000,-4882000.000,-2758000.000,11893000.000,3392000.000,-625000.000,,,,,,,,,,,,,,,
FairValueAssetsMeasuredOnRecurringBasisGainLossIncludedInInvestmentIncome,,0.000,,,,,,,,,,,,,,,,,,,,,,,,
FairValueAssetsMeasuredOnRecurringBasisGainLossIncludedInOtherIncome,,3307000.000,48393000.000,,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,20203000.000,45684000.000,,21970000.000,46834000.000,30434000.000,18574000.000,10785000.000,31675000.000,5493000.000,-1388000.000,15001000.000,10391000.000,5785000.000,2813000.000,86159000.000,6681000.000,4355000.000,8247000.000,-525000.000,-48000.000,-10127000.000,24144000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,-6864000.000,-19860000.000,,13431000.000,91655000.000,11143000.000,2672000.000,424000.000,-50483000.000,,,0.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,-19414000.000,-66174000.000,,-40376000.000,-10365000.000,25354000.000,40053000.000,21873000.000,117902000.000,22829000.000,-64960000.000,24353000.000,20394000.000,14205000.000,22374000.000,18946000.000,30616000.000,12236000.000,18425000.000,,7500000.000,0.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,0.000,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,,,,,,,,,,,,,24644000.000,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,660000.000,-4521000.000,-2650000.000,-400000.000,-1460000.000,2410000.000,3001000.000,1272000.000,1756000.000,-1085000.000,488000.000,758000.000,-1061000.000,2392000.000,5036000.000,-107000.000,-3130000.000,-1740000.000,616000.000,1203000.000,-1692000.000,-690000.000,-5986000.000,-5420000.000,8165000.000,3109000.000
GainLossOnInvestments,-5214000.000,34979000.000,16983000.000,23920000.000,46113000.000,31003000.000,76258000.000,10617000.000,13850000.000,-69544000.000,28472000.000,62298000.000,14927000.000,27128000.000,-31097000.000,30475000.000,41749000.000,-26712000.000,-41138000.000,-42817000.000,61653000.000,69772000.000,59870000.000,-49967000.000,43373000.000,58113000.000
GeneralAndAdministrativeExpense,2064000.000,4011000.000,3582000.000,8607000.000,4811000.000,4067000.000,3850000.000,3964000.000,4529000.000,21588000.000,4307000.000,3198000.000,4545000.000,3954000.000,3905000.000,10583000.000,45598000.000,13032000.000,7502000.000,10982000.000,8225000.000,5752000.000,11537000.000,11888000.000,5286000.000,4636000.000
GrossInvestmentIncomeOperating,,,,,,,,,,,,,,,,,,,,,32749000.000,57783000.000,55513000.000,51102000.000,58017000.000,58031000.000
ImpairmentOfInvestments,,,498000.000,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,63738000.000,62587000.000,,263956000.000,184149000.000,240691000.000,59295000.000,235478000.000,48551000.000,239668000.000,317341000.000,199532000.000,162222000.000,104132000.000,220978000.000,165196000.000,89154000.000,107704000.000,134322000.000,180925000.000,179168000.000,186745000.000,83550000.000,132608000.000,218254000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,263956000.000,184149000.000,240691000.000,59295000.000,235478000.000,48551000.000,239668000.000,317341000.000,199532000.000,162222000.000,104132000.000,220978000.000,165196000.000,89154000.000,107704000.000,134322000.000,180925000.000,179168000.000,186745000.000,83550000.000,132608000.000,218254000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-323249000.000,65511000.000,64022000.000,119214000.000,263993000.000,183251000.000,240547000.000,58871000.000,235356000.000,48304000.000,239445000.000,316241000.000,199366000.000,162426000.000,103887000.000,220577000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,-4.660,0.680,0.980,1.470,3.930,2.750,3.670,1.000,4.320,0.610,4.320,5.830,3.610,3.000,1.720,4.440,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,-4.660,0.680,0.970,1.480,3.880,2.720,3.620,0.960,4.230,0.600,4.230,5.760,3.560,2.950,1.700,4.390,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-1526000.000,-10094000.000,-965000.000,-3305000.000,-173000.000,1393000.000,-54000.000,1121000.000,0.000,0.000,-9779000.000,12201000.000,0.000,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.030,-0.200,-0.020,-0.060,-0.000,0.030,0.000,0.020,0.000,0.000,-0.230,0.290,0.000,0.000,0.000,0.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.030,-0.200,-0.020,-0.060,-0.000,0.030,0.000,0.020,0.000,0.000,-0.220,0.270,0.000,0.000,0.000,0.000,,,,,,,,,,
