,2011-07-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30
AmortizationOfFinancingCostsAndDiscounts,,,,,,0.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-492380.000,,,,135538.000,
CostOfGoodsSold,,3006545.000,3324997.000,4759507.000,4664173.000,48185.000,58107.000
DepreciationDepletionAndAmortization,,145173.000,,,,0.000,
EarningsPerShareBasicAndDiluted,15.290,-50.880,-69.120,-67.380,-208.060,-18.470,-22.550
GainLossOnSaleOfPropertyPlantEquipment,,-1462.000,,,,,
GeneralAndAdministrativeExpense,271591.000,454335.000,570621.000,489248.000,571879.000,367229.000,330259.000
GrossProfit,,-1064608.000,-1331293.000,-1411769.000,-1558414.000,1220.000,-36381.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,0.000,,,
ImpairmentOfOngoingProject,175743.000,,,,,,
IncreaseDecreaseInAccountsPayable,,473633.000,,,,-58002.000,
IncreaseDecreaseInAccountsReceivable,,580671.000,,,,-222002.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,-850.000,,,,,
IncreaseDecreaseInAccruedLiabilities,,4875.000,,,,99437.000,
IncreaseDecreaseInInventories,,-1324908.000,,,,-111204.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,75682.000,,,,-34262.000,
InterestExpense,0.000,31610.000,241945.000,136775.000,156630.000,164967.000,163496.000
InterestIncomeOperating,6265.000,863.000,103.000,104.000,289.000,64.000,1137.000
InterestPaid,,29979.000,,,,4869.000,
InterestPaidCapitalized,,,,,,0.000,
NetCashProvidedByUsedInFinancingActivities,,95183.000,,,,278500.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,95183.000,,,,278500.000,
NetCashProvidedByUsedInInvestingActivities,,-201869.000,,,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-201869.000,,,,0.000,
NetCashProvidedByUsedInOperatingActivities,,-385694.000,,,,-142962.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-385694.000,,,,-142962.000,
NetIncomeLoss,-504968.000,-1680118.000,-2288720.000,-2245745.000,-6914818.000,-616064.000,-752055.000
OperatingExpenses,512305.000,586156.000,715729.000,698031.000,5121574.000,454168.000,553647.000
OperatingIncomeLoss,-512305.000,-1650764.000,-2047022.000,-2109800.000,-6679988.000,-452948.000,-590028.000
OtherIncome,1072.000,1393.000,144.000,726.000,-78489.000,1787.000,332.000
OtherNoncashIncome,,124.000,,,,,
OtherNonoperatingIncomeExpense,7337.000,-29354.000,-241698.000,-135945.000,-234830.000,-163116.000,-162027.000
OtherOperatingActivitiesCashFlowStatement,,,,,,64199.000,
PaymentsForCapitalImprovements,,458192.000,,,,0.000,
PaymentsToAcquireRestrictedCertificatesOfDeposit,,0.000,,,,,
ProceedsFromLinesOfCredit,,248222.000,,,,0.000,
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,,,,,0.000,
ProceedsFromNotesPayable,,,,,,278500.000,
ProceedsFromOtherDeposits,,255923.000,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,400.000,,,,0.000,
ProfessionalFees,64971.000,131821.000,145108.000,208783.000,174320.000,86939.000,223388.000
RepaymentsOfLongTermDebt,,153039.000,,,,0.000,
Revenues,0.000,1941937.000,1993704.000,3347738.000,3105759.000,49405.000,21726.000
SalesRevenueNet,-1072.000,1940544.000,1993560.000,3347012.000,3184248.000,47618.000,21394.000
