,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccretionExpense,,,,,7900000.000,,,,400000.000,,
AdjustmentForAmortization,56600000.000,74600000.000,71800000.000,151300000.000,131900000.000,105800000.000,95200000.000,148200000.000,158400000.000,149600000.000,146300000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,1000000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationOtherLongtermIncentivePlansRequisiteServicePeriodRecognition,,,,,,,,,12200000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,8400000.000,,,,10300000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,6700000.000,,,,6200000.000,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,187200000.000,,,,45600000.000,,,,322100000.000,,
AmortizationOfFinancingCosts,,,,,,,,,1900000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,300000.000,200000.000,100000.000,-500000.000,100000.000,1800000.000,,,2200000.000,2000000.000,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,0.470,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,0.460,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,58300000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,1533000000.000,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,6000000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,221700000.000,,,,-40600000.000,,,,9400000.000,,
ComprehensiveIncomeNetOfTax,,,,,92300000.000,-121300000.000,112500000.000,127100000.000,-231300000.000,-557400000.000,193500000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,-700000.000,200000.000,-100000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,62700000.000,70700000.000,-6200000.000,57900000.000,92300000.000,-121300000.000,112500000.000,128100000.000,-232000000.000,-557200000.000,193400000.000
CostOfGoodsSold,455600000.000,613400000.000,603200000.000,892700000.000,904300000.000,754000000.000,724100000.000,1008000000.000,1086200000.000,1050000000.000,1082900000.000
CostsAndExpenses,765700000.000,963400000.000,941800000.000,1377300000.000,1407400000.000,1259000000.000,1196200000.000,1731500000.000,1937700000.000,2451900000.000,1857300000.000
DeferredIncomeTaxExpenseBenefit,-3200000.000,,,,-15900000.000,,,,-118000000.000,,
Depreciation,23000000.000,,,,20400000.000,,,,47400000.000,,
EarningsPerShareBasic,0.370,0.420,0.550,0.760,0.440,-0.490,0.610,0.210,-0.790,-4.270,0.500
EarningsPerShareDiluted,0.360,0.420,0.540,0.740,0.430,-0.490,0.600,0.220,-0.790,-4.270,0.490
EffectOfExchangeRateOnCashAndCashEquivalents,-2000000.000,,,,-2800000.000,,,,4900000.000,,
EffectiveIncomeTaxRateContinuingOperations,0.479,,,,0.436,,,,-0.375,,
EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwardsWeightedAveragePeriodOfRecognition,2.800,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,6700000.000,,,,6200000.000,,,,11900000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,6700000.000,,,,6200000.000,,,,11900000.000,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,13900000.000
GainLossOnInvestments,800000.000,,,,,,,,,,
GainLossOnSaleOfInvestments,800000.000,,,,,,,,,,
GeneralAndAdministrativeExpense,79300000.000,85400000.000,85200000.000,103200000.000,164400000.000,121800000.000,110100000.000,228500000.000,185800000.000,225800000.000,232100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,95600000.000,118600000.000,,97100000.000,-80900000.000,111700000.000,117200000.000,-75300000.000,-513200000.000,96900000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,86100000.000,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,-4500000.000,-600000.000,-600000.000,1200000.000,300000.000,,,,900000.000,,
IncomeTaxExpenseBenefit,41300000.000,43200000.000,50900000.000,61500000.000,42300000.000,-18700000.000,35000000.000,88200000.000,28200000.000,51400000.000,31400000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,,,,,11500000.000,,
IncomeTaxReconciliationDeductions,,,,,,,,,15000000.000,,
IncomeTaxReconciliationNondeductibleExpense,,,,,,,,,150300000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-42100000.000,,,,-241700000.000,,,,-123300000.000,,
IncreaseDecreaseInAccountsReceivable,-31100000.000,,,,-159700000.000,,,,-66700000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,40900000.000,,,,-37300000.000,,,,84300000.000,,
IncreaseDecreaseInDeferredRevenue,-1300000.000,,,,-2500000.000,,,,29100000.000,,
IncreaseDecreaseInInventories,-33000000.000,,,,-3300000.000,,,,122600000.000,,
IncreaseDecreaseInOtherOperatingAssets,10900000.000,,,,-3400000.000,,,,1500000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-13200000.000,,,,2900000.000,,,,-50100000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2000000.000,1900000.000,2000000.000,-3900000.000,1900000.000,,2000000.000,,,,1900000.000
InterestExpense,21800000.000,22900000.000,24400000.000,12700000.000,21700000.000,21000000.000,19400000.000,54600000.000,54500000.000,56100000.000,58100000.000
InvestmentIncomeInterest,800000.000,500000.000,300000.000,500000.000,400000.000,500000.000,400000.000,1200000.000,800000.000,1200000.000,1400000.000
MinorityInterestDecreaseFromRedemptions,,,,,-4300000.000,,,,3100000.000,,
NetCashProvidedByUsedInFinancingActivities,11200000.000,,,,266100000.000,,,,-42500000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11200000.000,,,,266100000.000,,,,-42500000.000,,
NetCashProvidedByUsedInInvestingActivities,-19500000.000,,,,-404300000.000,,,,-171600000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-19500000.000,,,,-404300000.000,,,,-171600000.000,,
NetCashProvidedByUsedInOperatingActivities,232000000.000,,,,100400000.000,,,,218600000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,232000000.000,,,,100400000.000,,,,218600000.000,,
NetIncomeLoss,45300000.000,52700000.000,68100000.000,94800000.000,54800000.000,-62200000.000,76700000.000,28000000.000,-102800000.000,-564800000.000,65600000.000
NetIncomeLossAttributableToNoncontrollingInterest,-500000.000,-300000.000,-400000.000,-600000.000,,,,,-700000.000,200000.000,-100000.000
NonoperatingIncomeExpense,-24700000.000,-22700000.000,-21200000.000,-11600000.000,-19800000.000,-177100000.000,22700000.000,98500000.000,-33100000.000,-51100000.000,-58800000.000
OperatingIncomeLoss,110800000.000,118300000.000,139800000.000,167300000.000,116900000.000,96200000.000,89000000.000,18700000.000,-42200000.000,-462100000.000,155700000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,26500000.000,18100000.000,-74500000.000,-35000000.000,37500000.000,-59100000.000,35800000.000,99100000.000,-128500000.000,7400000.000,127800000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,35800000.000,,-128500000.000,7400000.000,127800000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,17400000.000,18000000.000,-74300000.000,-35100000.000,37500000.000,-59100000.000,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-9100000.000,-100000.000,200000.000,700000.000,,,,,,,
OtherNoncashIncomeExpense,,,,,-100000.000,,,,-700000.000,,
OtherNonoperatingIncomeExpense,-3700000.000,-300000.000,2900000.000,600000.000,1500000.000,-156600000.000,41700000.000,151900000.000,20600000.000,3800000.000,-2100000.000
OtherPreferredStockDividendsAndAdjustments,13600000.000,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,10300000.000,,,,11400000.000,,,,21900000.000,,
PaymentsToAcquireAdditionalInterestInSubsidiaries,,,,,4000000.000,,,,9200000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,384100000.000,,,,141300000.000,,
PaymentsToAcquireIntangibleAssets,1000000.000,,,,1800000.000,,,,2200000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,19300000.000,,,,22800000.000,,,,29200000.000,,
PaymentsToMinorityShareholders,5500000.000,,,,,,,,,,
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,800000.000,,,,,,,,,,
ProceedsFromLinesOfCredit,,,,,375000000.000,,,,75000000.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,2500000.000,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,1900000.000,,,,1100000.000,,
ProceedsFromStockPlans,20300000.000,,,,3800000.000,,,,3200000.000,,
ProfitLoss,44800000.000,52400000.000,67700000.000,94200000.000,54800000.000,-62200000.000,76700000.000,29000000.000,-103500000.000,-564600000.000,65500000.000
ProvisionForDoubtfulAccounts,,,,,1600000.000,,,,3800000.000,,
RepaymentsOfDebt,,,,,60000000.000,,,,97100000.000,,
ResearchAndDevelopmentExpense,74300000.000,80500000.000,73400000.000,67200000.000,88500000.000,79700000.000,112500000.000,121100000.000,132100000.000,135600000.000,158800000.000
RestrictedStockExpense,8400000.000,,,,,,,,,,
RestructuringCharges,,,,,,,,,16400000.000,24700000.000,32200000.000
RestructuringReserveAccrualAdjustment,-1800000.000,,,,,,,,,,
RestructuringReservePeriodExpense,6800000.000,,,,,,,,,,
RestructuringReserveSettledWithCash,-3200000.000,,,,,,,,15500000.000,,
Revenues,,,,,1524300000.000,1355200000.000,1285200000.000,1750200000.000,1895500000.000,1989800000.000,2013000000.000
SalesRevenueGoodsNet,876500000.000,1081700000.000,1081600000.000,,1499500000.000,1317800000.000,1260700000.000,,1871300000.000,1928200000.000,1972000000.000
SalesRevenueNet,,,,,1524300000.000,1355200000.000,1285200000.000,1750200000.000,1895500000.000,1989800000.000,2013000000.000
SegmentReportingInformationRevenue,,1049900000.000,1053700000.000,,,,,,,,
SegmentReportingSegmentOperatingProfitLoss,261100000.000,,,,,,,,,,
