,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,412000.000,399000.000,354000.000,490000.000,446000.000,233000.000,558000.000,462000.000,588000.000,643000.000,642000.000,546000.000,535000.000,547000.000,560000.000,578000.000,596000.000,614000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,36000.000,,,,55000.000,,,
AccountsReceivableNet,2755000.000,2624000.000,759000.000,922000.000,714000.000,322000.000,208000.000,85000.000,178000.000,136000.000,,,,,,,,
AccountsReceivableNetNoncurrent,145000.000,81000.000,79000.000,59000.000,73000.000,73000.000,38000.000,13000.000,11000.000,17000.000,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,180000.000,8000.000,8000.000,80000.000,80000.000,8000.000,8000.000,8000.000,8000.000,8000.000
AccruedPayrollTaxesCurrent,593000.000,535000.000,266000.000,203000.000,18000.000,103000.000,98000.000,75000.000,119000.000,162000.000,194000.000,217000.000,204000.000,208000.000,211000.000,214000.000,217000.000,220000.000
AccruedProfessionalFeesCurrent,,,,,81000.000,194000.000,45000.000,95000.000,97000.000,89000.000,161000.000,219000.000,260000.000,299000.000,298000.000,310000.000,319000.000,330000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-3048000.000,-3161000.000,-2897000.000,-1251000.000,-808000.000,-724000.000,-443000.000,-454000.000,-463000.000,-472000.000,481000.000,-481000.000,-481000.000,-481000.000
AdditionalPaidInCapital,9248000.000,9322000.000,9408000.000,9547000.000,9574000.000,9577000.000,9579000.000,9581000.000,9585000.000,9585000.000,9595000.000,9599000.000,9605000.000,9613000.000,9619000.000,9627000.000,9634000.000,9641000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,313000.000,,,,404000.000,,,,404000.000,,,
Assets,12146000.000,10243000.000,9340000.000,7252000.000,5137000.000,4236000.000,3055000.000,2882000.000,2532000.000,2221000.000,550000.000,640000.000,439000.000,426000.000,375000.000,375000.000,222000.000,112000.000
AssetsCurrent,10913000.000,9150000.000,8333000.000,6368000.000,4426000.000,3638000.000,2710000.000,2630000.000,2338000.000,2109000.000,470000.000,571000.000,439000.000,375000.000,375000.000,375000.000,222000.000,112000.000
CapitalizedComputerSoftwareGross,,,,,618000.000,618000.000,580000.000,515000.000,231000.000,59000.000,59000.000,59000.000,59000.000,59000.000,59000.000,59000.000,59000.000,59000.000
Cash,,,,,,,,,,,,114000.000,4000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,3242000.000,978000.000,3096000.000,1358000.000,233000.000,108000.000,57000.000,22000.000,8000.000,-2000.000,1000.000,114000.000,4000.000,,,,,
CashEquivalentsAtCarryingValue,3242000.000,978000.000,3096000.000,1358000.000,233000.000,108000.000,57000.000,22000.000,8000.000,-2000.000,1000.000,114000.000,4000.000,,,,,
CertificatesOfDepositAtCarryingValue,,,,,,,,,,,200000.000,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,300000.000,,,,,,,,,,,
CommonStockNoParValue,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,528000.000,528000.000,553000.000,-553000.000,,-553000.000,-553000.000,-553000.000
CommonStockSharesAuthorized,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,31515000.000,31515000.000,42765000.000,42765000.000,44520000.000,44520000.000,44520000.000,44520000.000,44520000.000,44520000.000,44520000.000,64520000.000,64520000.000,64520000.000,64520000.000,64520000.000,64520000.000,64520000.000
CommonStockSharesOutstanding,31515000.000,31515000.000,42765000.000,42765000.000,44520000.000,44520000.000,44520000.000,44520000.000,44520000.000,44520000.000,44520000.000,64520000.000,64520000.000,64520000.000,64520000.000,64520000.000,64520000.000,64520000.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,,553000.000,,,
CommonStockValue,144135000.000,144135000.000,145380000.000,145380000.000,145512000.000,145512000.000,145512000.000,145512000.000,145512000.000,145512000.000,145512000.000,145735000.000,145735000.000,145735000.000,145735000.000,145735000.000,145735000.000,145735000.000
CommonStockholdersEquity,,,,,1600000.000,848000.000,,-3000000.000,-3400000.000,-3700000.000,,,,,,,,
DebtCurrent,,,,,,,,,,,,,4650000.000,4700000.000,,4500000.000,4700000.000,4700000.000
DebtDefaultShorttermDebtAmount,,,,,,,,,,4500000.000,,,,,,,,
DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,,,,,,,,,3000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000
DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,,,,,,,-406000.000,,,,36000.000,,,,-143000.000,,,
DeferredRevenue,,,,,,,118000.000,433000.000,274000.000,213000.000,213000.000,213000.000,213000.000,213000.000,213000.000,213000.000,213000.000,0.000
DeferredRevenueCurrent,98000.000,60000.000,320000.000,232000.000,122000.000,18000.000,118000.000,433000.000,274000.000,213000.000,213000.000,213000.000,213000.000,213000.000,213000.000,213000.000,213000.000,
DeferredTaxAssetsGross,,,,,,,27518000.000,,,,28404000.000,,,,28441000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,27435000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,845000.000,,,,852000.000,,,,863000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-27518000.000,,,,-28404000.000,,,,28441000.000,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,84000.000,104000.000,123000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,150000.000,21000.000,21000.000,21000.000,12000.000,48000.000,42000.000,37000.000,65000.000,58000.000,55000.000,47000.000,40000.000,33000.000
ExtendedProductWarrantyAccrual,,,,,140000.000,105000.000,117000.000,93000.000,111000.000,96000.000,74000.000,74000.000,74000.000,74000.000,74000.000,74000.000,74000.000,74000.000
FurnitureAndFixturesGross,,,,,98000.000,98000.000,87000.000,87000.000,86000.000,86000.000,86000.000,86000.000,86000.000,86000.000,86000.000,86000.000,86000.000,86000.000
InterestPayableCurrent,,,,,,,,,,,,,,,,,1523000.000,1543000.000
InterestPayableCurrentAndNoncurrent,,,,,,,,,,1380000.000,1401000.000,1420000.000,1441000.000,1461000.000,1482000.000,1502000.000,,
InventoryFinishedGoods,,,,,618000.000,587000.000,587000.000,553000.000,511000.000,472000.000,449000.000,449000.000,449000.000,449000.000,449000.000,449000.000,449000.000,449000.000
InventoryNet,4505000.000,5041000.000,4036000.000,3572000.000,3076000.000,2860000.000,2203000.000,2232000.000,2033000.000,1888000.000,427000.000,427000.000,368000.000,368000.000,368000.000,368000.000,222000.000,112000.000
InventoryRawMaterials,,,,,4303000.000,4237000.000,3988000.000,4012000.000,3224000.000,3144000.000,3098000.000,3098000.000,3098000.000,3098000.000,3098000.000,3098000.000,3098000.000,3098000.000
