,2011-12-31,2012-12-31,2013-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,25786000.000,29255000.000,29428000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,468000.000,127000.000,454000.000
AllocatedShareBasedCompensationExpense,25082000.000,29225000.000,29553000.000
AmortizationOfIntangibleAssets,6103000.000,6509000.000,6753000.000
AssetImpairmentCharges,,0.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,-1868000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-76159000.000,348000.000,-37627000.000
ComprehensiveIncomeNetOfTax,47810000.000,-26675000.000,-37547000.000
CostOfGoodsSold,574152000.000,591578000.000,635194000.000
CurrentFederalTaxExpenseBenefit,-7138000.000,1050000.000,-2529000.000
CurrentForeignTaxExpenseBenefit,278000.000,1652000.000,1307000.000
CurrentIncomeTaxExpenseBenefit,-3778000.000,2982000.000,-1048000.000
CurrentStateAndLocalTaxExpenseBenefit,3082000.000,280000.000,174000.000
DeferredFederalIncomeTaxExpenseBenefit,13974000.000,-12625000.000,-3907000.000
DeferredForeignIncomeTaxExpenseBenefit,407000.000,-220000.000,-346000.000
DeferredIncomeTaxExpenseBenefit,14600000.000,-8687000.000,-6010000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,219000.000,4158000.000,-1757000.000
DefinedContributionPlanCostRecognized,4953000.000,5214000.000,5708000.000
Depreciation,59919000.000,90046000.000,99759000.000
DepreciationDepletionAndAmortization,66022000.000,96555000.000,106512000.000
EarningsPerShareBasic,0.290,-0.160,-0.240
EarningsPerShareDiluted,0.280,-0.160,-0.240
EffectiveIncomeTaxRateContinuingOperations,0.184,-0.179,-0.157
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,-0.350,-0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.002,0.094,0.047
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.005,0.002,-0.013
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.026,0.061,0.024
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.004,-0.008,0.003
