,2011-09-29,2012-09-27,2013-09-26,2014-09-25
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,545000.000,-290000.000,-498000.000,-819000.000
AdjustmentsToAdditionalPaidInCapitalOther,,2434000.000,161000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,2153000.000,2823000.000,2738000.000,3322000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-622000.000,-371000.000,-703000.000,-508000.000
AdvertisingExpense,,7300000.000,8200000.000,8400000.000
AllocatedShareBasedCompensationExpense,,2800000.000,2700000.000,3300000.000
AmortizationOfDebtDiscountPremium,5088000.000,3895000.000,787000.000,364000.000
AmortizationOfFinancingCostsAndDiscounts,,12700000.000,,
AmortizationOfIntangibleAssets,,600000.000,425000.000,354000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1400000.000,1400000.000,481000.000
AssetImpairmentCharges,12555000.000,6257000.000,4681000.000,3971000.000
AssetRetirementObligationAccretionExpense,,1395000.000,1509000.000,1265000.000
AssetRetirementObligationLiabilitiesIncurred,,4000.000,40000.000,12000.000
AssetRetirementObligationLiabilitiesSettled,,-891000.000,-945000.000,-932000.000
CapitalExpendituresIncurredButNotYetPaid,12028000.000,13845000.000,17669000.000,11703000.000
CapitalLeaseObligationsIncurred,7557000.000,9822000.000,2296000.000,1699000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,13131000.000,-124593000.000,-32007000.000,24484000.000
ComprehensiveIncomeNetOfTax,,-2369000.000,-2619000.000,13490000.000
ConcentrationRiskPercentage1,,0.578,0.560,0.500
CostOfGoodsSoldOilAndGas,6102607000.000,6233638000.000,5822688000.000,5506919000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,1175630000.000,1199453000.000,1187870000.000,1208027000.000
CostsAndExpenses,8036352000.000,8169046000.000,7741989000.000,7440985000.000
CurrentFederalTaxExpenseBenefit,,-700000.000,-21000.000,-273000.000
CurrentIncomeTaxExpenseBenefit,,-491000.000,-104000.000,-317000.000
CurrentStateAndLocalTaxExpenseBenefit,,209000.000,-83000.000,-44000.000
DeferredFederalIncomeTaxExpenseBenefit,,-2564000.000,-5510000.000,5666000.000
DeferredIncomeTaxExpenseBenefit,22071000.000,-2516000.000,-5697000.000,6546000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,48000.000,-187000.000,880000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,2000000.000,2100000.000,2200000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,1.000,1.000,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,1.000
Depreciation,,,117200000.000,111800000.000
DepreciationAndAmortization,117025000.000,119672000.000,117724000.000,112240000.000
EarningsPerShareBasic,0.440,-0.110,-0.130,0.580
EarningsPerShareDiluted,0.440,-0.110,-0.130,0.570
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,1200000.000,1100000.000,1300000.000
ExciseAndSalesTaxes,,,,780300000.000
GainsLossesOnExtinguishmentOfDebt,-15000.000,-5532000.000,0.000,0.000
GeneralAndAdministrativeExpense,104178000.000,97244000.000,104711000.000,103912000.000
GoodwillAcquiredDuringPeriod,,,337000.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,14642000.000,-5554000.000,-8813000.000,19453000.000
IncomeTaxExpenseBenefit,4827000.000,-3007000.000,-5801000.000,6229000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,0.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,-396000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-1944000.000,-3085000.000,6808000.000
IncomeTaxReconciliationOtherAdjustments,,135000.000,72000.000,-82000.000
IncomeTaxReconciliationOtherReconcilingItems,,,,-91000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,109000.000,155000.000,864000.000
IncomeTaxReconciliationTaxCreditsOther,,1307000.000,-2547000.000,1270000.000
IncomeTaxesPaidNet,,-12665000.000,-1275000.000,-170000.000
IncreaseDecreaseInAccountsPayable,7477000.000,3173000.000,-582000.000,-1606000.000
IncreaseDecreaseInAccountsReceivable,6946000.000,-13277000.000,-14014000.000,1475000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-3158000.000,,,
IncreaseDecreaseInInventories,-1102000.000,3993000.000,-5261000.000,1675000.000
IncreaseDecreaseInOtherCurrentLiabilities,,1871000.000,-11694000.000,738000.000
IncreaseDecreaseInOtherNoncurrentAssets,-4954000.000,,,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,8128000.000,2133000.000,2509000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-45000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-3237000.000,-731000.000,-451000.000,905000.000
InterestExpense,87491000.000,84224000.000,88811000.000,
InterestExpenseLongTermDebt,,34167000.000,42698000.000,39920000.000
InterestExpenseOther,,943000.000,450000.000,1162000.000
InterestIncomeExpenseNet,,-84219000.000,-88779000.000,-85226000.000
InterestIncomeOperating,,5000.000,32000.000,
InterestPaidNet,80354000.000,77350000.000,87081000.000,82389000.000
LeaseAndRentalExpense,,70000000.000,69500000.000,66600000.000
NetCashProvidedByUsedInFinancingActivities,-25255000.000,-213630000.000,-75456000.000,-15550000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-25255000.000,-213630000.000,-75456000.000,-15550000.000
NetCashProvidedByUsedInInvestingActivities,-140324000.000,-54980000.000,-84662000.000,-96834000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-140324000.000,-54980000.000,-84662000.000,-96834000.000
NetCashProvidedByUsedInOperatingActivities,178710000.000,144017000.000,128111000.000,136868000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,178710000.000,144017000.000,128111000.000,136868000.000
