,2011-07-31,2011-10-30
AccountsPayableCurrent,2954000.000,3133000.000
AccountsReceivableNetCurrent,14450000.000,24377000.000
AccountsReceivableRelatedParties,190.000,875.000
AccruedLiabilitiesCurrent,9697000.000,12934000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3805000.000,-4534000.000
AdditionalPaidInCapital,450566000.000,452555000.000
Assets,90109000.000,97432000.000
AssetsCurrent,70894000.000,79362000.000
CashAndCashEquivalentsAtCarryingValue,51101000.000,50809000.000
CommonStockValue,7000.000,7000.000
ConvertibleLongTermNotesPayable,3384000.000,3372000.000
DebtInstrumentUnamortizedPremium,134.000,122.000
DeferredRevenueCurrent,20975000.000,21528000.000
FiniteLivedIntangibleAssetsNet,2953000.000,2351000.000
Goodwill,7415000.000,7415000.000
Liabilities,63144000.000,66218000.000
LiabilitiesAndStockholdersEquity,90109000.000,97432000.000
LiabilitiesCurrent,38610000.000,40553000.000
LiabilityForUncertainTaxPositionsNoncurrent,1746000.000,1814000.000
LongTermDebtCurrent,3750000.000,1875000.000
LongTermDebtNoncurrent,18250000.000,19500000.000
OtherAssetsNoncurrent,2870000.000,2604000.000
OtherLiabilitiesCurrent,1234000.000,1083000.000
OtherLiabilitiesNoncurrent,1154000.000,979000.000
PrepaidExpenseAndOtherAssetsCurrent,5343000.000,4176000.000
PropertyPlantAndEquipmentNet,5977000.000,5700000.000
RetainedEarningsAccumulatedDeficit,-387188000.000,-384199000.000
StockholdersEquity,26965000.000,31214000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,26965000.000,31214000.000
TreasuryStockValue,32615000.000,32615000.000
