,2017-03-31
AmortizationOfAboveAndBelowMarketLeases,171000.000
AmortizationOfFinancingCosts,2800000.000
AmortizationOfFinancingCostsAndDiscounts,2806000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7806000.000
CommonStockDividendsPerShareDeclared,0.388
ComprehensiveIncomeNetOfTax,11198000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,34860000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,46058000.000
CostsAndExpenses,91877000.000
Depreciation,61684000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,0.000
Dividends,94109000.000
EffectiveIncomeTaxRateContinuingOperations,0.026
GeneralAndAdministrativeExpense,2680000.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000
IncomeLossFromEquityMethodInvestments,0.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,47930000.000
IncomeTaxExpenseBenefit,1238000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5249000.000
IncreaseDecreaseInDueFromRelatedParties,-4891000.000
IncreaseDecreaseInDueToAffiliates,650000.000
IncreaseDecreaseInInterestPayableNet,881000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,704000.000
InterestAndOtherIncome,678000.000
InterestExpense,44636000.000
InterestPaid,40949000.000
NetCashProvidedByUsedInFinancingActivities,-111385000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-111385000.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,119191000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,119191000.000
NetIncomeLossAttributableToNoncontrollingInterest,35344000.000
NonoperatingIncomeExpense,-44092000.000
OciBeforeReclassificationsNetOfTaxAttributableToParent,2052000.000
OperatingIncomeLoss,92022000.000
OperatingLeasesIncomeStatementLeaseRevenue,163177000.000
OtherComprehensiveIncomeLossNetOfTax,-634000.000
OtherNonoperatingIncomeExpense,-134000.000
PaymentsOfDividendsCommonStock,94109000.000
PaymentsOfFinancingCosts,526000.000
ProceedsFromContributionsFromParent,0.000
ProfitLoss,46692000.000
RealEstateInsurance,0.000
RealEstateRevenueNet,183899000.000
RealEstateTaxExpense,20487000.000
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,2686000.000
RecognitionOfDeferredRevenue,235000.000
ShareBasedCompensation,188000.000
StockGrantedDuringPeriodValueSharebasedCompensation,188000.000
StockholdersEquityOther,401000.000
StraightLineRent,677000.000
TenantReimbursements,20722000.000
WeightedAverageNumberOfDilutedSharesOutstanding,57784240.000
WeightedAverageNumberOfSharesOutstandingBasic,57506195.000
