,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,16097.000,9480.000,35882.000,36516.000,66962.000,41852.000,,35685.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,1640432.000,1640432.000,1640432.000,1640432.000,1640432.000,1640432.000,,1640432.000,,,,,,,,,
Assets,13327.000,20341.000,12295.000,5669.000,23417.000,17991.000,,6706.000,,,,,,,,,
AssetsCurrent,13327.000,20341.000,12295.000,5669.000,23417.000,17991.000,,6706.000,,,,,,,,,
Cash,2050.000,3911.000,940.000,576.000,1681.000,3089.000,,1376.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000
CommonStockSharesOutstanding,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000,175315350.000
CommonStockValue,17532.000,17532.000,17532.000,17532.000,17532.000,17532.000,,17532.000,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,1568437.000,1568437.000,1568437.000,1568437.000,1568437.000,1568437.000,,1568437.000,,,,,,,,,
DueToAffiliateNoncurrent,25153.000,81804.000,109823.000,137093.000,156837.000,220467.000,,314125.000,,,,,,,,,
Liabilities,41250.000,91284.000,145705.000,173609.000,223799.000,262319.000,,349810.000,,,,,,,,,
LiabilitiesAndStockholdersEquity,13327.000,20341.000,12295.000,5669.000,23417.000,17991.000,,6706.000,,,,,,,,,
LiabilitiesCurrent,16097.000,9480.000,35882.000,36516.000,66962.000,41852.000,,35685.000,,,,,,,,,
LiabilitiesNoncurrent,25153.000,81804.000,109823.000,137093.000,156837.000,220467.000,,314125.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,0.000,,,,0.000,,0.000
PreferredStockSharesAuthorized,,,,,,,,,,,20000000.000,,,,20000000.000,,20000000.000
PreferredStockSharesIssued,,,,,,,,,,,0.000,,,,,,
PreferredStockSharesOutstanding,,,,,,,,,,,0.000,,,,,,
PrepaidExpenseCurrent,11277.000,16430.000,11355.000,5093.000,21736.000,14902.000,,5330.000,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-117450.000,-160470.000,-222937.000,-257467.000,-289909.000,-333855.000,,-432631.000,,,,,,,,,
StockholdersEquity,-27923.000,-70943.000,-133410.000,-167940.000,-200382.000,-244328.000,-312691.000,-343104.000,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-27923.000,-70943.000,-133410.000,-167940.000,-200382.000,-244328.000,,-343104.000,,,,,,,,,
